id,old,new,
11413,真・スティングレイ,True Stingray,
11592,真・サーヴァントフェイト,True Servant's Fate,
11593,真・サーヴァントフェイト,True Servant's Fate,
11594,真・サーヴァントフェイト,True Servant's Fate,
11595,真・サーヴァントフェイト,True Servant's Fate,
11596,真・サーヴァントフェイト,True Servant's Fate,
11577,真・セイヴァーフォート,True Savior Fort,
11578,真・セイヴァーフォート,True Savior Fort,
11579,真・セイヴァーフォート,True Savior Fort,
11580,真・セイヴァーフォート,True Savior Fort,
11581,真・セイヴァーフォート,True Savior Fort,
11394,真・セイクリッドエッジ,True Sacred Edge,
11395,真・セイクリッドエッジ,True Sacred Edge,
11396,真・セイクリッドエッジ,True Sacred Edge,
11397,真・セイクリッドエッジ,True Sacred Edge,
11398,真・セイクリッドエッジ,True Sacred Edge,
18905,真・ローズトーンズ,True Rose Tones,
18906,真・ローズトーンズ,True Rose Tones,
18907,真・ローズトーンズ,True Rose Tones,
18908,真・ローズトーンズ,True Rose Tones,
18909,真・ローズトーンズ,True Rose Tones,
18910,真・ローズトーンズ,True Rose Tones,
18911,真・ローズトーンズ,True Rose Tones,
18912,真・ローズトーンズ,True Rose Tones,
18913,真・ローズトーンズ,True Rose Tones,
18914,真・ローズトーンズ,True Rose Tones,
18915,真・ローズトーンズ,True Rose Tones,
18916,真・ローズトーンズ,True Rose Tones,
18917,真・ローズトーンズ,True Rose Tones,
18918,真・ローズトーンズ,True Rose Tones,
18919,真・ローズトーンズ,True Rose Tones,
19065,真・ロードトゥハデス,True Road to Hades,
19066,真・ロードトゥハデス,True Road to Hades,
19067,真・ロードトゥハデス,True Road to Hades,
19068,真・ロードトゥハデス,True Road to Hades,
19069,真・ロードトゥハデス,True Road to Hades,
19070,真・ロードトゥハデス,True Road to Hades,
19071,真・ロードトゥハデス,True Road to Hades,
19072,真・ロードトゥハデス,True Road to Hades,
19073,真・ロードトゥハデス,True Road to Hades,
19074,真・ロードトゥハデス,True Road to Hades,
19075,真・ロードトゥハデス,True Road to Hades,
19076,真・ロードトゥハデス,True Road to Hades,
19077,真・ロードトゥハデス,True Road to Hades,
19078,真・ロードトゥハデス,True Road to Hades,
19079,真・ロードトゥハデス,True Road to Hades,
11617,真・レリジャスビヨンド,True Religious Beyond,
11618,真・レリジャスビヨンド,True Religious Beyond,
11619,真・レリジャスビヨンド,True Religious Beyond,
11620,真・レリジャスビヨンド,True Religious Beyond,
11621,真・レリジャスビヨンド,True Religious Beyond,
11572,真・レイジングトゥルース,True Raging Truth,
11573,真・レイジングトゥルース,True Raging Truth,
11574,真・レイジングトゥルース,True Raging Truth,
11575,真・レイジングトゥルース,True Raging Truth,
11576,真・レイジングトゥルース,True Raging Truth,
19060,真・ポリッシュドワンズ,True Polished Wand,
19061,真・ポリッシュドワンズ,True Polished Wand,
19062,真・ポリッシュドワンズ,True Polished Wand,
19063,真・ポリッシュドワンズ,True Polished Wand,
19064,真・ポリッシュドワンズ,True Polished Wand,
18900,真・ポリッシュドソード,True Polished Sword,
18901,真・ポリッシュドソード,True Polished Sword,
18902,真・ポリッシュドソード,True Polished Sword,
18903,真・ポリッシュドソード,True Polished Sword,
18904,真・ポリッシュドソード,True Polished Sword,
19040,真・ポリッシュドスタッフ,True Polished Staff,
19041,真・ポリッシュドスタッフ,True Polished Staff,
19042,真・ポリッシュドスタッフ,True Polished Staff,
19043,真・ポリッシュドスタッフ,True Polished Staff,
19044,真・ポリッシュドスタッフ,True Polished Staff,
19020,真・ポリッシュドスペル,True Polished Spell,
19021,真・ポリッシュドスペル,True Polished Spell,
19022,真・ポリッシュドスペル,True Polished Spell,
19023,真・ポリッシュドスペル,True Polished Spell,
19024,真・ポリッシュドスペル,True Polished Spell,
21442,真・ポリッシュドサーベル,True Polished Saber,
21443,真・ポリッシュドサーベル,True Polished Saber,
21444,真・ポリッシュドサーベル,True Polished Saber,
21445,真・ポリッシュドサーベル,True Polished Saber,
21446,真・ポリッシュドサーベル,True Polished Saber,
19080,真・ポリッシュドランス,True Polished Lance,
19081,真・ポリッシュドランス,True Polished Lance,
19082,真・ポリッシュドランス,True Polished Lance,
19083,真・ポリッシュドランス,True Polished Lance,
19084,真・ポリッシュドランス,True Polished Lance,
18940,真・ポリッシュドガード,True Polished Guard,
18941,真・ポリッシュドガード,True Polished Guard,
18942,真・ポリッシュドガード,True Polished Guard,
18943,真・ポリッシュドガード,True Polished Guard,
18944,真・ポリッシュドガード,True Polished Guard,
19000,真・ポリッシュドガントレット,True Polished Gauntlet,
19001,真・ポリッシュドガントレット,True Polished Gauntlet,
19002,真・ポリッシュドガントレット,True Polished Gauntlet,
19003,真・ポリッシュドガントレット,True Polished Gauntlet,
19004,真・ポリッシュドガントレット,True Polished Gauntlet,
18960,真・ポリッシュドダガー,True Polished Daggers,
18961,真・ポリッシュドダガー,True Polished Daggers,
18962,真・ポリッシュドダガー,True Polished Daggers,
18963,真・ポリッシュドダガー,True Polished Daggers,
18964,真・ポリッシュドダガー,True Polished Daggers,
18920,真・ポリッシュドブレイカー,True Polished Breaker,
18921,真・ポリッシュドブレイカー,True Polished Breaker,
18922,真・ポリッシュドブレイカー,True Polished Breaker,
18923,真・ポリッシュドブレイカー,True Polished Breaker,
18924,真・ポリッシュドブレイカー,True Polished Breaker,
18980,真・ポリッシュドボウ,True Polished Bow,
18981,真・ポリッシュドボウ,True Polished Bow,
18982,真・ポリッシュドボウ,True Polished Bow,
18983,真・ポリッシュドボウ,True Polished Bow,
18984,真・ポリッシュドボウ,True Polished Bow,
11632,真・ファントムディセント,True Phantom Descent,
11633,真・ファントムディセント,True Phantom Descent,
11634,真・ファントムディセント,True Phantom Descent,
11635,真・ファントムディセント,True Phantom Descent,
11636,真・ファントムディセント,True Phantom Descent,
11567,真・ノブレスオブリージュ,True Noblesse Oblige,
11568,真・ノブレスオブリージュ,True Noblesse Oblige,
11569,真・ノブレスオブリージュ,True Noblesse Oblige,
11570,真・ノブレスオブリージュ,True Noblesse Oblige,
11571,真・ノブレスオブリージュ,True Noblesse Oblige,
11637,真・イデアライズ,True Idealise,
11638,真・イデアライズ,True Idealise,
11639,真・イデアライズ,True Idealise,
11640,真・イデアライズ,True Idealise,
11641,真・イデアライズ,True Idealise,
11597,真・アイデアルアクト,True Ideal Act,
11598,真・アイデアルアクト,True Ideal Act,
11599,真・アイデアルアクト,True Ideal Act,
11600,真・アイデアルアクト,True Ideal Act,
11601,真・アイデアルアクト,True Ideal Act,
19005,真・ヒドゥンセイズ,True Hidden Seiðr,
19006,真・ヒドゥンセイズ,True Hidden Seiðr,
19007,真・ヒドゥンセイズ,True Hidden Seiðr,
19008,真・ヒドゥンセイズ,True Hidden Seiðr,
19009,真・ヒドゥンセイズ,True Hidden Seiðr,
19010,真・ヒドゥンセイズ,True Hidden Seiðr,
19011,真・ヒドゥンセイズ,True Hidden Seiðr,
19012,真・ヒドゥンセイズ,True Hidden Seiðr,
19013,真・ヒドゥンセイズ,True Hidden Seiðr,
19014,真・ヒドゥンセイズ,True Hidden Seiðr,
19015,真・ヒドゥンセイズ,True Hidden Seiðr,
19016,真・ヒドゥンセイズ,True Hidden Seiðr,
19017,真・ヒドゥンセイズ,True Hidden Seiðr,
19018,真・ヒドゥンセイズ,True Hidden Seiðr,
19019,真・ヒドゥンセイズ,True Hidden Seiðr,
11622,真・ゴルトイーファイ,True Goldify,
11623,真・ゴルトイーファイ,True Goldify,
11624,真・ゴルトイーファイ,True Goldify,
11625,真・ゴルトイーファイ,True Goldify,
11626,真・ゴルトイーファイ,True Goldify,
11642,真・フライトラズリーン,True Flight Lazurine,
11643,真・フライトラズリーン,True Flight Lazurine,
11644,真・フライトラズリーン,True Flight Lazurine,
11645,真・フライトラズリーン,True Flight Lazurine,
11646,真・フライトラズリーン,True Flight Lazurine,
11582,真・フェイタルダイアグラム,True Fatal Diagram,
11583,真・フェイタルダイアグラム,True Fatal Diagram,
11584,真・フェイタルダイアグラム,True Fatal Diagram,
11585,真・フェイタルダイアグラム,True Fatal Diagram,
11586,真・フェイタルダイアグラム,True Fatal Diagram,
19085,真・エヴァーランス,True Everlance,
19086,真・エヴァーランス,True Everlance,
19087,真・エヴァーランス,True Everlance,
19088,真・エヴァーランス,True Everlance,
19089,真・エヴァーランス,True Everlance,
19090,真・エヴァーランス,True Everlance,
19091,真・エヴァーランス,True Everlance,
19092,真・エヴァーランス,True Everlance,
19093,真・エヴァーランス,True Everlance,
19094,真・エヴァーランス,True Everlance,
19095,真・エヴァーランス,True Everlance,
19096,真・エヴァーランス,True Everlance,
19097,真・エヴァーランス,True Everlance,
19098,真・エヴァーランス,True Everlance,
19099,真・エヴァーランス,True Everlance,
11602,真・エニグマ,True Enigma,
11603,真・エニグマ,True Enigma,
11604,真・エニグマ,True Enigma,
11605,真・エニグマ,True Enigma,
11606,真・エニグマ,True Enigma,
19025,真・ドラゴンズスプリーム,True Dragon's Supreme,
19026,真・ドラゴンズスプリーム,True Dragon's Supreme,
19027,真・ドラゴンズスプリーム,True Dragon's Supreme,
19028,真・ドラゴンズスプリーム,True Dragon's Supreme,
19029,真・ドラゴンズスプリーム,True Dragon's Supreme,
19030,真・ドラゴンズスプリーム,True Dragon's Supreme,
19031,真・ドラゴンズスプリーム,True Dragon's Supreme,
19032,真・ドラゴンズスプリーム,True Dragon's Supreme,
19033,真・ドラゴンズスプリーム,True Dragon's Supreme,
19034,真・ドラゴンズスプリーム,True Dragon's Supreme,
19035,真・ドラゴンズスプリーム,True Dragon's Supreme,
19036,真・ドラゴンズスプリーム,True Dragon's Supreme,
19037,真・ドラゴンズスプリーム,True Dragon's Supreme,
19038,真・ドラゴンズスプリーム,True Dragon's Supreme,
19039,真・ドラゴンズスプリーム,True Dragon's Supreme,
18985,真・ドラゴンズブリンク,True Dragon's Blink,
18986,真・ドラゴンズブリンク,True Dragon's Blink,
18987,真・ドラゴンズブリンク,True Dragon's Blink,
18988,真・ドラゴンズブリンク,True Dragon's Blink,
18989,真・ドラゴンズブリンク,True Dragon's Blink,
18990,真・ドラゴンズブリンク,True Dragon's Blink,
18991,真・ドラゴンズブリンク,True Dragon's Blink,
18992,真・ドラゴンズブリンク,True Dragon's Blink,
18993,真・ドラゴンズブリンク,True Dragon's Blink,
18994,真・ドラゴンズブリンク,True Dragon's Blink,
18995,真・ドラゴンズブリンク,True Dragon's Blink,
18996,真・ドラゴンズブリンク,True Dragon's Blink,
18997,真・ドラゴンズブリンク,True Dragon's Blink,
18998,真・ドラゴンズブリンク,True Dragon's Blink,
18999,真・ドラゴンズブリンク,True Dragon's Blink,
9025,真竜革のブレスレット,True Dragon Leather Bracelet,
18945,真・ダークパベーゼ,True Dark Pavise,
18946,真・ダークパベーゼ,True Dark Pavise,
18947,真・ダークパベーゼ,True Dark Pavise,
18948,真・ダークパベーゼ,True Dark Pavise,
18949,真・ダークパベーゼ,True Dark Pavise,
18950,真・ダークパベーゼ,True Dark Pavise,
18951,真・ダークパベーゼ,True Dark Pavise,
18952,真・ダークパベーゼ,True Dark Pavise,
18953,真・ダークパベーゼ,True Dark Pavise,
18954,真・ダークパベーゼ,True Dark Pavise,
18955,真・ダークパベーゼ,True Dark Pavise,
18956,真・ダークパベーゼ,True Dark Pavise,
18957,真・ダークパベーゼ,True Dark Pavise,
18958,真・ダークパベーゼ,True Dark Pavise,
18959,真・ダークパベーゼ,True Dark Pavise,
18965,真・ダークパラゾニウム,True Dark Parazonium,
18966,真・ダークパラゾニウム,True Dark Parazonium,
18967,真・ダークパラゾニウム,True Dark Parazonium,
18968,真・ダークパラゾニウム,True Dark Parazonium,
18969,真・ダークパラゾニウム,True Dark Parazonium,
18970,真・ダークパラゾニウム,True Dark Parazonium,
18971,真・ダークパラゾニウム,True Dark Parazonium,
18972,真・ダークパラゾニウム,True Dark Parazonium,
18973,真・ダークパラゾニウム,True Dark Parazonium,
18974,真・ダークパラゾニウム,True Dark Parazonium,
18975,真・ダークパラゾニウム,True Dark Parazonium,
18976,真・ダークパラゾニウム,True Dark Parazonium,
18977,真・ダークパラゾニウム,True Dark Parazonium,
18978,真・ダークパラゾニウム,True Dark Parazonium,
18979,真・ダークパラゾニウム,True Dark Parazonium,
11587,真・クライシスアヴォイド,True Crisis Avoid,
11588,真・クライシスアヴォイド,True Crisis Avoid,
11589,真・クライシスアヴォイド,True Crisis Avoid,
11590,真・クライシスアヴォイド,True Crisis Avoid,
11591,真・クライシスアヴォイド,True Crisis Avoid,
21447,真・クリムゾンフィランギ,True Crimson Firangi,
21448,真・クリムゾンフィランギ,True Crimson Firangi,
21449,真・クリムゾンフィランギ,True Crimson Firangi,
21450,真・クリムゾンフィランギ,True Crimson Firangi,
21451,真・クリムゾンフィランギ,True Crimson Firangi,
21452,真・クリムゾンフィランギ,True Crimson Firangi,
21453,真・クリムゾンフィランギ,True Crimson Firangi,
21454,真・クリムゾンフィランギ,True Crimson Firangi,
21455,真・クリムゾンフィランギ,True Crimson Firangi,
21456,真・クリムゾンフィランギ,True Crimson Firangi,
21457,真・クリムゾンフィランギ,True Crimson Firangi,
21458,真・クリムゾンフィランギ,True Crimson Firangi,
21459,真・クリムゾンフィランギ,True Crimson Firangi,
21460,真・クリムゾンフィランギ,True Crimson Firangi,
21461,真・クリムゾンフィランギ,True Crimson Firangi,
19045,真・チリーケイン,True Chilly Cane,
19046,真・チリーケイン,True Chilly Cane,
19047,真・チリーケイン,True Chilly Cane,
19048,真・チリーケイン,True Chilly Cane,
19049,真・チリーケイン,True Chilly Cane,
19050,真・チリーケイン,True Chilly Cane,
19051,真・チリーケイン,True Chilly Cane,
19052,真・チリーケイン,True Chilly Cane,
