#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,身の証を立ててから出直してくるんだね,Come back after proving your worth.,ui\00_message\npc\base\n2513.gmd,\npc\n2513.arc,n2513.arc,7
0,,"あれ以来は静かなものだ――
侵食という災いはいまだ大地をむしばんでいるが
忌まわしい魔族に脅かされることはない","Since then, it has been quiet—
Though the calamity of corruption still gnaws at
the land,
We are not threatened by the loathsome fiends.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,64
0,,"貴君には続けて世話になったな
この辺りに来た時は、今日のように
ぜひ村に寄ってくれ","I have relied on your kind assistance for some
time now.
When you come to this area, please be sure to
visit the village.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,65
0,,"グリンデュアは貴君のために
より質の良い支援品を集めておくことを
約束しよう","Glyndwr promises to gather better-quality support
items for you.
It's thanks to your help that we were able to
recapture the Thines fort, after all.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,66
0,,"白き竜の覚者よ――
実は、グリンデュアはまたも
魔族の脅威にさらされているのだ――","Arisen of the White Dragon, Glyndwr is once again
threatened by the forces of darkness.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,67
0,,"《シェレドアン大神殿》は一因にすぎないと
すれば、どこかに魔族がやってくる
元凶となる場があるはずなのだが――
今のところ見つかっていない","The ""Shadolean Great Temple"" is only one factor.
There must be a place where the demons come from,
the root cause.
But it hasn't been found yet.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,68
0,,"過去の文献をあたることで手がかりが
つかめるかと、文献が多数残されている小塔への
門を開けることにした","By accessing past records, we hope to find clues.
So, I decided to open the gate to the small
tower, where numerous documents have been
preserved.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,69
0,,"また、このキンガル峡谷のため
手を貸してはもらえないだろうか――",Could you lend a hand for the Kingal Canyon too?,ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,70
0,,"白き竜の覚者よ
どうか聞いてほしい――","Oh, Arisen of the White Dragon, I hope you will
listen...",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,71
0,,"キンガル峡谷北部には
《<SPOT 914>》という
大規模な遺跡があるのだが――","In the northern part of Kingal Canyon, there's a
large ruin called ""<SPOT 914>,"" but –",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,72
0,,"実は、その遺跡を中心に強力な魔物が
徘徊しているという情報が入ってきているのだ","In fact, there is information that powerful
enemies are wandering around the ruins.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,73
0,,"我が村の者が魔物と対峙しても
生きて戻ってくることは難しいだろう――
覚者よ、どうかその白き竜の加護によって
魔物を打ち払ってもらえないだろうか","It is difficult for our villagers to confront the
enemy and return alive.
Arisen, would you please help drive away the
enemies with the protection of the White Dragon?",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,74
0,,"――《<SPOT 914>》の近くには
《<SPOT 959>》という
人の住まう塔がある","Near <SPOT 914>, there is a tower inhabited by
people called <SPOT 959>.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,75
0,,"かの塔に暮らす人々は独自の文化を持つため
交流になかなかの難しさがあるのだが――","The people who live in that Tower have their own
unique culture, so there are quite a few
difficulties in communication.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,76
0,,"昨今の魔族出現の件にて交渉を重ね、拠点として
門戸を開放するよう約束を取り付けた","Through repeated negotiations regarding the
recent appearance of Fiends, a promise was secured
to open the gates and establish a Hall as a base.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,77
0,,"恐らく住民には歓迎されないだろうとは思うが
《<SPOT 959>》を調査の足場として
あるいは旅の疲れを癒すため
役立ててほしい――","It probably won't be welcomed by the residents,
but you can use <SPOT 959> as a base for your
investigations or to rest from your travels.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,78
0,,"魔物の討伐を引き受けてもらえるなら
俺にその件を話しかけてくれ
詳しく説明しよう","If you can take on the task of subduing monsters,
please approach me about that matter.
I'll explain it in detail.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,79
0,,"貴君には度々力を貸してもらっているというのに
不甲斐ないことだが、状況は悪化の
一路を辿るばかりだ――","I've had you lend your strength many times, and
I'm sorry for my ineffectiveness.
The situation is only getting worse.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,80
0,,"とうとう、これまで儀式に使われていた場にまで
侵食魔の姿が確認されるように
なってしまった――","Finally, the appearance of the Corruption has
been confirmed in the very place where rituals
were held.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,81
0,,"《<SPOT 953>》――元は大地に
季節の感謝を表す舞踊を奉じる場だったのだ
最近は魔物の凶暴性が高まったがゆえに
安全を考えて中止されていたが――","《<SPOT 953>》――Originally, it was a place to
perform a dance that expressed gratitude for
seasons of the earth.
Recently, it has been cancelled for safety
reasons due to the increased aggression of the
enemies.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,82
0,,"侵食は大地だけではなく
我々の文化も蝕んでゆくという一例なのだろうな
――もっと早くに対処していれば――","Corruption not only consumes the land, but also
serves as an example of how it erodes our culture.
If only we had dealt with it sooner...",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,83
0,,"今まで立ち入りを禁じていた
《<SPOT 915>》も
もはや封鎖している意味はないだろう","There is now no longer any meaning in continuing
to block off <SPOT 915> that was previously
prohibited from being entered.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,84
0,,"封鎖はすでに解いてある――
もしも貴君の調査によって
何らかの手がかりとなるようであれば
ぜひ調べてみてくれ――","The seal has already been broken. If your
investigation could provide any clues, please
examine it.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,85
0,,"来てくれてよかった――
こちらから貴君へ遣いを出そうかと
思案していたところだ","I'm glad you came. I was considering sending
someone to you to discuss matters.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,86
0,,"先ほど判明したのだが、小塔に収められた
書物に“スカージ”の名があったのだ
――強大な悪魔の名前だ","I found out earlier that the book stored in the
small tower has the name ""Scourge.""
It's the name of a powerful demon.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,87
0,,"今まで魔族が無尽蔵に襲来していたのは
スカージが呼び寄せていたせいだろう","The reason why the fiends have been invading
endlessly until now is probably because of the
Scourge calling them.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,88
0,,"今、あの強大な魔物に太刀打ちできるのは
白き竜の覚者――貴君だけだろう
どうか、ヤツを討ってくれないだろうか","Now, the one who can confront that mighty demon
is the White Dragon's Arisen – perhaps you can
defeat it for us?",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,89
0,,"今までの敵とは違う、あまりにも
危険すぎる相手だ――
無理にとは言えない――","This is a different kind of danger from the
enemies we've faced so far – it's not something we
can force.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,90
0,,"だが、もし――
もしも、此度も力を貸してくれるのであれば
再び俺に声をかけてほしい――","However, if... if you are willing to lend your
strength again this time, please call on me once
more.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,91
0,,"おお、白き竜の覚者よ――
よく来てくれた","Oh, Arisen of the White Dragon ――
Thank you for coming.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,92
0,,"侵食という未曾有の災害に見舞われたフィンダム
その中でも、さらに魔族の脅威に繰り返し
さらされたグリンデュアが――今もこうして
あるのは全て貴君の力添えあってこそ","Phindym, which was struck by the unprecedented
disaster of Corruption, and Glyndwr, who has been
repeatedly exposed to the threat of the Fiends, is
still here today, thanks to all your support.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,93
0,,"これまでの礼として
今後、貴君への支給品の質をより向上させる
ことを決定した","As a token of gratitude so far, we have decided
to improve the quality of supplies to you in the
future.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,94
0,,"これは俺だけではなく
このグリンデュアの民の総意だ
どうか受け取ってくれ","This is not just from me, but the unanimous
decision of the people of Glyndwr. Please accept
it.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,95
0,,"白き竜の覚者よ
きっと来てくれるものと思っていた","Oh, Arisen of the White Dragon, I believed that
you would surely come.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,96
0,,"今、フィンダムに覚者はいない
セシリーが覚者としてすごしていたならば
――いや、こんなことを言ってもしようがないな","Currently, there are no Arisen in Phindym.
If Cecily had lived as an Arisen...
No, there's no point in saying such things.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,97
0,,"みな不安がっている
もし、時間があればだが――
頼りに思う貴君に声をかけられれば、少しは
気も安らぐことだろう","Everyone is feeling anxious. If you have the
time, it would be reassuring for us if you, whom
we rely on, could lend us your voice.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,98
0,,"ガラダがフィンダム中の族長に
いち早く連携を提案してくれた
これは、先日の危機を乗り越えた賜物といえるな","Gearóid reached out to the chieftains of Phindym,
proposing cooperation swiftly.
This is truly a testament to overcoming the
recent crisis.",ui\00_message\npc\base\n2700.gmd,\npc\n2700.arc,n2700.arc,99
0,,"ああ――異国の覚者ね
何の用かしら","Oh, you're an Arisen from a foreign land. What do
you need?",ui\00_message\npc\base\n2701.gmd,\npc\n2701.arc,n2701.arc,0
0,,"ここまで来るのに疲れたって？
一眠りすれば楽になるんじゃない
ここに泊まるなら<VAL PRICE_INN>だけど
泊まっていくの？","You're tired from coming all this way?
Maybe you'll feel better after a nap.
If you're staying here, it's <VAL PRICE_INN>. Are
you going to stay?",ui\00_message\npc\base\n2701.gmd,\npc\n2701.arc,n2701.arc,1
0,,はい,OK,ui\00_message\npc\base\n2701.gmd,\npc\n2701.arc,n2701.arc,2
