"#Index","Key","MsgJp","MsgEn","GmdPath","ArcPath","ArcName","ReadIndex"
"0","q40000124_00_124","森に潜む危機","In the Forest","ui\00_message\quest_info\q40000124_00.gmd","\quest\q40000124.arc","q40000124.arc","0"
"1","q40000282_00_283","<LQEM>は忌避すべきである
<LQVA>、排すれば、外を歩くこともできようが――
もし何者か報せを見し者あれば、そう覚え応ずるを望む","<LQEM> should be avoided. 
If <LQVA> are eliminated, 
you might be able to walk outside
—but be cautious. 
If anyone sees this notice, 
please respond accordingly.","ui\00_message\quest_info\q40000282_00.gmd","\quest\q40000282.arc","q40000282.arc","1"
"0","q40000283_00_284","近寄るべからざる者","Come No Closer","ui\00_message\quest_info\q40000283_00.gmd","\quest\q40000283.arc","q40000283.arc","0"
"1","q40000283_00_284","<LQEM>には決して近寄るべからず
<LQVA>、倒したなれば、それはもはや英雄の行いである
成ったならば、我祝福を送らん","Never approach <LQEM>. 
If <LQVA> are defeated, 
it would be a heroic deed. 
If you achieve this, I will send my blessings.","ui\00_message\quest_info\q40000283_00.gmd","\quest\q40000283.arc","q40000283.arc","1"
"0","q40000284_00_285","禁域の小物共めッ！！！","No Trespassers!!!","ui\00_message\quest_info\q40000284_00.gmd","\quest\q40000284.arc","q40000284.arc","0"
"1","q40000284_00_285","ぬううん、強き敵を求め果ての地へと来たが、思いのほか<LQEM>のような格下が煩わしい！
大剣の錆びが増えるばかりではないか！
禁域の来訪者よ、<LQVA>体退治し歩きやすくするのだ","Ugh, I came to this far land seeking strong foes, 
but it’s bothersome to deal with lower-level 
enemies like <LQEM>! 
My greatsword is only getting more rusty! 
Visitors to the wasteland, 
defeat <LQVA> to make it easier to traverse.","ui\00_message\quest_info\q40000284_00.gmd","\quest\q40000284.arc","q40000284.arc","1"
"0","q40000285_00_286","ザンドラ魔物戦闘検分","Zandora Enemy Investigation","ui\00_message\quest_info\q40000285_00.gmd","\quest\q40000285.arc","q40000285.arc","0"
"1","q40000285_00_286","ザンドラ禁域――オーク共よりさらに強力な魔物がごろごろといると聞く。駆けつけられないのが残念だ
そこで、中でも脅威と聞く<LQEM>がどれほどのものか、<LQVA>体と戦い検分してほしいのだ
当然、特別手当も出す。やってくれるな？","I heard there are even stronger monsters than the 
orcs in the Zandora Wastelands. 
It’s unfortunate I can’t rush there. 
I want you to fight and assess <LQEM>, 
which is said to be particularly threatening. 
Of course, a special allowance will be given. 
Will you do it?","ui\00_message\quest_info\q40000285_00.gmd","\quest\q40000285.arc","q40000285.arc","1"
"0","q40000286_00_281","禁域生物の調査依頼","Investigate Wasteland Creatures","ui\00_message\quest_info\q40000286_00.gmd","\quest\q40000286.arc","q40000286.arc","0"
"1","q40000286_00_281","ザンドラ禁域には今や文献でしか伝えられていない様々な魔物が存在するという
中でも<LQEM>について調査をしたくてね。<LQVA>体ほどと戦い、どういった反応、行動、習性があったか教えて欲しいのだ","In the Zandora Wastelands, there are various 
monsters now known only from literature. 
I want to investigate <LQEM>. 
Fight <LQVA> and report their reactions, 
behaviors, and habits.","ui\00_message\quest_info\q40000286_00.gmd","\quest\q40000286.arc","q40000286.arc","1"
"0","q40000287_00_290","力試しをしてみないかな","A Trial","ui\00_message\quest_info\q40000287_00.gmd","\quest\q40000287.arc","q40000287.arc","0"
"1","q40000287_00_290","やあ、君。もし腕に覚えがあるなら、この辺りに現れるという<LQEM>と対峙してみるといい
君がどれほどの腕なのか、その戦いで解るだろう
<LQVA>体見事倒せたならば、報酬を送ろうではないか","Hey, you.
If you’re confident in your skills, 
try facing the <LQEM> 
that appear around here. If you manage to defeat 
<LQVA>, I’ll send a reward.","ui\00_message\quest_info\q40000287_00.gmd","\quest\q40000287.arc","q40000287.arc","1"
"0","q40000288_00_289","禁域探訪者への連絡：敵遭遇に関して","Notice to Forbidden Zone Explorers: Regarding Enemy Encounters","ui\00_message\quest_info\q40000288_00.gmd","\quest\q40000288.arc","q40000288.arc","0"
"1","q40000288_00_289","ザンドラ禁域を訪れる者へ
<LQEM>なる敵性存在と遭遇した場合は<LQVA>体討伐の上、神殿まで報告ください
可能な限り対応のほどよろしくお願いします","To those visiting the Zandora Wastelands, 
if you encounter the enemy entity 
<LQEM>, please defeat <LQVA> and 
report to the temple. 
I kindly ask you to handle this
as much as you're able to.","ui\00_message\quest_info\q40000288_00.gmd","\quest\q40000288.arc","q40000288.arc","1"
"0","q40000289_00_288","禁域探訪者への指示：敵遭遇に関して","Instructions to Forbidden Zone Explorers: Regarding Enemy Encounters","ui\00_message\quest_info\q40000289_00.gmd","\quest\q40000289.arc","q40000289.arc","0"
"1","q40000289_00_288","ザンドラ禁域を訪れる者へ
<LQEM>なる敵性存在と遭遇した場合は<LQVA>体討伐の上、神殿まで報告ください
ただし危険が予想されるため、身の安全を優先し対応してください","To those visiting the Zandora Wastelands, 
if you encounter the enemy entity 
<LQEM>, please defeat <LQVA> and 
report to the temple. 
However, prioritize your safety 
and respond accordingly.","ui\00_message\quest_info\q40000289_00.gmd","\quest\q40000289.arc","q40000289.arc","1"
"0","q40000290_00_287","＜エリアオーダー＞ザンドラ魔物征伐","Area Order: Zandora Demon Extermination","ui\00_message\quest_info\q40000290_00.gmd","\quest\q40000290.arc","q40000290.arc","0"
"1","q40000290_00_287","ザンドラ禁域を訪れる者へ
<LQEM>なる敵性存在と遭遇した場合は<LQVA>体討伐の上、神殿まで報告を――
これは、封じておくべきものを禁域より出さぬための必要策。何卒――","To those visiting the Zandora Wastelands, 
if you encounter the enemy entity 
<LQEM>, please defeat <LQVA> and 
report to the temple. 
This is a necessary measure to prevent anything 
from the forbidden zone from being released. 
Please comply.","ui\00_message\quest_info\q40000290_00.gmd","\quest\q40000290.arc","q40000290.arc","1"
"0","q40000291_00_291","あると良い物","Hoping for This","ui\00_message\quest_info\q40000291_00.gmd","\quest\q40000291.arc","q40000291.arc","0"
"1","q40000291_00_291","<LQIM>は有用である
<LQVA>つばかり手元においておくのがよい
もし何者か報せを見し者あれば、そう覚え応ずるを望む","<LQIM> is useful. 
It’s best to keep around <LQVA>. 
If anyone sees this notice, 
please respond accordingly.","ui\00_message\quest_info\q40000291_00.gmd","\quest\q40000291.arc","q40000291.arc","1"
"0","q40000292_00_292","興味深き物","Of Great Interest","ui\00_message\quest_info\q40000292_00.gmd","\quest\q40000292.arc","q40000292.arc","0"
"1","q40000292_00_292","<LQIM>は大変興味深い
<LQVA>つあれば、よりつぶさに比較もできよう
もし何者か報せを見し者あれば、そう覚え応ずるを望む","<LQIM> is very intriguing.
With <LQVA> items, I could analyze further.
If anyone notices this, 
I hope they'll respond accordingly.","ui\00_message\quest_info\q40000292_00.gmd","\quest\q40000292.arc","q40000292.arc","1"
"0","q40000293_00_293","大いに調べ究明すべき物","Deserving Close Inspection","ui\00_message\quest_info\q40000293_00.gmd","\quest\q40000293.arc","q40000293.arc","0"
"1","q40000293_00_293","<LQIM>は大いに関心を寄せる所である
<LQVA>つ持てるのであれば、こころゆくまで様々な角度からの検証ができよう
もし何者か報せを見し者あれば、そう覚え応ずるを望む","<LQIM> greatly piques my interest.
With <LQVA> pieces, I could thoroughly examine 
them from all angles.
If anyone sees this notice, 
I hope they will respond.","ui\00_message\quest_info\q40000293_00.gmd","\quest\q40000293.arc","q40000293.arc","1"
"0","q40000294_00_294","美食家のスパイス探し","An Epicure Seeks Spices","ui\00_message\quest_info\q40000294_00.gmd","\quest\q40000294.arc","q40000294.arc","0"
"1","q40000294_00_294","300年閉ざされていたザンドラ禁域には、あまり世間で流通していない食材が数多く眠っているのだ
今私が欲する<LQIM>は<LQVA>個砕いて焙煎すると、至高のスパイスになるという！
報酬は十分支払う。ささ、急いで手に入れてくれ！","The Zandora Wastelands, sealed for 300 years, 
holds many ingredients not known to the public.
The <LQIM> I want, 
when <LQVA> pieces are crushed and roasted, 
becomes a supreme spice!
The reward is generous. 
Quickly obtain them!","ui\00_message\quest_info\q40000294_00.gmd","\quest\q40000294.arc","q40000294.arc","1"
"0","q40000295_00_295","相当のモノ好き仲間へ","For a Friend with Unusual Tastes","ui\00_message\quest_info\q40000295_00.gmd","\quest\q40000295.arc","q40000295.arc","0"
"1","q40000295_00_295","よう！　わざわざ禁域にまできたお前さんに頼みごとだ
もしこの辺りで<LQIM>ってアイテムを見つけたら、<LQVA>個俺に送ってくれないか？
いやぁ、錬金術の都跡なんて、珍品コレクターからしたらパラダイスみたいな場所だよな！","Hey! I’ve got a request for you, coming all the way
to the wasteland. 
If you find <LQIM>,
could you send me <LQVA> of them?
Man, an ancient alchemy city is a paradise
for a rare item collector like me!","ui\00_message\quest_info\q40000295_00.gmd","\quest\q40000295.arc","q40000295.arc","1"
"0","q40000296_00_297","お願いがございます","A Favor to Ask","ui\00_message\quest_info\q40000296_00.gmd","\quest\q40000296.arc","q40000296.arc","0"
"1","q40000296_00_297","私はさる場所で癒し手をしている者です
禁域――失われた地に伝わる<LQIM>を生命快癒の薬とできないか思案しております
もし訪れる方がいるのでしたら、<LQVA>個を送付いただけないでしょうか","I am a healer working in a certain place.
I am considering if <LQIM> 
from the wasteland—
a lost land—can be used as a healing remedy.
If anyone is visiting, 
could you send me <LQVA> pieces?","ui\00_message\quest_info\q40000296_00.gmd","\quest\q40000296.arc","q40000296.arc","1"
"0","q40000297_00_296","頼まれてくれるかい？","May I Ask A Favor?","ui\00_message\quest_info\q40000297_00.gmd","\quest\q40000297.arc","q40000297.arc","0"
"1","q40000297_00_296","錬金術師達の地、ザンドラ禁域――。直接行って調べたいけど、動けないからここで頼ませてもらうことにしたよ
文献にある<LQIM>って品をもし手に入れたら<LQVA>個送ってくれないかな？
悪いけど他言無用で頼むよ","In the alchemist’s domain, the Zandora Wastelands—
I want to investigate it myself, but I’m unable to,
so I’m making this request here. 
If you come across <LQIM>,
as noted in the texts, 
please send me <LQVA> pieces.
Please keep this confidential.","ui\00_message\quest_info\q40000297_00.gmd","\quest\q40000297.arc","q40000297.arc","1"
"0","q40000298_00_298","禁域探訪者への連絡：取得物に関して","Notice to Forbidden Zone Explorers: Regarding Acquired Items","ui\00_message\quest_info\q40000298_00.gmd","\quest\q40000298.arc","q40000298.arc","0"
"1","q40000298_00_298","ザンドラ禁域を訪れる者へ
<LQIM>という品を入手した場合は<LQVA>個収集し神殿へ提出ください
理由は開示されません","To those visiting the Zandora Wastelands, 
if you acquire an item called 
<LQIM>, please collect <LQVA> and 
submit them to the temple. 
The reason will not be disclosed.","ui\00_message\quest_info\q40000298_00.gmd","\quest\q40000298.arc","q40000298.arc","1"
"0","q40000299_00_299","禁域探訪者への指示：取得物に関して","To Wasteland Explorers: About Finds","ui\00_message\quest_info\q40000299_00.gmd","\quest\q40000299.arc","q40000299.arc","0"
"1","q40000299_00_299","ザンドラ禁域を訪れる者へ
<LQIM>という品を確認した場合は細心の注意を払い<LQVA>個確保の上、至急神殿へ転送ください
また、原則として同対象の個人的持ち出しを禁じます","To those visiting the Zandor Forbidden Zone, 
if you encounter the item called 
<LQIM>, collect <LQVA> with utmost care 
and send them to the temple immediately. 
Furthermore, as a rule, personal removal of the
same item is prohibited.","ui\00_message\quest_info\q40000299_00.gmd","\quest\q40000299.arc","q40000299.arc","1"
"0","q40000300_00_300","＜エリアオーダー＞ザンドラ補給","Area Order: Zandora Resupply","ui\00_message\quest_info\q40000300_00.gmd","\quest\q40000300.arc","q40000300.arc","0"
"1","q40000300_00_300","禁域の祠守りとして、覚者様への依頼でございます
禁域にて入手可能な<LQIM>を、<LQVA>個納品いただけませぬでしょうか
祠の管理・維持に何かと要り用となりますゆえ――","As a guardian of the shrine, 
I request your assistance. 
Please deliver <LQVA> units of 
<LQIM> obtained in the Forbidden Zone. 
It is needed for shrine management & maintenance.","ui\00_message\quest_info\q40000300_00.gmd","\quest\q40000300.arc","q40000300.arc","1"
