#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
8,GREAT_PURPOSE_9,エリアミッション《力に呑まれし王者》を攻略せよ！,"Clear Area Mission ""The Ruler Overwhelmed by
Power""!",ui\00_message\achievement\greate_purpose_6.gmd,\ui\uGUIGreatPurpose.arc,uGUIGreatPurpose.arc,8
18,CONDITION_NAME_28,雷防低下,Thunder Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,18
19,CONDITION_NAME_29,聖防低下,Holy Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,19
20,CONDITION_NAME_30,闇防低下,Dark Resist Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,20
21,CONDITION_NAME_31,物攻低下,Physical Attack Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,21
22,CONDITION_NAME_32,物防低下,Physical Defense Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,22
23,CONDITION_NAME_33,魔攻低下,Magick Attack Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,23
24,CONDITION_NAME_34,魔防低下,Magick Defense Down,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,24
25,CONDITION_NAME_35,弱化,Weakened,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,25
26,CONDITION_NAME_36,物攻上昇,Physical Attack Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,26
27,CONDITION_NAME_37,物防上昇,Physical Defense Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,27
28,CONDITION_NAME_38,魔攻上昇,Magick Attack Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,28
29,CONDITION_NAME_39,魔防上昇,Magick Defense Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,29
30,CONDITION_NAME_40,吹き飛ばし力上昇,Blow Power Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,30
31,CONDITION_NAME_41,耐久力上昇,Endurance Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,31
32,CONDITION_NAME_42,生命治癒力上昇,Healing Power Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,32
33,CONDITION_NAME_43,炎防上昇,Fire Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,33
34,CONDITION_NAME_44,氷防上昇,Ice Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,34
35,CONDITION_NAME_45,雷防上昇,Thunder Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,35
36,CONDITION_NAME_46,聖防上昇,Holy Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,36
37,CONDITION_NAME_47,闇防上昇,Dark Resist Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,37
38,CONDITION_NAME_48,炎攻付加,Add Fire Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,38
39,CONDITION_NAME_49,氷攻付加,Add Ice Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,39
40,CONDITION_NAME_50,雷攻付加,Add Thunder Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,40
41,CONDITION_NAME_51,聖攻付加,Add Holy Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,41
42,CONDITION_NAME_52,闇攻付加,Add Dark Attack,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,42
43,CONDITION_NAME_53,体力上昇,Max Health Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,43
44,CONDITION_NAME_54,スタミナ上昇,Max Stamina Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,44
45,CONDITION_NAME_57,強化,Enhance,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,45
46,CONDITION_NAME_58,侵食・軽度,Slight Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,46
47,CONDITION_NAME_59,侵食・重度,Severe Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,47
48,CONDITION_NAME_60,侵食・危険,Critical Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,48
49,CONDITION_NAME_61,侵食耐性,Resist Corruption,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,49
50,CONDITION_NAME_62,アイテム封印,Items Sealed,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,50
51,CONDITION_NAME_63,敵視上昇,Hostilty Increased,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,51
52,CONDITION_NAME_64,異界落とし,Spirited Away,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,52
53,CONDITION_NAME_65,寄生毒,Parasitic Poison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,53
54,CONDITION_NAME_66,寄生毒,Parasitic Poison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,54
55,CONDITION_NAME_67,抗蟲状態,Parasitic Poison Resist,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,55
56,CONDITION_NAME_68,全攻撃能力上昇,Extreme Attack Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,56
57,CONDITION_NAME_69,全防御能力上昇,Extreme Defense Up,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,57
58,CONDITION_NAME_70,闇炎,Dark Flame,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,58
59,CONDITION_NAME_71,闇牢,Dark Prison,ui\00_message\common\condition_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,59
0,IDX_124,物理攻撃力を上昇させる,Increase physical attack power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,0
3,IDX_125,魔法攻撃力を上昇させる,Increase magic attack power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,3
2,IDX_126,物理防御力を上昇させる,Increase physical defense power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,2
5,IDX_127,魔法防御力を上昇させる,Increase magic defense.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,5
8,IDX_128,体力を上昇させる,Increase maximum HP.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,8
11,IDX_129,スタミナを上昇させる,Increase stamina.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,11
14,IDX_130,生命治癒力を上昇させる,Increase healing power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,14
17,IDX_131,耐久力を上昇させる,Increase durability.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,17
7,IDX_132,吹き飛ばし力を上昇させる,Increase knockback power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,7
10,IDX_135,気絶攻力を上昇させる,Increase stun attack power.,ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,10
19,IDX_137,"状態異常【延焼】【炎防低下】【油濡れ】
を付加する
※【延焼】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds status abnormalities [Caught Fire], [Fire
Resist Down], [Tarred].
*[Caught Fire] is effective when attacking or
when the status applies the attribute of fire.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,19
22,IDX_138,"状態異常【凍結】【氷防低下】【水濡れ】
を付加する
※【凍結】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds the status abnormality [Frozen Solid], [Ice
Resist Down], [Drenched].
*[Frozen Solid] is effective when attacking or
when the status applies the attribute of ice.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,22
25,IDX_139,"状態異常【感電】【雷防低下】【水濡れ】
を付加する
※【感電】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds debilitations [Shocked], [Thunder Resist
Down], and [Drenched].
*[Shocked] is effective when attacking or when
the status applies the attribute of lightning.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,25
28,IDX_140,"状態異常【聖吸】【聖防低下】【スキル封印】
を付加する
※【聖吸】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds debilitations [Holy Drain], [Holy Resist
Down], [Skills Stifled].
*[Holy Drain] is effective when attacking or when
the status applies the attribute of Holy.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,28
31,IDX_141,"状態異常【闇霧】【闇防低下】【毒】
を付加する
※【闇霧】は攻撃時や、ステータス適用の
魔法属性と一致する場合、効果を発揮する","Adds debilitations [Blinded], [Dark Resist Down],
[Poison].
*[Blinded] is effective when attacking or when
the status applies the attribute of dark.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,31
6,IDX_142,"状態異常【黄金化】
を付加する","Debilitation ""Golden""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,6
9,IDX_143,"状態異常【睡眠】
を付加する","Debilitation ""Sleep""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,9
12,IDX_144,"状態異常【石化】
を付加する","Debilitation ""Petrification""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,12
15,IDX_145,"状態異常【遅延】
を付加する","Debilitation ""Slow""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,15
18,IDX_146,"状態異常【軟化】
を付加する","Debilitation ""Softened""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,18
13,IDX_147,"状態異常【物攻低下】
を付加する","Debilitation ""Physical Attack Down""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,13
16,IDX_148,"状態異常【魔攻低下】
を付加する","Debilitation ""Magick Attack Down""
added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,16
1,IDX_149,"状態異常【物防低下】
を付加する","Debilitation ""Physical Defense Down"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,1
4,IDX_150,"状態異常【魔防低下】
を付加する","Debilitation ""Magick Defense Down"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,4
34,IDX_151,対敵特効【亜人】を付加する,"""Demihuman Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,34
37,IDX_152,対敵特効【骸骨】を付加する,"""Skeleton Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,37
40,IDX_153,対敵特効【鬼人】を付加する,"""Ogre Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,40
20,IDX_154,対敵特効【巨人】を付加する,"""Giant Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,20
23,IDX_155,対敵特効【呪詛】を付加する,"""Cursed Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,23
26,IDX_156,対敵特効【獣】を付加する,"""Beast Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,26
29,IDX_157,対敵特効【侵食】を付加する,"""Corrupted Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,29
32,IDX_158,対敵特効【人間】を付加する,"""Human Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,32
35,IDX_159,対敵特効【戦甲】を付加する,"""War-Ready Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,35
38,IDX_160,対敵特効【造魔】を付加する,"""Golem Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,38
39,IDX_161,対敵特効【軟体】を付加する,"""Formless Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,39
21,IDX_162,対敵特効【腐死】を付加する,"""Undead Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,21
24,IDX_163,対敵特効【魔族】を付加する,"""Demon Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,24
27,IDX_164,対敵特効【有翼】を付加する,"""Winged Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,27
30,IDX_165,対敵特効【竜族】を付加する,"""Dragon Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,30
33,IDX_166,対敵特効【霊体】を付加する,"""Spirit Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,33
36,IDX_167,対敵特効【錬金】を付加する,"""Alchemy Slayer"" added.",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,36
41,IDX_168,"斬り崩しの予備動作が短縮され
より素早く剣を振り下ろすことができる
<COL ffdc78>LV毎に予備動作さらに短縮</COL>","Decreases the charge time of Guard Break,
allowing you to swing the sword more quickly.
<COL ffdc78>LV UP: Decreases charge time
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,41
42,IDX_169,"えぐり突き時の攻撃速度が上昇する
<COL ffdc78>LV毎に攻撃速度がより上昇</COL>","Increases attack speed when using Gouge.
<COL ffdc78>LV UP: Increases attack speed
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,42
43,IDX_170,"盾弾きの発動時に敵の体勢を崩しやすくなる
<COL ffdc78>LV毎に吹き飛ばし力がより増加</COL>","Increases the stagger power of your shield
counters.
<COL ffdc78>LV UP: Further increases stagger
power.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,43
44,IDX_171,"盾弾きの発動時に敵を気絶させやすくなる
<COL ffdc78>LV毎に気絶攻力がより増加</COL>","Increases the Knockout Power of perfect blocks.
<COL ffdc78>LV UP: Further increases Knockout
Power.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,44
45,IDX_172,"盾弾きの発動時にスタミナが一定量回復する
<COL ffdc78>LV毎にスタミナ回復量がより増加</COL>","Relax your blocking, allowing recovery of Stamina
upon performing perfect blocks.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,45
46,IDX_173,"筋力が増加する
<COL ffdc78>LV毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,46
47,IDX_174,"打属性攻撃によって
受けるダメージ量が軽減される
<COL ffdc78>LV毎にダメージさらに軽減</COL>","The damage received from striking attacks is
reduced.
<COL ffdc78>Damage further reduced per lvl</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,47
48,IDX_175,"弓の移動射ちの際、矢が照準からぶれなくなる
<COL ffdc78>LV毎にぶれ幅がさらに軽減</COL>","Keeps your arrows from flying off mark when you
loose them whilst in motion.
<COL ffdc78>LV UP: Further decreases
deviation.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,48
49,IDX_176,"一度に矢筒に補充できる矢の本数が増加する
<COL ffdc78>LV毎に矢の装填数がより増加</COL>","Increases the number of arrows that can be loaded
into the quiver at a time.
<COL ffdc78>LV UP: Increases arrow count
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,49
50,IDX_177,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,50
51,IDX_178,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,51
52,IDX_179,"達人装填のジャストタイミングの受付時間が
延長されより成功率が上昇する
<COL ffdc78>LV毎に受付時間がより延長</COL>","Extends the time window for a master reload,
making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,52
53,IDX_180,"吹き飛ばし力が上昇し、
敵の体勢を崩しやすくなる
<COL ffdc78>LV毎に吹き飛ばし力がより増加</COL>","Increases blow power, making it easier to stagger
enemies.
<COL ffdc78>LV UP: Further increases blow
power.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,53
54,IDX_181,"射属性攻撃によって
受けるダメージ量が軽減される
<COL ffdc78>LV毎にダメージさらに軽減</COL>","Reduces the damage you take from missile attacks.
<COL ffdc78>LV UP: Further reduces chance of
being staggered.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,54
55,IDX_182,"ヒールオーラ、セイントオーラ展開時の
スタミナ消費量が軽減される
<COL ffdc78>LV毎にスタミナ消費がさらに減少</COL>","Decreases Stamina consumption while channeling
Heal Aura and Holy Aura.
<COL ffdc78>LV UP: Decreases Stamina consumption
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,55
56,IDX_183,"フィールドシフト時に
敵の注目を集めにくくする
<COL ffdc78>LV毎に敵からの注目度がさらに減少</COL>","Decreases the attention of enemies while using
Field Shift.
<COL ffdc78>LV UP: Decreases attention
further.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,56
57,IDX_184,"ヒールオーラ展開時に
敵から注目されにくくなる
<COL ffdc78>LV毎に敵からの注目度がさらに減少</COL>","Reduces threat generation from deploying Heal
Aura.
<COL ffdc78>LV UP: Further reduces threat
generation.</COL>",ui\00_message\common\efcSealedItemInfo.gmd,\ui\uGUIEffectSealed.arc,uGUIEffectSealed.arc,57
