#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
13,SPOT_NAME_,虚ろの小堂,Empty Chapel,ui\00_message\master\area11_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
9,SPOT_INFO_,"<SPOT 964>に位置する窪地
青い芝に覆われた小動物の住み処は、いまや
剥き出しの土の上に不気味な菌糸体を
はびこらせている。広々とした地形は大型の
魔物が巣食いやすく危険である","Located at <SPOT 964>, this depression which was
once covered in green grass, is now overrun with
eerie mycelium spread across the exposed earth.
The spacious terrain makes it dangerous and a
suitable nest for large monsters.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_INFO_,"《ノーザナス侵林》入口のある崖の下に
広がる平地。封鎖されている侵林に
引き寄せられているのか、侵食が進んだ
有翼の魔物たちがしきりにこの辺りを
さまよう姿が確認されている","A flat area of land spreading out under the cliff
where the entrance to the Northerners Infected
Woods is
located.
It is confirmed that winged beasts, infected by
corruption, are frequently wandering around this
area.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_INFO_,"元はピクシーの群れが棲みついていた洞窟だったが
何らかの侵食魔の襲撃を受けたことがきっかけで
群れ全体に侵食が蔓延してしまったと推測される
侵食の度合から見て、ピクシーたちを襲った魔物は
洞窟の奥に潜んでいるらしい","The original cave was once inhabited by a group
of Pixies, but it was attacked by some kind of
corrupted creature, causing the corruption to
spread throughout the entire group.
Based on the extent of the corruption, it is
speculated that the creature that attacked the
Pixies is lurking deep within the cave.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_INFO_,"<COL ffdc78>【竜力】の扉あり</COL>
元は採掘場として人でにぎわっていた洞窟
侵食による影響が発見されてからの進行がはやく
人々は採掘道具すら回収しきらぬままに撤退したが
情報が行きわたらず取り残された者もいた","<COL ffdc78>[Dragon Force] Door</COL>
Originally, the cave was bustling with people as
a mining site.
However, the progress since the discovery of the
effects of corruption has been rapid.
People withdrew without even fully recovering
their mining tools, but there were some who were
left behind without receiving any information.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_INFO_,"モロー樹林北部、特に侵食が進んだ一帯にある
封鎖された森林。侵食前より森の強者が棲むとされ、
人が迷いこむことが無いようにと封鎖されていた場所
奥を確かめた者はいないが、凶暴な魔物が侵食された
状態にあることは確実であり、危険度は高い","The sealed forest located in the northern part of
Morrow Forest, where corruption has particularly
advanced.
It is said to be inhabited by powerful beings of
the forest, and it was sealed off to prevent
people from getting lost.
No one has ventured deep inside, but it is
certain that ferocious monsters have been
infected. The level of danger is high.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_INFO_,"モロー樹林北西部にある封鎖された森林
小さな集落がある穏やかな森だったものの
侵食の度合が激しく、人々も集落を捨てて
逃げ出している。ピクシーたちが集まる小屋も
あったが、侵食に飲み込まれてしまった","Sealed forest in the northwest of Morrow Forest.
It was once a peaceful forest with a small
village, but the level of corruption grew severe,
causing the people to abandon the village and
escape.
There was also a cabin where the pixies gathered,
but it too was swallowed up by the corruption.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_INFO_,"<COL ffdc78>【宝飾】の扉あり</COL>
モロー樹林北部に位置する封鎖された森林
グリフィンの飛来を理由に立ち入りを制限されていた
確認しに行った者はいないが、恐らくこの場にいた
グリフィンも侵食されてしまったものと思われる","<COL ffdc78>Jewelry Door</COL>
A sealed forest located in the northern part of
Morrow Forest.
Access was restricted due to the arrival of a
griffin.
No one has confirmed it, but it is likely that
the griffin present in this area has also been
corrupted.",ui\00_message\master\area16_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
0,SPOT_NAME_,モロー樹林,Northerners Infected Woods,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,モルフォール,Morfaul,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,賢者の墓標,Sage's Gravestone,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,森精の隠れ家,Forest Sprite's Refuge,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,欠緑の林,Vacant Green Forest,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,ピクシーズキャンプ,Pixies' Camp,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,廃村エスリグ,Deserted Village of Aethrig,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,モロー古跡,Morrow Old Ruins,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,立ち病みの森,Suffering Forest,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,侵染の窪地,Infected Basin,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,暗樹の大淵,Dark Woods Great Depths,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,侵鬼の洞穴,Invading Demons Cave,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,モローケイヴァン,Morrow Cavern,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,サウザネル侵林,Sauzanel Infected Woods,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_NAME_,ディプニエ大侵林,Deepney Great Forest,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_NAME_,ノーザナス侵林,Northerners Infected Woods,ui\00_message\master\area16_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
0,AREA_RANK_REWARD_306,支援品の配給,Distribution of support goods,ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_307,新たな強敵が出現《<SPOT 945>》,"New powerful enemy at ""<SPOT 945>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_308,新たな強敵が出現《<SPOT 946>》,"New powerful enemy at ""<SPOT 946>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,AREA_RANK_REWARD_309,封鎖エリアが開放《<SPOT 911>》,"Unblock area ""<SPOT 911>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,AREA_RANK_REWARD_310,新たな強敵が出現《<SPOT 947>》,"New powerful enemy at ""<SPOT 947>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,AREA_RANK_REWARD_311,"新たな強敵が出現《<SPOT 948>》
封鎖交通路が復旧《<SPOT 948>近くの大橋》","New powerful enemy at ""<SPOT 948>""
Restore path ""bridge near <SPOT 948>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,AREA_RANK_REWARD_312,封鎖エリアが開放《<SPOT 913>》,"Unblock area ""<SPOT 913>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_313,"新たな強敵が出現《<SPOT 949>》
新たな採取品が出現《キンガライト》","New powerful enemy at ""<SPOT 949>""
New collectable item ""Kingalite"" appears",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_314,封鎖エリアが開放《<SPOT 912>》,"Unblock area ""<SPOT 912>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_315,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,AREA_RANK_REWARD_316,"封鎖交通路が復旧《<SPOT 950>へ続く大門・崖崩れ》
新たな強敵が出現《<SPOT 950>》","Restore path ""gate to <SPOT 950> blocked by cliff
collapse""
New powerful enemy at ""<SPOT 950>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,AREA_RANK_REWARD_317,"封鎖エリアが開放《<SPOT 914>》
封鎖エリアが開放《<SPOT 959>》","Unblock area ""<SPOT 914>""
Unblock area ""<SPOT 959>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,AREA_RANK_REWARD_318,"新たな強敵が出現《<SPOT 953>》
封鎖エリアが開放《<SPOT 915>》","New powerful enemy at ""<SPOT 953>""
Unblock area ""<SPOT 915>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,AREA_RANK_REWARD_319,封鎖エリアが開放《<SPOT 916>》,"Unblock area ""<SPOT 916>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,AREA_RANK_REWARD_320,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
0,SPOT_INFO_,"細長くうねった川と切り立った崖で構成された峡谷
古代からの遺跡が多くのこる地域であり、文化的に
重要な地帯である。この辺りに住む人々も、伝承や
習慣などを重視した生活を送る傾向にある","An area composed of a narrow, winding river and
steep cliffs, forming a gorge.
It is a region with many ancient ruins remaining,
making it culturally significant.
The people living in this area tend to prioritize
traditions and customs in their way of life.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_INFO_,"キンガル峡谷に位置する村
近くに多数のこる遺跡や神殿などの古代文明に
畏怖の念を抱き、古くからの伝統や伝承などを
現在に伝え継いできた一族が住んでいる
村の掟として、村人が遺跡に近づくことを禁じている","Village located in Kingal Canyon.
Nearby are numerous ancient ruins and temples
that belong to a long-lost civilization.
The villagers, who have lived here since ancient
times, hold a deep reverence for these sites and
their traditions and legends.
As a village rule, the villagers are forbidden
from approaching the ruins.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_INFO_,"キンガル峡谷北部に位置する小塔
通常の拠点ではなく塔の中で暮らすことを
選んだ一族が暮らしている。住人は独自の
文化を継承しているらしく、殆ど小塔の外に
出ないように生活している","There is a small tower located in the northern
part of Kingal Canyon.
There, a clan has chosen to live inside the tower
instead of a regular settlement.
The residents seem to have inherited their own
culture and live their lives mostly without
venturing outside the tower.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_INFO_,"キンガル峡谷西部にある川岸
《芯なる樹》を非常に近くから眺められるほか
崖に近寄ることで、その根元を見ることすら
可能。ただし、現在は獣の死骸を目当てに
寄ってくる魔物に注意が必要である","On the riverbank in the western part of Kingal
Canyon, you can admire the ""Core Tree"" from a very
close distance.
By approaching the cliffs, you can even see its
roots.
However, caution is necessary as there are
currently monsters that come near in search of
animal carcasses.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_INFO_,"グリンデュア対岸にあたる拓けた河岸
以前はこの河岸から河に出るための船が
出ていたが、ある頃から人や積み荷の
上げ降ろし中に魔物に襲われることが
増えたため、現在は使われていない","On the opposite bank of Glyndwr, there is a wide
riverbank.
In the past, boats would leave from this bank to
go out onto the river.
However, at some point, the number of attacks by
enemies during the loading and unloading of people
and cargo increased, so the boats are no longer in
use.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_INFO_,"キンガル峡谷中央部、遠浅の川岸が続く一帯
この周囲は人が歩いて渡れるほどに浅い岸が
広がっている。また、魔物が食い散らかしたと
見られる魚や動物の死肉が大量に流れ着いており
風向きによっては悪臭が漂う日もあるようだ","In the central part of Kingal Canyon, there is an
area where the riverbank is shallow enough for
people to walk across.
The surrounding area is extensive, with what
seems to be a large amount of dead fish and
animals that have been devoured by enemies.
Depending on the wind direction, there are days
when a foul smell lingers in the air.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_INFO_,"《シェドレアン大神殿》の門前にある広場
荘厳な神殿を臨むこの場に似合わず、辺りには
獣の死骸が散らばり、死臭が立ち込めている
魔族の影を見たという報告もあるため、通行時には
十分な警戒が必要である","In front of the gate of the ""Shadolean Great
Temple"", there is a plaza.
Despite its majestic temple, there are animal
carcasses scattered around, and the stench of
death fills the air.
There have also been reports of sightings of
fiendish creatures, so caution is necessary when
passing through.",ui\00_message\master\area17_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
