#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"どうしたらいいのかしら
こんなはずじゃなかったわ
幸せってどうやって見つけるものだったかしら","What should I do? This isn't how it was supposed
to be.
I wonder how you're supposed to find happiness.",ui\00_message\npc\base\n3146.gmd,\npc\n3146.arc,n3146.arc,3
0,,"――あら、パトリシアからの紹介？
なら、見込みある人みたいね","Oh, Patricia sent you?
Well, it seems like you have potential.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,5
0,,"あたくしはエメラダ、《ソーサラー》よ
大きすぎる破壊の力ゆえ
今は神殿で禁じられた術――魔術を伝えているの","I am Emerada, a ""Sorcerer.""
The Temple has deemed Sorcery too dangerous, they
have banished it from their teachings.
Yet, I continue to instruct those who seek to
harness its power.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,6
0,,"世界を包む霊、質、量、法則を知り
望む力を生みだす技、その根源は
生死や世界そのものの成り立ちにまで
深く繋がっているわ","Knowledge in the spirits, essences, quantities,
and laws that envelop the world, the technique
that produces the power you seek is deeply
connected to the very foundation of life, death,
and the origins of existence itself.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,7
0,,"ふふ、もしかしたら神殿が禁じたのは
そういう所が、例のあの学問と似ているから――
かもしれないわね","Hehe, perhaps the reason the temple forbade it is
because such knowledge cuts too close to the vein,
so to say...",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,8
0,,"激しい魔力の本流を感じ、魔法陣を練って
解き放つの――！
その快感、あなたも味わってみない？","Feel the intense flow of magickal power, weave
the spell, and unleash it—!
Wouldn't you like a taste of that?",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,9
0,,"あたくしの出す試練を見事こなせたら
《ソーサラー》への入門を認めてあげるわよ","If you can successfully overcome the trials I
present to you, I shall grant you entry into the
world of the Sorcerer.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,10
0,,"魔術師のこと、知りたいの？
あたくし達《ソーサラー》はスペルと理律
によって万物を理解し紡ぎ、精錬するの――","Curious about Sorcerers?
We, the Sorcerers, comprehend and weave the
fabric of existence through spells and principles,
refining it to our will.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,11
0,,"神官の術とは全く異なるものなのよ
簡単に言うと、学問に近い術体系かも
しれないわね","It's very different from the priestly arts.
Simply put, it's a system that may be closer to
academia.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,12
0,,"世界を包むさまざまな力の法則を知り
紡ぎ、操る技なの
そしてその力は、生死や世界そのものの
成り立ちに深く繋がっているわ","It's about knowing, weaving, and manipulating the
laws of various powers that envelop the world.
And that power is deeply connected to the very
foundation of life, death, and existence itself.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,13
0,,"魔術の多くが破壊の力として顕れるのは
そのせいかしらね？　ふふふ","I wonder if the destructive nature of many a
spell stems from the same underlying principles?
Hehehe.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,14
0,,"どう？
少しは興味を持ってもらえたかしら
あなたに相応の実力と信頼があれば――
もっと深く教えてあげるわ","How about it?
I wonder if I've managed to pique your interest a
little.
If you have the appropriate skills and trust—
I will teach you more in depth.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,15
0,,"ソーサラーにとって、《スペリング》の
習熟が一つの大きなポイントね","For a Sorcerer, mastery of ""Chanting"" is a major
point.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,16
0,,"同じ魔法でも、詠唱中に魔力を練る人と
そのまま詠唱する人では
実戦での威力はかなり変わってくる","Even with the same magick, the difference in the
power during combat can vary greatly between those
who refine their magick while chanting and those
who simply chant it as is.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,17
0,,"才能もあるかもしれないけれど
スペリングは基本、努力と練習で
身に付けるものなの","There may also be talent involved, but chanting
is fundamentally something that can be acquired
through effort and practice.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,18
0,,ふふふ、練習を怠ってはダメよ,"Hehehe, don't be lazy in practicing.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,19
0,,"ふふふ
あなたの素養、確認させてもらったわ
合格よ","Hehehe.
I have confirmed your aptitude.
You have passed.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,20
0,,"ようこそ、魔術の世界へ！
新しき《ソーサラー》として
あなたを歓迎するわ","Welcome to the world of Sorcery!
Allow me to extend a warm welcome to you,
neophyte Sorcerer.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,21
0,,"でもまだ魔の扉は開かれたばかり
あなたがこの先、魔術をどれほど識り
求め、体得できるかどうかは修練次第よ","Yet, the door to Sorcery has just been unlocked.
Just how far you can delve into the depths of
magic, just how much you can grasp and master,
lies solely in your dedication to your practice.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,22
0,,"その師として魔女の血脈である
あたくしが、直々に導いてあげるわ","With Witch blood flowing freely through my veins,
I will personally guide you.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,23
0,,ふふふ――感謝しなさい,Hehehe... Be grateful.,ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,24
0,,"あなた、魔術師としてそこそこ腕を
上げてきたようね
そろそろ頃合いかしら","You've become quite skilled as a sorcerer,
haven't you?
I suppose it's about time.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,25
0,,"さらに一歩
魔の深淵に近づく術を授けてあげる
さぁ、すぐにスペリングの修行を始めなさいな","I will give you a technique to peer into the
abyss of magic even further.
Now, start practicing your spell immediately.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,26
0,,"あぁ、あなたがここまでの域に
到達するなんて、あたくしも嬉しいわ","Ah, I'm so glad that you've reached this level.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,27
0,,"魔術の極意、あなたに授けてあげましょう
《ソーサラー》の魔術とは、己の身を
世界にあまねく大いなる力と一体化させる術","Let me bestow upon you the essence of sorcery.
The magic of the ""Sorcerer"" is the art of
integrating oneself with the vast power of the
world.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,28
0,,"人であることを忘れ、力に身を委ねなさい
そして、深淵に踏み込みなさい――
ふふふ","Forget that you are human, surrender yourself to
power, and step into the abyss--
Hehehe",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,29
0,,"あらぁ、パトリシアからの紹介があった人じゃない
魔の深淵へ近づく覚悟を決めたのね","Oh, you're the one Patricia referred, aren't you?
You've decided to approach the abyss of magic.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,30
0,,"いいわ、まずは改めて自己紹介といこうかしら
あたくしはエメラダ、《ソーサラー》よ
大きすぎる破壊の力ゆえ
今は神殿で禁じられた術――魔術を伝えているの","Okay, first of all, let me introduce myself again:
I am Emerada, a ""Sorcerer.""
The Temple has deemed Sorcery too dangerous,
banishing it from their teachings.
Yet, I continue to instruct those who seek to
harness its power.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,31
0,,"世界を包む霊、質、量、法則を知り
望む力を生みだす技、その根源は
生死や世界そのものの成り立ちにまで
深く繋がっているわ","Knowledge in the spirits, essences, quantities,
and laws that envelop the world, the technique
that produces the power you seek is deeply
connected to the very foundation of life, death,
and the origins of existence itself.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,32
0,,"ふふ、もしかしたら神殿が禁じたのは
そういう所が、例のあの学問と似ているから――
かもしれないわね","Hehe, perhaps the reason the temple forbade it is
because such knowledge cuts too close to the vein,
so to say...",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,33
0,,"――見たところ、あなたはまだ
魔の扉を開いたばかりのようね
あなたがこの先、魔術をどれほど識り
求め、体得できるかどうかは修練次第よ","--It seems that you have just opened the door to
the realm of sorcery, haven't you?
Just how much you can understand and master magic
in the future depends on your dedication.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,34
0,,"その師として魔女の血脈である
あたくしが、直々に導いてあげるわ","With Witch blood flowing freely through my veins,
I will personally guide you.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,35
0,,"たくさん課題を出して、磨いて――
もっとずっと強くて魅力的な
《ソーサラー》に仕上げてあげる","I'll give you plenty of tasks to hone your
skills--
and turn you into a much stronger and more
captivating ""Sorcerer.""",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,36
0,,ふふふ――感謝しなさい,Hehehe... Be grateful.,ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,37
0,,"《ソーサラー》として
あなたはまだ可愛いヒナ鳥――","As a ""Sorcerer,"" you're just a cute little baby
bird.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,38
0,,"せめて、基礎魔法程度は
自分の力で使えるようになりなさい",At least learn to use basic magic on your own.,ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,39
0,,"そうね
ジョブレベルが１８になって
せめて神殿の訓練官さんから巣立ち
の許可が貰えたなら――","I see.
Once your job level reaches 18 and you at least
get permission to leave from the temple
instructor, then—",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,40
0,,"もう少し大人の魔法を
教えてあげてもいいわ","I wouldn't mind teaching you a bit more advanced
magic for adults.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,41
0,,"あら、あなた
ヒナ鳥から若鳥くらいまでには
成長しているじゃない","My, a fledgling now, aren't you?
You've grown well.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,42
0,,"神殿の訓練官さんに、本格的に
魔術を習ってもいいかの確認は
してくるのよ","You're going to check with the temple instructor
to see if you can start learning sorcery in
earnest.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,43
0,,"あたくしもパトリシアとの信頼もあるし
一応神殿の顔は立ててあげないとね","With my trust in Patricia and all, I should at
least maintain good standing with the temple.",ui\00_message\npc\base\n4501.gmd,\npc\n4501.arc,n4501.arc,44
0,,"精神を集中し、狙い穿つ
元素と精の声に耳を傾けていれば
魔矢はおのずと的を射る","Focus your mind and aim true.
Listen to the voices of elements and spirits, the
magick arrow will naturally hit its target.",ui\00_message\npc\base\n4502.gmd,\npc\n4502.arc,n4502.arc,0
0,,"狩人の弓とは違う
エルフの弓は霊を放つ弓よ","The Elven bow is different from the Hunter's bow.
The Elven bow is a bow that unleashes spirits.",ui\00_message\npc\base\n4502.gmd,\npc\n4502.arc,n4502.arc,1
0,,"失われたエルフの民
その記憶と技術――","The lost elven people, their memories and
techniques—",ui\00_message\npc\base\n4502.gmd,\npc\n4502.arc,n4502.arc,2
0,,"私達兄妹は、それを残し
レスタニアに留めることを目指しているの","My brother and I are determined to preserve this
history and ensure that these precious artifacts
remain within the borders of Lestania.",ui\00_message\npc\base\n4502.gmd,\npc\n4502.arc,n4502.arc,3
