0,3,"Maybe I should take a short rest. Since no one is
lending a hand.",\npc\n0591.arc,n0591.arc,ui\00_message\npc\base\n0591.gmd,"少し休もうかしら
誰も手を貸してくれないんだもの",
0,6,"About the Vortex of Stagnation--
I'm sure you know more about it than I do.",\npc\n1015.arc,n1015.arc,ui\00_message\npc\base\n1015.gmd,"《滅びの渦》について――
きっと、私よりも覚者さまの方が
お詳しいでしょうね",
0,7,"I wonder how things are going at the fort.
Actually, my younger brother works there. I wonder
if it would be better to call him back.",\npc\n1015.arc,n1015.arc,ui\00_message\npc\base\n1015.gmd,"砦の方はどうなっているのでしょう
実は、弟が砦に勤めているのです
呼び戻した方がよろしいのかしら",
0,8,"Both the Arisen and the knights had their faces
turn pale and left.
Yes, I understand the gravity of the situation as
well.",\npc\n1015.arc,n1015.arc,ui\00_message\npc\base\n1015.gmd,"覚者の方々も、騎士団の方々も
顔色を変えて出てゆかれましたわ
ええ、私にも事の大きさはわかりますとも",
0,9,"Even Lestania is in this mess.
The chaos in the small villages is immeasurable!",\npc\n1015.arc,n1015.arc,ui\00_message\npc\base\n1015.gmd,"レスタニアですらこの有様なのですから
小さな村の混乱は計り知れませんわね",
0,0,"What is it?
If it's a mission from the temple, it would
surely be announced on the ""Quest Board"" outside.",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"なんだ？
神殿からの任務なら表の《クエストボード》
で発布されているだろう",
0,1,"I can't help you.
I don't have Vice Captain Heinz's permission.",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"手助けはできないな
ハインツ副団長の許可がないからな",
0,2,"This is the White Knight Commandery. What
business does the Arisen have here?",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"ここは白衛騎士団司令部だ
覚者が何か用か？",
0,3,You can't enter more than one mission!,\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"２つ以上のミッションには
エントリーできないぞ",
0,4,"Either finish the mission you've already entered,
or cancel your entry, then come back again.",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"先にエントリーしている方のミッションを
終わらせるか、エントリーを取り消して
再度こちらに戻るんだ",
0,5,"Arisen, do you need anything from me?",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,覚者が俺に何か用か？,
0,6,"My motto is to do what needs to be done when it
needs to be done
",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"為すべき時に為すべき事を
俺のモットーだ",
0,7,"In other words, I don't like idle chatter",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,つまり――無駄話は好まない,
0,8,"I have nothing to include you in this, but
I get a good deal of frustration when I talk to
sentient people.
Guess it's just my nature, don't worry about it.",\npc\n1016.arc,n1016.arc,ui\00_message\npc\base\n1016.gmd,"あんたに含むところは何もないが
覚者と話すといい具合にイライラしてな
俺の性分だと思って、気にしないでくれ",
0,0,"Hmm? You've already received your reward, haven't
you?
Another mission will be available next time.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"ん？　もう報酬は受け取っただろう？
また次回の任務でな",
0,1,"Rewards for defeating the forest monsters have
been paid to
If you haven't received them yet, you can receive
them from the storage box at
",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"先の森の魔物討伐における報酬を
支給している
まだ受け取っていないなら
保管ボックスから受け取るといい",
0,2,"Your performance in the evaluation of the last
battle was considerable
As an additional reward
you will be sent a Secret Ability
Here's the reward",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"先の戦闘の評価でお前の活躍は相当のものだった
追加報酬として
シークレットアビリティが送られることになった
これがその報酬だ",
0,3,"Even if you solve it, another problem immediately
emerges.
Troublesome indeed.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"解決してもすぐまた次の問題が湧いて出る
困ったものだ",
0,4,"――However, there have been frequent reports of
enemies at the Ancient Place of Rituals since a
while ago.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"――それにしても
少し前から《古の祭祀場》での魔物報告が
相次いでいる",
0,5,"I've heard it's a place where dragon power tends
to stagnate.
I didn't think it would last this long--
We can't let up on each other.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"竜力が淀みやすい場所だとは聞いていたが
こうも続くとは――
お互い気が抜けんな",
0,6,"Don't talk to me too much, okay?
There are a lot of people in the group who don't
take kindly to Arisen people.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"あまり話しかけてくれるなよ？
団には覚者を良く思わない者が多いからな",
0,7,"At night and in the rain, unusual demons appear.
Well, when you go outside, be aware of the
weather too!",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"夜や雨天は、普段とは違う魔物が現れる
ま、外に出る時は天候も気をつけることだ",
0,8,"You're welcome to enter, but it looks like you
have a mission to do first
finish that one or cancel it and then
show up again.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"エントリーは歓迎するが、お前は先になすべき
ミッションがあるみたいだな
そちらを終わらせるか、取り消してから
あらためて顔を出してくれ",
0,9,"According to the latest information from the
Ancient Place of Rituals, the enemies seem to
have disappeared
. We will reopen the entry reception as soon as
we receive information about their appearance",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"さきほど入った《古の祭祀場》最新情報に
よれば魔物は今姿を晦ましているようだ
出現情報が入り次第、エントリー受付を再開する",
0,10,"Somehow we managed to get the ""Ancient Ritual
Hall"" thing off the ground.
--No reward for you this time, but
I've heard rumors of cooperation, including
confirmation of the Ent.
I guess I'll be asking for your help next time.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"どうにか《古の祭祀場》の件は事なきを得た
――お前への報酬は今回出ていないが
エントの確認など、協力の噂は聞いていたぞ
次は力を借りることになりそうだな",
0,11,"Hm, what is it?",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,ん、どうした？,
0,12,"Hmm--
I was wondering what would happen when I heard
Leo had disappeared
but--",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"ふん――
レオが姿を消したと聞いてどうなることかと
思っていたが――",
0,13,"Let's just get along, okay?",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,せいぜい、仲良くしようではないか,
0,14,"There were times I wanted to be a Arisen, but I
knew it when I saw
you.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"覚者になりたいと思うこともあったが
おまえを見ていてわかったよ",
0,15,"I believe in the power of the collective and take
pleasure in being part of it, but I don't think
I'm cut out to be an Arisen.",\npc\n1017.arc,n1017.arc,ui\00_message\npc\base\n1017.gmd,"集団の力を信じ、その一部であることに
喜びを感じるわたしは
覚者には向いていないようだ",
0,0,"Commander Gerd is a righteous and generous man.
We are proud
to serve the White Dragon and him.",\npc\n1018.arc,n1018.arc,ui\00_message\npc\base\n1018.gmd,"ゲルト騎士団長は義に厚く寛大な御方だ
我々は白竜様とあの方に仕えることに
誇りを感じている",
0,1,"You are not the only ones who have the blessing
of the White Dragon, Arisen.",\npc\n1018.arc,n1018.arc,ui\00_message\npc\base\n1018.gmd,"白竜様の加護があるのは
お前達だけではないぞ、覚者",
0,2,"Not at all, Priest Joseph is not a knight
Why is it always the sentient corps--?",\npc\n1018.arc,n1018.arc,ui\00_message\npc\base\n1018.gmd,"まったく、ジョゼフ神官は騎士団ではなく
なぜいつも覚者隊ばかり――",
0,3,"You're from the Sentinel Corps?
Can I help you?",\npc\n1018.arc,n1018.arc,ui\00_message\npc\base\n1018.gmd,"覚者隊の者か
なにか用か",
0,0,"The White Dragon Temple will be protected by us,
the Knights of the White Guard,
with all our might.
We are the shield of the dragon.",\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,"白竜神殿は我々白衛騎士団が
全力を持ってお守りする
竜の盾たる我々がな",
0,1,"This temple is a venerable and precious place
where the servants of the White Dragon have
gathered and
protected.",\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,"この神殿は、白竜様に仕える者が集い
守り続けてきた由緒ある尊い場所",
0,2,"We the White Riders, you the Sentient Squad
That doesn't change for either side.",\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,"我々白騎団、お前たち覚者隊
双方にとってそれは変わらん",
0,3,There is nothing unusual in particular.,\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,特に異常はない,
0,4,"You say
that some kind of ball of light fell from the sky.",\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,"何やら空から光の玉が降ってきたと
いうじゃないか",
0,5,"Just recently, the orcs attacked
and things keep getting messy.",\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,"つい最近のオーク共の攻撃といい
面倒なことが続くな",
0,6,"I'd like the Arisen Corps appoint someone in
charge of the watch.",\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,"覚者隊からも見張りの担当を
立てて貰いたいものだ",
0,7,Is there something you want to ask?,\npc\n1019.arc,n1019.arc,ui\00_message\npc\base\n1019.gmd,聞きたい事でもあるのか？,
0,0,"Oh! Thank you for your hard work on the important
mission to defeat the Golden Dragon
The reward has been delivered to your storage box.
Please accept it!",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"おお！！　黄金竜討伐の重要任務
お疲れ様でございます！
保管ボックスに報酬が納められております
どうぞお受け取りを！",
0,1,"By the way!
Ser Arisen, for your achievements in the Golden
Dragon defeat mission
special rewards have been prepared!",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"そういえば！
覚者殿に、黄金竜討伐任務の戦果に対して
特別報酬が出ております！",
0,2,"Here is the secret ability!
Please receive it!",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"こちらがその、秘伝のアビリティだそうです！
どうぞお受け取りを！",
0,3,"Thank you for your efforts in this mission!
It seems you have already received the rewards.
Please do your best next time!",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"今回の任務、お疲れ様でございます！
報酬はもうお受け取りになられた
ようですね。次回もぜひ――！",
0,4,I will do my best no matter what task it might be!,\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,自分、どんな任務でも頑張ります！,
0,5,"I am prepared to risk my life for the temple and
the White Dragon-sama!",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,神殿と白竜様のためなら命を賭ける覚悟です！,
0,6,I am the guardian of this Mysterious Keystone.,\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,自分はこの《謎の礎》の守番なのです,
0,7,"It is said that this was already
in existence before the temple was built here, but
we do not know exactly what it is!",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"これは、神殿がこの地にできる前からすでに
あったものだと言われておりますが
正確なところは分かっておりません",
0,8,"However, it is said that the White Riders or the
Sentient Squadron must
keep an eye on
",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"ただ、必ず白騎団か覚者隊のものが
目を離さず番をしておかなければならぬと
言われているそうです",
0,9,"Dear Arisen, but it seems you are on another
important mission
and you may want to finish or decline the mission
you are currently on--",\npc\n1020.arc,n1020.arc,ui\00_message\npc\base\n1020.gmd,"覚者殿、しかしあなたはどうやら他の
重要ミッションを受けておられるようです
現在参加予定のミッションを終了するか
辞退された方がよろしいかと――",
