#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,ふん、身の程知らずめ,"Ignorant fool, know your place.",ui\00_message\npc\base\n0024.gmd,\npc\n0024.arc,n0024.arc,10
0,,"面倒な駆け引きはともかく
真っ向ぶつかり合いなら俺に任せろ","Ignoring the troublesome negotiations, Leave it
to me if it comes down to a direct confrontation.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,59
0,,"“悪しき竜”の目的が自分の力を
誇示するためとは――","The purpose of the ""Evil Dragon"" is to
demonstrate their own power.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,60
0,,そりゃガキ大将の理屈じゃねえか,"That's a kid's theory, isn't it?",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,61
0,,"展望城のオークの数も見えてきたな
しかも少しずつだが、減っていやがる","I'm seeing the number of orcs in Lookout Castle
And they're getting fewer, little by little.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,62
0,,ジリアンたち、いい仕事してるぜ,"Gillian and the others are doing a great job, you
know.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,63
0,,"展望城のオークの数も見えてきたな
しかも少しずつだが、減っていやがる","I'm seeing the number of orcs in Lookout Castle
And they're getting fewer, little by little.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,64
0,,ジリアンたち、いい仕事してるぜ,"Gillian and the others are doing a great job, you
know.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,65
0,,血がよ、ザワザワと沸くようだぜ,"My blood is boiling, man.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,66
0,,"メイロワ将軍のことだから次から次へと
作戦をぶち上げそうだな","I'm sure General Meirova will be blasting out one
operation after another.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,67
0,,少し休ませろって話だ,Time for a rest.,ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,68
0,,"チッ――何をしていても
真っ黒野郎のことを考えちまうぜ","Damn--no matter what I do, I'm always thinking
about that pitch black bastard.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,69
0,,"くそ――あれこれ雑念が多いな
このままじゃ目の前の敵に
集中できねえぞ","Damn--there's a lot of distractions.
I can't focus on the enemy in front of me if I
keep going like this.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,70
0,,身体の調子はどうだ？,How's your body feeling?,ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,71
0,,"俺らにも影響が出ないとは限らねえ
今のうちにやれることやっておかねえと","We can't be sure it won't affect us too.
We should do what we can while we can.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,72
0,,"気い抜くと――力も抜けるんだ
気張って行くぜ","When you let your mind wander... your strength
will wander, too. I'm going in strong.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,73
0,,"足手まといにならねえように
せいぜい気ぃ張るぜ",I'll do my best not to be a liability.,ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,74
0,,"話しかけないでくれ
今の俺は憎悪の塊だぜ","Please don't talk to me.
I'm a bundle of hatred right now.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,75
0,,"あれやこれや、賭けときゃ良かったぜ
大儲けできたろうによ","You should have bet on this, that, and the other
thing.
You could have made a fortune.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,76
0,,"そんなにひとりが良いなら
ひとりにしてやれよ――ってわけには
いかねえかぁ","If you like to be alone so much, leave him alone.
I don't know.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,77
0,,"これはなんとも歯がゆい状況だな
え？","This is a very frustrating situation, isn't it?",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,78
0,,"心配事は性に合わねえ
俺は戦闘のあるところへ行かせて
もらうぜ","Yeah, I'll listen if you want to talk.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,79
0,,"まあ、こうなったら深いこと考えずに
ガスガスと前に進むしかねえよな
毎度のことだ","Well, in this situation, there's nothing else to
do but keep moving forward, with gusto. It's
always the same thing.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,80
0,,"寝るぞ――俺は――ああ、なんなら
十日くらいぶっ通しで眠ってやる","I'm going to sleep ―― Oh, what the heck, I'll
sleep for about ten days straight.",ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,81
0,,まだまだ、研究すべきことは多いな――,"There is still much to research,",ui\00_message\npc\base\n0502.gmd,\npc\n0502.arc,n0502.arc,0
0,,"各地では異変が今日も起こっている
その原因は必ずあるはずなのだ","Strange occurrences are happening everywhere
today. There must be a definite cause for it.",ui\00_message\npc\base\n0502.gmd,\npc\n0502.arc,n0502.arc,1
0,,"魔物の増加は白竜の衰えと
確実に関係している
竜とは、いったい世界にとって何者のか――","The increase of enemies is definitely related to
the decline of the White Dragon. What exactly is a
dragon to the world—?",ui\00_message\npc\base\n0502.gmd,\npc\n0502.arc,n0502.arc,2
0,,"なんだ
覚者と無駄話をする気は無い
用件を言ってくれ","What is it? I have no intention of talking to an
Arisen and wasting time on idle chatter. Just tell
me your business.",ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,0
0,,"騎士団は団結を尊ぶ――
では、“騎士団の団結”とは具体的には何だと思う","The Order of the Knights values unity—So, what
exactly do you think ""the unity of the Order of
the Knights"" means?",ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,1
0,,"自分は“ゲルト団長への忠誠心”が
それにあたると思っている
――覚者にこんな話をすべきではないな","I think ""loyalty to Commander Gerd"" is the
equivalent. --If so, then I shouldn't be speaking
to an Arisen.",ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,2
0,,"無駄話をするつもりは無いと言っただろう
気持ちがたるんでいるんじゃないか","I said I didn't intend to chat. You don't think
your feelings have slackened, do you?",ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,3
0,,無駄話はいい、さっそく本題に入るぞ,"No time for idle chatter, let's get to the point.",ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,4
0,,"――貴君は他のミッションの元に
パーティを組んでいるな",You are part of a party for another mission.,ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,5
0,,"先にそちらのミッションの参加予定を
取り消し、あらためてここに来てくれ","Please cancel your participation in the mission
over there first, and then come here again.",ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,6
0,,覚者、気を抜くなよ,"Arisen, don't let your guard down.",ui\00_message\npc\base\n0504.gmd,\npc\n0504.arc,n0504.arc,0
0,,悪いが今は任務の途中だ,"Sorry, but I'm in the middle of a mission.",ui\00_message\npc\base\n0504.gmd,\npc\n0504.arc,n0504.arc,1
0,,こう魔物が増えてはたまらない,"We can't afford for the monsters to increase like
this.",ui\00_message\npc\base\n0504.gmd,\npc\n0504.arc,n0504.arc,2
0,,いつこの戦いは終わるのだ,When will this battle end?,ui\00_message\npc\base\n0505.gmd,\npc\n0505.arc,n0505.arc,0
0,,魔物退治ばかりだな、まったく,"Enemy extermination is all there is, really.",ui\00_message\npc\base\n0505.gmd,\npc\n0505.arc,n0505.arc,1
0,,神殿からの補給もあまりあてにできないぞ,"We can't rely too much on supplies from the
temple.",ui\00_message\npc\base\n0505.gmd,\npc\n0505.arc,n0505.arc,2
0,,今は話しかけないでくれ,Please don't talk to me right now,ui\00_message\npc\base\n0506.gmd,\npc\n0506.arc,n0506.arc,0
0,,白竜様のご加護を！,The White Dragon's blessing!,ui\00_message\npc\base\n0506.gmd,\npc\n0506.arc,n0506.arc,1
0,,任務に集中させてくれ,Let me concentrate on the mission.,ui\00_message\npc\base\n0506.gmd,\npc\n0506.arc,n0506.arc,2
0,,――くく、くくく――,-- Mmm-hmm. - Mmm-hmm.,ui\00_message\npc\base\n0507.gmd,\npc\n0507.arc,n0507.arc,0
0,,ひ――なんだ、話掛けるな,Oh... What? Don't talk to me.,ui\00_message\npc\base\n0507.gmd,\npc\n0507.arc,n0507.arc,1
0,,"ああ、そうだ、そうしよう――
それがいい――","Ah, yes, let's do that―― That's good――",ui\00_message\npc\base\n0507.gmd,\npc\n0507.arc,n0507.arc,2
0,,――何？,What?,ui\00_message\npc\base\n0508.gmd,\npc\n0508.arc,n0508.arc,0
0,,――うぅ、今はやめて,"-- Uh-uh, not now.",ui\00_message\npc\base\n0508.gmd,\npc\n0508.arc,n0508.arc,1
0,,あっちへ、いっていて――,Go over there――,ui\00_message\npc\base\n0508.gmd,\npc\n0508.arc,n0508.arc,2
0,,やあ、何かご用かな？,"Hello, do you need anything?",ui\00_message\npc\base\n0509.gmd,\npc\n0509.arc,n0509.arc,0
0,,"さぁて、そろそろ次の仕入れ支度を
考えないと","Well, I've got to start thinking about my next
stocking.",ui\00_message\npc\base\n0509.gmd,\npc\n0509.arc,n0509.arc,1
0,,"おっと、商品をみたいかい？
申し訳ない、今は準備しきれて
いないものも多くてね","Oh, do you want to see the goods? I'm sorry,
there are many things that haven't been fully
prepared yet.",ui\00_message\npc\base\n0509.gmd,\npc\n0509.arc,n0509.arc,2
0,,覚者さま、ご機嫌いかがですか,"Master Arisen, how are you feeling today?",ui\00_message\npc\base\n0510.gmd,\npc\n0510.arc,n0510.arc,0
0,,"ああ、ちょっと待ってください
――はい、何か？","Ah, please wait a little ―― Yes, what is it?",ui\00_message\npc\base\n0510.gmd,\npc\n0510.arc,n0510.arc,1
0,,"武器でも作れたら商売になるかもと
思うこともあるんですがね","I sometimes think that it might be good for
business if we could make some weapons.",ui\00_message\npc\base\n0510.gmd,\npc\n0510.arc,n0510.arc,2
0,,やあ、調子はどうだい,"Hey, how are you feeling?",ui\00_message\npc\base\n0511.gmd,\npc\n0511.arc,n0511.arc,0
0,,今日があるのも、白竜さまのおかげだよ,"Today's existence is also thanks to The White
Dragon",ui\00_message\npc\base\n0511.gmd,\npc\n0511.arc,n0511.arc,1
0,,こう魔物が増えちゃ、たまらないな,"These enemies are multiplying, it's really
overwhelming.",ui\00_message\npc\base\n0511.gmd,\npc\n0511.arc,n0511.arc,2
0,,ご機嫌いかが？,How are you?,ui\00_message\npc\base\n0512.gmd,\npc\n0512.arc,n0512.arc,0
0,,暮らしは厳しくなる一方だね,"Yes, life is becoming increasingly difficult.",ui\00_message\npc\base\n0512.gmd,\npc\n0512.arc,n0512.arc,1
0,,お仕事、頑張ってくださいな,"Please, do your best with your work.",ui\00_message\npc\base\n0512.gmd,\npc\n0512.arc,n0512.arc,2
0,,"おや、覚者さんかな
研究に付き合って貰って感謝しているよ","Oh, are you an Arisen? I'm grateful for your
assistance in my research.",ui\00_message\npc\base\n0513.gmd,\npc\n0513.arc,n0513.arc,0
0,,"異変はそこかしこで起こっている
私はそれを探求していてね
レスタニア中を巡っている","There are strange occurrences happening
everywhere I am investigating them, you know.
Traveling throughout Lestania.",ui\00_message\npc\base\n0513.gmd,\npc\n0513.arc,n0513.arc,1
0,,この辺りをもう少し調べていくか――,Should I investigate this area a little further?,ui\00_message\npc\base\n0513.gmd,\npc\n0513.arc,n0513.arc,2
0,,やあ、調子はどうだい,"Hey, how are you doing?",ui\00_message\npc\base\n0514.gmd,\npc\n0514.arc,n0514.arc,0
0,,今日があるのも、白竜さまのおかげだよ,"Today's existence is also thanks to The White
Dragon",ui\00_message\npc\base\n0514.gmd,\npc\n0514.arc,n0514.arc,1
0,,こう魔物が増えちゃ、たまらないな,"These enemies are multiplying, it's really
overwhelming.",ui\00_message\npc\base\n0514.gmd,\npc\n0514.arc,n0514.arc,2
0,,"ああ、素晴らしきかな食事！
料理とはあらゆる素材と料理人の手が
織りなす究極のハーモニーなのだ！","Ah, a wonderful meal!
Cooking is the ultimate harmony of all
ingredients and the cook's hands!",ui\00_message\npc\base\n0515.gmd,\npc\n0515.arc,n0515.arc,0
0,,"珍しい食材について知っていたら
教えてくれたまえ","If you know anything about rare ingredients,
please tell me.",ui\00_message\npc\base\n0515.gmd,\npc\n0515.arc,n0515.arc,1
0,,"ふむ――意外とあの魔物の肉は
焼いたらいけるかもしれんな","Hmm... I wonder if that monster's meat could be
cooked.",ui\00_message\npc\base\n0515.gmd,\npc\n0515.arc,n0515.arc,2
0,,ヒヒヒヒ――ご機嫌いかが？,Hehehe――How are you feeling today?,ui\00_message\npc\base\n0516.gmd,\npc\n0516.arc,n0516.arc,0
0,,"わたしはね、あれを探しているのさ
アレをね――","I am looking for it, you know. That thing, you
know.",ui\00_message\npc\base\n0516.gmd,\npc\n0516.arc,n0516.arc,1
0,,なんだい、何か用でもあるのかい？,What's up? Do you need something?,ui\00_message\npc\base\n0516.gmd,\npc\n0516.arc,n0516.arc,2
0,,やあ、調子はどうだい,"Hey, how are you doing?",ui\00_message\npc\base\n0517.gmd,\npc\n0517.arc,n0517.arc,0
0,,今日があるのも、白竜さまのおかげだよ,"Today's existence is also thanks to The White
Dragon",ui\00_message\npc\base\n0517.gmd,\npc\n0517.arc,n0517.arc,1
0,,こう魔物が増えちゃ、たまらないな,"These enemies are multiplying, it's really
overwhelming.",ui\00_message\npc\base\n0517.gmd,\npc\n0517.arc,n0517.arc,2
