#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"くそっ！　まずは負傷者を保護して船に戻る！
神殿には情報が集まっているはずだ","Damn it!
First, we must protect the wounded
and get back to the ship!
The temple should have the information we need.",ui\00_message\event\st0572\ev015.gmd,\event\st0572\st0572ev015.arc,st0572ev015.arc,1,,
0,,"僕は、誰よりも正しく悪しき竜討伐の方法を
理解しているつもりです","I believe that I understand the method
of slaying the Evil Dragon,
both accurately and better than anyone.",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,13,,
0,,"それならなおさら――
ひとりでは行かせられない","If that's the case, then even more so...
I cannot let you go alone.",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,14,,
0,,ジリアン――今は僕を,"Gillian... I, at this moment...",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,15,,
0,,"アッカー家の末裔であり、覚者である
僕を信じてくださいとしか言えません","As a descendant of the Acre family and an Arisen,
I can only ask you to trust me!",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,16,,
0,,――ごめんなさい,...I'm sorry.,ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,17,,
0,,でも、僕に任せて欲しいんです――,"But, I want you to leave it to me...",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,18,,
0,,"この国の未来は、希望は――
僕にしか救えないんです","The future of this land, hope itself...
Only I can save it.",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,19,,
0,,全てを、救うことが僕の役割なんです,It's my role to save everything.,ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,20,,
0,,"なんというお覚悟か――
メイロワ感服いたしました","What determination you have...
I am deeply impressed, Meirova.",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,21,,
0,,"とは申せ、王子の身に何かあれば
この国の未来は絶たれてしまう","However, if something were to befall the prince,
the future of this land would be extinguished.",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,22,,
0,,さあ、我らも王子の後を追い火垂れ山へ向かおう,"Now, let us also follow after the prince
and head towards Firefall Mountain.",ui\00_message\event\st1102\ev000.gmd,\event\st1102\st1102ev000.arc,st1102ev000.arc,23,,
0,,そろそろ――竜の住み処だ,"It's about time. 
We're reaching the dragon's dwelling.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,0,,
0,,王子！,Prince!,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,1,,
0,,よく来たな、レスタニアの覚者たちよ,"You've done well to come, Arisen of Lestania.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,2,,
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,3,,
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,4,,
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,5,,
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,6,,
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,7,,
0,,うっ――（リアクションボイス）,Uh— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,8,,
0,,（咆哮）,(roaring),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,9,,
0,,（唸り声）※喉鳴らし声,Growl (Throaty rumble),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,10,,
0,,悪しき竜よ、僕を見よ！,"Evil Dragon, behold me!",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,11,,
0,,"僕は、おまえが奪った全てを取り返すために
ここへ来た","I have come here to reclaim everything
you have taken from me.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,12,,
0,,王子よ――,Prince...,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,13,,
0,,おまえごときが、ここまで来れたことは褒めてやろう,"I shall commend you for having come this far,
such as you are.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,14,,
0,,誇れ,Be proud.,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,15,,
0,,そしてその誇りを胸に、散れ,"And with that pride in your heart, scatter.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,16,,
0,,アキャキャキャキャ（笑い）,Kakakaka! (laughter),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,17,,
0,,母上を――返して貰う,Return my mother to me.,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,18,,
0,,貴様――,You...,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,19,,
0,,このガキがぁッ――,This brat—!,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,20,,
0,,うっ―うっあ――（リアクションボイス）,Uh— uh... ah— (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,21,,
0,,これは！！,This is it!!,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,22,,
0,,いけるぞ――,We can do it――,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,23,,
0,,母上――,Your Majesty—,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,24,,
0,,応えて――,Answer me――,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,25,,
0,,ウグァ――,Ugh--,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,26,,
0,,"母さん――分からないの？
僕だよ！　ネドです！","Mother... Don't you understand?
It's me! Nedo!",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,27,,
0,,母さんって、どういうことですかね,"What do you mean, ""Mother?""",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,28,,
0,,"悪しき竜の竜力は火竜――
つまり女王陛下のもの――","The Dragon Force of the Evil Dragon
is from the Fire Dragon... In other words,
it belongs to Her Majesty the Queen...",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,29,,
0,,"そうか！　王子は悪しき竜の中に
まだ母が生きていると信じている！","I see! The prince believes that his mother
is still alive within the Evil Dragon!",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,30,,
0,,"母を呼び覚ませば、きっと元の火竜に
戻ると考えたんだ――","If I awaken my mother, I believe she will surely
return to her original form as the Fire Dragon.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,31,,
0,,お願い――母さん――,Please... Mother...,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,32,,
0,,王子！　笛を止めてはいけません！,Prince! Do not stop playing the flute!,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,33,,
0,,（咆哮）,(roaring),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,34,,
0,,ふんッ！（リアクションボイス）,Hmph! (reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,35,,
0,,うわっ（リアクションボイス）,Whoa (Reaction voice),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,36,,
0,,"母親などとうにおらぬわ
くだらん","There's no mother or anything like that anymore.
Worthless.",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,37,,
0,,王子？　ネド王子！？,Prince? Prince Nedo!?,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,38,,
0,,"王子、だめ！
目を開いて！　王子ッー","No, Prince!
Open your eyes! Prince!",ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,39,,
0,,おのれ、よくも！,You bastard! How dare you!,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,40,,
0,,力なき者に似合いの結末よ,The ending befitting the powerless.,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,41,,
0,,（咆哮）,(roaring),ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,42,,
0,,"我が力こそが
この大陸の絶望の証――",My power is the proof of this continent's despair.,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,43,,
0,,愚か者めが,You fool!,ui\00_message\event\st1103\ev000.gmd,\event\st1103\st1103ev000.arc,st1103ev000.arc,44,,
0,,カｯ――グハッ――（リアクションボイス）,Argh! Guh! (Reaction voice),ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,0,,
0,,"負けた？
人間ごときに――我が屈したというのか？","Defeated? By mere humans...
Have I truly succumbed?",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,1,,
0,,だが王子を失った今、貴様らは――,"However, you've lost the prince.",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,2,,
0,,"竜なきこの大地で
未来永劫、苦しみ続けることになるだろう","In this dragonless land, you will endure eternal
suffering.",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,3,,
0,,バヒャハハハハハーー！！！（嘲笑）,Bahahahaahaha!! (Mocking laughter),ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,4,,
0,,我が使命、果たしたわ,I have fulfilled my mission.,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,5,,
0,,ガハァッーーーー（咆哮）,Grrraaaahhh! (Roar),ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,6,,
0,,王子～！,Princeeee!,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,7,,
0,,（泣いている演技）,(crying),ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,8,,
0,,うっ（リアクションボイス）,Ugh! (Reaction voice),ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,9,,
0,,王子！　ネド王子！,Prince! Prince Nedo!,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,10,,
0,,息がある！,He's breathing!,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,11,,
0,,王子、聞こえる？　目を開いて！,"Prince, can you hear me? Open your eyes!",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,12,,
0,,――んっ――,Ngh...,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,13,,
0,,竜は！？,The dragon!?,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,14,,
0,,"王子――悪しき竜は、もういない
思いを汲めず――お許しを","My Prince――The Evil Dragon is no more.
I couldn't understand your will―― Forgive me, my
Lord",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,15,,
0,,――いいえ,...No.,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,16,,
0,,"悪しき竜を倒したら母上もいなくなってしまう
だから――","If I defeat the Evil Dragon,
my mother will also disappear.
That's why...",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,17,,
0,,笛の音で母は目覚めてくれないだろうか,"Perhaps Mother will awaken
at the sound of the flute.",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,18,,
0,,"そして悪しき竜の心を
乗っ取ってもらえないだろうか","And the heart of the Evil Dragon...
Can you take over it?",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,19,,
0,,"僕はそう考えました
でも、誰にも相談できなくて――","That's what I thought.
But I couldn't talk to anyone about it, so...",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,20,,
0,,ごめんなさい,I'm sorry.,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,21,,
0,,"王子、言いたいこといっぱいあった
けど――忘れてあげる","My Lord, I had so much I wanted to say.
But... I'll put it aside.",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,22,,
0,,ジリアン――,Gillian...,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,23,,
0,,"では戻りましょう
ネド王子、祝祭の準備ですな！","Let's return, Prince Nedo.
It's time to prepare for the festivities!",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,24,,
0,,皆さん――,Everyone...,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,25,,
0,,"アッカーシェランの新しい時代の始まりです
レスタニアの皆さんも一緒に祝ってください","A new era has dawned in Acre Selund.
People of Lestania, let us celebrate together!",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,26,,
0,,"隊長、王子に注がれたあの竜力の中にはさ
やっぱりネドのお母さんがいたんだよね？","Captain, that Dragon Force
bestowed upon the Prince...
Surely, it contained the essence
of Nedo's mother, right?",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,27,,
0,,"さあな、少なくともそれが一番分かってんのは
アイツだ","Well, who knows...
But, he's the one who'd know it best.",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,28,,
0,,ですね,Indeed.,ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,29,,
0,,"さあ、隊長、俺達も帰りましょう
レスタニアに！","Alright, Captain, let's head back too.
To Lestania!",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,30,,
0,,グッ、,"Guh,",ui\00_message\event\st1103\ev005.gmd,\event\st1103\st1103ev005.arc,st1103ev005.arc,31,,
0,,よくぞ集ってくれた皆のもの,This is for everyone who has gathered here.,ui\00_message\event\st1103\ev010.gmd,\event\st1103\st1103ev010.arc,st1103ev010.arc,0,,
0,,我らは、絶望の淵より這い上がりし炎,"We are flames that have crawled up
from the brink of despair.",ui\00_message\event\st1103\ev010.gmd,\event\st1103\st1103ev010.arc,st1103ev010.arc,1,,
0,,"灼熱の眼差しを持って、悪しき魔を
この地から追い払ってくれよう","With the intensity of our searing gaze,
we shall drive out the malevolent spirits
from this sacred soil.",ui\00_message\event\st1103\ev010.gmd,\event\st1103\st1103ev010.arc,st1103ev010.arc,2,,
