0,,"少し休もうかしら
誰も手を貸してくれないんだもの","Maybe I should take a short rest. Since no one is
lending a hand.",ui\00_message\npc\base\n0591.gmd,\npc\n0591.arc,n0591.arc,3
0,,"一方、わたしは微量の竜力が込められた
ボードを神殿より支給されています","I, on the other hand, am supplied by the temple
with a
board containing a small amount of dragon power!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,6
0,,"この２つはお互いに通信が可能
つまり、たとえ覚者様がどこにいらしても
わたしとやり取りすることができるのです","The two can communicate with each other
which means that no matter where you are
you can communicate with me!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,7
0,,"いえ――どこでも、は言いすぎました
洞窟、荒野、山奥などでは
なぜか竜力が遮断されやすいのでご注意ください","No--everywhere is an oversimplification
Please note that in caves, wilderness, deep in
the mountains, etc.
for some reason dragon power is easily blocked!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,8
0,,それでは覚者様、冒険手帳を――,"Well then, Arisen, please take this Adventure
Handbook――",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,9
0,,"ん？
――え！？","Hmm?
--What?",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,10
0,,"覚者様――
まさか、冒険手帳をご存じないのですか！？","Master Arisen-
Don't tell me you don't know about the Adventure
Handbook!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,11
0,,"す、すみません
てっきり、神殿からお知らせが
いっているかと思い込んでいて――","I-I'm sorry.
I thought the Temple had sent you a notice
already――",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,12
0,,"それでは、冒険手帳について
くわしくご説明させていただきますね",Let me explain more about the Adventure Notebook.,ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,13
0,,"覚者様！
今日は良いお知らせがありますよ！","Arisen!
I have good news for you today!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,14
0,,"神殿より、いつもレスタニアのため
働いてくださっている覚者様へと
特別褒賞が届いたんです","The Temple has sent
a special reward to those who have always worked
for Lestania!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,15
0,,"受け取れるように手続きしておきましたので
あとで冒険手帳を開いてくださいね","I have made the procedures for you to receive it,
so please open your adventure notebook later, Lord
",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,16
0,,"あら？
もしかして――
自己紹介、まだでしたか？","Oh?
Could it be that...
Introductions, you haven't done it yet?",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,17
0,,"わたくし、冒険手帳の窓口係として参りました
リサと申します","My name is Lisa and I am the contact person for
the Adventure Handbook at
",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,18
0,,"冒険手帳に関することは
なんでもお申し付けくださいね","If you have any questions about the Adventure
Notebook, please contact us at
We're happy to help you with anything!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,19
0,,"覚者様は、お部屋に帰られたら
何をなさるんですか？
くつろぎの時間に持つ、趣味と言いますか――","What do you do when you go back to your room
?
I'd say it's a hobby that I have during my
relaxation time...",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,20
0,,"わたしはレスタニアワインの利き酒が好きですね
定番はテルの辺りのものですけど
たまに手に入るリンウッド産のものも
野性味が強くて良いんですよ！","I like to taste Lestania wines
The standard ones are from the Tell area
but the occasional Lynnwood ones you can get
are also good with a strong wild flavor!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,21
0,,"お出かけになられた先でも
冒険手帳を使ってわたしにご連絡いただければ
クラフト指示やバザー出品を代行いたします","Even when you are away, you can contact me at
using your Adventure Notebook and I will be happy
to give you craft instructions and bazaar items on
your behalf at
",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,22
0,,"冒険手帳からメールを
お読みいただくこともできるんですよ！
でも、添付されたアイテムの受け取りまでは
できないみたいなんです――","I can read your email from the Adventure Notebook
at
!
But I can't seem to get to
until I receive the attached item--!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,23
0,,"ワイルドハントの依頼をご覧にいらしたんですね
どうぞ、じっくりご確認ください","I see you've come to see our Wild Hunt request.
Please take the time to review it.",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,24
0,,"今日のワイルドハント、いつもより
少し報酬の良い依頼が来ています
さ、ご覧になってください！","Today's Wild Hunt,
a slightly better paying request than usual.
Come on, take a look!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,25
0,,"あ、覚者様！
今日はなかなか歯ごたえのある依頼が来ていますよ
内容も報酬も、覚者様にぴったりな依頼だと
思っていたところなんです","Ah, Arisen!
Today, a quite challenging request has arrived.
Both the content and the reward seem to be
perfect for you, Arisen.
That's what I thought.",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,26
0,,"――お待ちしておりました！
今日は覚者様のために、とっておきの
珍しい依頼を取り揃えておいたんです！
ぜひご覧になってくださいね","――I have been waiting for you!
Today, I have prepared some special and rare
requests just for you, Ser Arisen!
Please take a look.",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,27
0,,"ワイルドハントについてのご説明が
まだでしたよね？","Did you still need an explanation about the Wild
Hunt?
",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,28
0,,"一度きちんとご説明しておかないことには
依頼をご紹介できません
フィールドに出ていただく以上
万が一の危険もありえますから！","I must first give you a full explanation
before presenting the request.
Once you are out in the field,
there is always a chance of danger!",ui\00_message\npc\base\n1048.gmd,\npc\n1048.arc,n1048.arc,29
0,,"竜の加護が常に
あなたと共にあらんことを","May the blessings of the dragon
be with you always.",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,0
0,,"あなたと絆を結んだ竜の力が
いつかその身を助けることもあるはずです","The power of the dragon you have bonded with
may save you one day.",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,1
0,,"ソニアとは異なる方法で
覚者殿をお助けするようにと
遣わされました","I have been sent to help the Arisen
in a different way than Sonia.",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,2
0,,"今、お役に立てることが無くとも
きっと近い将来、私がなすべきことが
示されるはずです","Now, even if I can't be of help,
in the near future, I'm sure I'll be shown what I
should do
",ui\00_message\npc\base\n1049.gmd,\npc\n1049.arc,n1049.arc,3
0,,"素材はその土地その土地
とれるものが違うんだ","The materials differ depending on the area
",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,0
0,,"そうだ、近くを散策して何か拾ったら
持ってきてくれ
使えるものは引きとらせてもらうよ","Yeah, take a walk around the neighborhood and if
you pick up anything
bring it to me
and I'll take back what I can use.",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,1
0,,どうだい、必要なものはあるかい？,"So, do you have what you need?",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,2
0,,"やぁ、見てってくれ
各種素材を扱ってるよ","Hey, take a look at
I deal with all kinds of materials.",ui\00_message\npc\base\n1200.gmd,\npc\n1200.arc,n1200.arc,3
0,,"雨の日は露店だと困るんだよね
商品は濡れちゃうし、地面も冷たいし","It's a problem when it's a stall on a rainy day.
The products get wet and the ground is cold.",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,0
0,,外もじめじめした魔物が出やすいのよ,Damp enemies are more likely to appear outside,ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,1
0,,"ここは神殿に近いからねぇ
覚者さんが立ち寄ってくれるだけ
まだ安心だよ","We're so close to the temple here.
I'm sure the memorandum will just stop by.
I'm still relieved.",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,2
0,,"ここは海があるからね
海の幸ならうちが一番さ","We have the ocean here.
We're the best when it comes to seafood.",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,3
0,,"崖際に海岸に灯台に、ちょっくら
足を延ばしてみたらどうだい？","Why don't you go to the cliffs, the beach, the
lighthouse, just for a
moment and see what it's all about?",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,4
0,,"こんにちは
採取道具に日用品まで、いろいろ揃えてるよ","Hello
, we have various collection tools and daily
necessities available",ui\00_message\npc\base\n1201.gmd,\npc\n1201.arc,n1201.arc,5
0,,"休憩していってはどうですか？
魚料理もついて、一泊
<VAL PRICE_INN>ですよ！","Why don't you take a break?
It's
<VAL PRICE_INN>per night, including a fish dinner!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,0
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,1
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,2
0,,"おお、お疲れですか？
あなたのお部屋は常に準備してますとも！
さ～、どうぞ休憩はご自由に","Oh, are you tired?
Your room is always ready for you!
Well, feel free to take a break!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,3
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,4
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,5
0,,"おや覚者さま、《弱化の治療》ですか
では代金として
<VAL PRICE_WEAK>ほど、お願いします","Oh, Lord
, is it 《treat weakness》? In that case, please
give me around
<VAL PRICE_WEAK>as payment",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,6
0,,はい,Yes,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,7
0,,いいえ,No,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,8
0,,"おやおや、覚者さまはお元気そうです
《弱化》にはかかっていませんよ！","Well, well, well, well... The Arisen looks well.
I'm not ""weakened"" by it!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,9
0,,"この村ローテスは魚が旨い！
ワインもテルから取り寄せてます
ささ、ゆっくりと滞在していってくださいよ","This village, Rotes, has great fish!
Wine is also brought in from Tel
Please take your time and stay with us!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,10
0,,"覚者さま、冒険者の宿として
一通りの準備はできますよ
ご用はありませんかな？","Dear Arisen, as an adventurer's inn, I can set
you up in one piece.
Can I help you?",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,11
0,,"村で上がった問題は《クエストボード》に
貼っております
ぜひ、お力をお貸し頂けるとありがたい！","The issues raised in the village are posted on
the 《Quest Board》 at
We would be grateful for your help!",ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,12
0,,ようこそ、海竜亭へ！,Welcome to the Sea Dragon's Inn!,ui\00_message\npc\base\n1202.gmd,\npc\n1202.arc,n1202.arc,13
0,,"ブリアには、表の浜辺の南側にも
《青爪浜》って浜辺があるんだよ","In Bria, there is another beach called
《青爪浜》 to the south of the front beach.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,0
0,,"そこには昔、《ルフロー》っていう村があったんだが
一夜にして誰も居なくなったそうなんだ","There used to be a village there called Leflor.
They say that overnight there was no one there.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,1
0,,何があったか知らんが、おっかない話だよ,"I don't know what happened, but it's a scary
story.",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,2
0,,"海岸にはまれに思わぬものが
漂着することがある
毎日歩きゃ、面白い物が見つかるかもしれんぜ","Rarely does something unexpected
wash up on the beach.
Walk it every day and you might find something
interesting!",ui\00_message\npc\base\n1203.gmd,\npc\n1203.arc,n1203.arc,3
