0,,うう――,Ugh...,ui\00_message\event\st0213\ev005.gmd,\event\st0213\st0213ev005.arc,st0213ev005.arc,9
0,,とすると――,In that case...,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,13
0,,"生きてるってことは
まだなーんにもしていない","If he's alive, it means I haven't done anything
yet.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,14
0,,"そういうことにならないか？
背中の荷物はまだ下ろせない","Won't it come to that?
I can't unload the burden on my back just yet.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,15
0,,"それは――
ある意味、不幸だってことになる","That would be, in a sense, unfortunate.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,16
0,,ある意味かぁ,"In a sense, huh?",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,17
0,,"はっきりしないね
そういうのは苦手なんだ",I can't make it clear; I'm not good at that.,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,18
0,,じゃあ、イリス,"Then, Iris.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,19
0,,"はっきりさせてみろ
んで、教えてほしいね","Make it clear then, and I want you to tell me.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,20
0,,覚者にとって――,For the Arisen...,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,21
0,,"何が幸福か
何が不幸か――",What is happiness? What is unhappiness?,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,22
0,,"俺はずっと探しているけどな
見つからないんだ","I've been searching for it all along, but I can't
find it.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,23
0,,俺の見たところレオだって――,"From what I've seen, Leo—",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,24
0,,あいつもまだ迷ってるな,"He's still hesitating, isn't he?",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,25
0,,レオも？　まさか！,Leo too? No way!,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,26
0,,"オークとの戦争が終わってみろ
あいつ、抜け殻になるかもな","Wait until the war with the orcs is over; he
might become an empty shell.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,27
0,,そう――かな,Is that so?,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,28
0,,"イリス
おまえは――どうだ？","Iris, how about you?",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,29
0,,わたしは――,I—,ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,30
0,,"ファビオ、誘ってくれて
ありがとう","Fabio, thanks for inviting me.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,31
0,,"わたし、先に帰るね
こうしちゃいられないから","I'm going back first.
I can't stay like this.",ui\00_message\event\st0414\ev005.gmd,\event\st0414\st0414ev005.arc,st0414ev005.arc,32
0,,"なまじろき竜の理など――
瞬時になぎ払い、焼き尽くしてくれよう――","The order of the awakened dragon, in an instant,
it will mow down and burn to ashes—",ui\00_message\event\st0416\ev000.gmd,\event\st0416\st0416ev000.arc,st0416ev000.arc,0
0,,"帰って貴様の竜に告げるがよい
黄金の竜が復活したとな","Tell your dragon when you return; the Golden
Dragon has been revived.",ui\00_message\event\st0416\ev000.gmd,\event\st0416\st0416ev000.arc,st0416ev000.arc,1
0,,"世界が我を欲したのか――
我が世界を欲したのか――","Did the world desire me...
Or did I desire my own world...",ui\00_message\event\st0416\ev000.gmd,\event\st0416\st0416ev000.arc,st0416ev000.arc,2
0,,"いずれにせよ――我は戻った
この素晴らしきレスタニアにな","In either case, I have returned to this wonderful
Lestania.",ui\00_message\event\st0416\ev000.gmd,\event\st0416\st0416ev000.arc,st0416ev000.arc,3
0,,ウボオォォォ――,Ooh...,ui\00_message\event\st0416\ev005.gmd,\event\st0416\st0416ev005.arc,st0416ev005.arc,0
0,,ォォォ――レェェェ――,"Ooh, Reeee...",ui\00_message\event\st0416\ev005.gmd,\event\st0416\st0416ev005.arc,st0416ev005.arc,1
0,,ウボゥゥゥ――,Ooh...,ui\00_message\event\st0416\ev010.gmd,\event\st0416\st0416ev010.arc,st0416ev010.arc,0
0,,オォォォォ――,Ooooh...,ui\00_message\event\st0416\ev010.gmd,\event\st0416\st0416ev010.arc,st0416ev010.arc,1
0,,"まずは砦の案内でも――
と思ったが時間がないようだ","First, I thought I'd guide you to the fort, but
it seems we don't have time.",ui\00_message\event\st0417\ev010.gmd,\event\st0417\st0417ev010.arc,st0417ev010.arc,0
0,,モゴックか――,Mogok—,ui\00_message\event\st0417\ev010.gmd,\event\st0417\st0417ev010.arc,st0417ev010.arc,1
0,,大将自ら出陣とはな,The general himself is leading the charge.,ui\00_message\event\st0417\ev010.gmd,\event\st0417\st0417ev010.arc,st0417ev010.arc,2
0,,行くぞ！,Let's go!,ui\00_message\event\st0417\ev010.gmd,\event\st0417\st0417ev010.arc,st0417ev010.arc,3
0,,オオオォォォ―,Oooh...,ui\00_message\event\st0417\ev010.gmd,\event\st0417\st0417ev010.arc,st0417ev010.arc,4
0,,グァアアア――ッ！,Gwaaaah!,ui\00_message\event\st0417\ev010.gmd,\event\st0417\st0417ev010.arc,st0417ev010.arc,5
0,,ははっ――,Haha—,ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,0
0,,レオか――レオが来たのか,Leo... Leo is here.,ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,1
0,,ほう――光栄だな,Oh? What an honor.,ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,2
0,,ヴァネッサ――そっちはヴァネッサだ,Vanessa... That one's Vanessa.,ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,3
0,,"おまえはモゴック
オークの中で一番臭い奴だな","You're Mogok, the rankest among the orcs, huh?",ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,4
0,,喰え！　喰ってしまえ！,Devour them! Tear them to shreds!,ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,5
0,,ぬぅぅぅ…あ゛ーっ！,Nuuuh... Aaah!,ui\00_message\event\st0417\ev015.gmd,\event\st0417\st0417ev015.arc,st0417ev015.arc,6
0,,よし――いいぞ――,"Alright, good—",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,0
0,,追え！　続け！,Chase! Keep going!,ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,1
0,,待て！　二陣に備えるんだ！,Wait! Prepare for the second line!,ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,2
0,,――了解、レオ統率,"Understood, Leo will take command.",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,3
0,,"まず、残存戦力の確認
そして部隊の再編成――","First, confirm the remaining forces and then
reorganize the troops—",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,4
0,,わかっている――任せてくれ,"I understand, leave it to me.",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,5
0,,ああ,Yes.,ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,6
0,,"なんだその顔は
我々では力不足だとでも？","What's with that face?
Were we insufficient in strength?",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,7
0,,いや、まさか,"No, of course not.",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,8
0,,"さあ、我々は神殿へ
帰ろうじゃありませんか","Come on, shall we head back to the Temple?",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,9
0,,あっちの主力は白騎団です,The main force over there is the White Knights.,ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,10
0,,"今みたいな大将級のオークがきたら
どうなることやら――","I wonder what would happen
if an orc general were to arrive...",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,11
0,,"その通りだな
急ぎ、神殿へ戻ろう",That's true; let's hurry back to the Temple.,ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,12
0,,ああ、そうしてくれ,"Ah, please do so.",ui\00_message\event\st0417\ev020.gmd,\event\st0417\st0417ev020.arc,st0417ev020.arc,13
0,,"白竜の加護と俺の保護――
もはや不要だな","The White Dragon's blessing and my protection—
are no longer necessary.",ui\00_message\event\st0418\ev000.gmd,\event\st0418\st0418ev000.arc,st0418ev000.arc,0
0,,"やあ、おかえり――
ジョゼフ様は賛成してくれたんだよね？","Hello, welcome back.
Joseph approved, right?",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,0
0,,"あははは――そう信じて
準備を整えておいたんだ","Ahahaha, I thought he would,
so I made preparations.",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,1
0,,でも――あはは、震えちゃうね,"But— ahahaha, I'm trembling, you know?",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,2
0,,よし！　封印を解こう！,Alright! Let's break the seal!,ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,3
0,,まず俺が行く,"First, I'll go.",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,4
0,,レオ！？,Leo!?,ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,5
0,,"身を隠せ
俺が操られていると思ったら――わかるな？","Hide yourself.
If you think I'm being manipulated...
you understand, right?",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,6
0,,"レオ――間違ってるって！
心の隙をつかれる可能性があるから――","Leo...! You're wrong!
Because they could catch you off-guard--",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,7
0,,"だから僕らは一緒に行動すべきなんだ
仲間は後始末のためにいるんじゃない！","We should all work together.
Our comrades aren't just for cleanup!",ui\00_message\event\st0418\ev005.gmd,\event\st0418\st0418ev005.arc,st0418ev005.arc,8
0,,知りたかった――,I wanted to know...,ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,0
0,,イリスはどんな夢を見たんだ？,What kind of dream did Iris have?,ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,1
0,,"ディアマンテスはあいつに
どんな未来を見せたんだ――",What kind of future did Diamantes show to her...?,ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,2
0,,俺もその世界を見たかった――,I also wanted to see that world...,ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,3
0,,"ミシアルが命を賭けて守ろうとした世界――
俺達が生きるべき世界――","The world that Mysial risked her life to protect...
The world we should be living in...",ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,4
0,,それよりも素晴らしい世界なのか？,Is it a more splendid world than that?,ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,5
0,,それとも、ペテンにあったのか――,Or was it all just a deception?,ui\00_message\event\st0418\ev010.gmd,\event\st0418\st0418ev010.arc,st0418ev010.arc,6
0,,わたしが望んだのは,What I desired above all else...,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,0
0,,この上なく単純で美しい世界だ,"Was a world as simple and as beautiful
as it could possibly be.",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,1
0,,"竜の理から脱して
人間が支配する世界","A world where humans rule
without the influence of dragons.",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,2
0,,"竜がもたらす不合理な
奇跡など起こらない――","Where the irrational miracles brought about
by dragons simply do not happen...",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,3
0,,"人の叡智が導き出した
論理が支配する世界をわたしは欲した","I wanted a world ruled by the logic
deduced by human wisdom.",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,4
0,,そして、その実現のためには――,"And, in order to achieve that...",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,5
0,,存在しないはずの竜や――,Dragons that shouldn't exist—,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,6
0,,竜に従わない覚者が必要だった――,Arisen who defy dragons were necessary.,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,7
0,,理を乱す者が必要だったのだ,Those who disrupt the logic were needed.,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,8
0,,竜が最も嫌う――,What dragons hate the most—,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,9
0,,ひずみ,Imbalance.,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,10
0,,ゆがみ――,Distortions....,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,11
0,,くっ――,Hmph...,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,12
0,,そのためにイリスを利用したのか！,Is that why Iris was used!,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,13
0,,そもそも覚者とは――,"What are the Arisen, in the first place?",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,14
0,,"竜が己の都合のために作った
いびつな存在だ","They are twisted into existence by the dragons
for their own convenience.",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,15
0,,竜が人を支配するために作った――,Created by the dragons to control humans...,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,16
0,,"己の世界を継続するための目的で
ただ、それだけのために作った――",For the sole purpose of continuing their world...,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,17
0,,覚者など,Arisen and others.,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,18
0,,所詮は竜の道具だ,Merely tools of the dragons.,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,19
0,,なんだと――,What...?,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,20
0,,人より優れた存在だとでも思っていたのか？,Did you think you were superior to humans?,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,21
0,,くっくっくっくっ,Kukukukuku,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,22
0,,思い上がるな,Don't get conceited.,ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,23
0,,"誰が世界を支配しようと
覚者の居場所などどこにもない！","There's no place for Arisen in the world,
no matter who wants to rule it!",ui\00_message\event\st0418\ev015.gmd,\event\st0418\st0418ev015.arc,st0418ev015.arc,24
