"0","","閉じられていた壁が無くなった！","閉じられていた壁が無くなった！","ui\00_message\examine_message\quest\quest_examine_q29999999.gmd","\quest\q29999999.arc","q29999999.arc","2"
"1","eqenhance_title_sub","ココいる<LQEM>アブナイ
城入っテクルきけん。<LQVA>匹グライ倒シテオカナイト、そろそろアイツラ増えテくル
誰カ、行っテヤッツケてコイ！","ココいる<LQEM>アブナイ
城入っテクルきけん。<LQVA>匹グライ倒シテオカナイト、そろそろアイツラ増えテくル
誰カ、行っテヤッツケてコイ！","ui\00_message\quest_info\q40000147_00.gmd","\quest\q40000147.arc","q40000147.arc","1"
"0","0","王ノ命令　邪魔モノ排除","Royal Orders: Resolution","ui\00_message\quest_info\q40000148_00.gmd","\quest\q40000148.arc","q40000148.arc","0"
"1","eqenhance_title_sub","王ガ立腹されテいル
城ノ近く、<LQEM>がウロツき、王ノ食べ物をトり、宝を壊スのダ
<LQVA>匹コロシ、報告セヨ","王ガ立腹されテいル
城ノ近く、<LQEM>がウロツき、王ノ食べ物をトり、宝を壊スのダ
<LQVA>匹コロシ、報告セヨ","ui\00_message\quest_info\q40000148_00.gmd","\quest\q40000148.arc","q40000148.arc","1"
"0","0","王ノ命令　別勢力ノ排除","Royal Orders: Competition","ui\00_message\quest_info\q40000149_00.gmd","\quest\q40000149.arc","q40000149.arc","0"
"1","eqenhance_title_sub","王ガ憂慮されテいル
城ノ近く、<LQEM>が現レ、勢力ヲ伸ばシツツアルのダ。最悪、城を乗っ取ラレル危険もアル
<LQVA>匹コロシ、報告セヨ","王ガ憂慮されテいル
城ノ近く、<LQEM>が現レ、勢力ヲ伸ばシツツアルのダ。最悪、城を乗っ取ラレル危険もアル
<LQVA>匹コロシ、報告セヨ","ui\00_message\quest_info\q40000149_00.gmd","\quest\q40000149.arc","q40000149.arc","1"
"0","0","＜エリアオーダー＞危険ノ撃退","Area Order: Defense","ui\00_message\quest_info\q40000150_00.gmd","\quest\q40000150.arc","q40000150.arc","0"
"1","eqenhance_title_sub","おい――、おい、お前らかヒト！　――なぁ
城の近くに<LQEM>がうろつき、何やらオレの宝を狙っていルそうじゃないカ
<LQVA>匹撃退してこい！　そしてらまァ、よくしてやるヨ","おい――、おい、お前らかヒト！　――なぁ
城の近くに<LQEM>がうろつき、何やらオレの宝を狙っていルそうじゃないカ
<LQVA>匹撃退してこい！　そしてらまァ、よくしてやるヨ","ui\00_message\quest_info\q40000150_00.gmd","\quest\q40000150.arc","q40000150.arc","1"
"0","0","王ノ好物","The King's Favorite","ui\00_message\quest_info\q40000151_00.gmd","\quest\q40000151.arc","q40000151.arc","0"
"1","eqenhance_title_sub","王、食事、<LQIM>ヲブタ肉と一緒に食ゥお気に入リラシイ
切れるト機嫌悪くナル。アト<LQVA>コ、急イでアツメロ！","王、食事、<LQIM>ヲブタ肉と一緒に食ゥお気に入リラシイ
切れるト機嫌悪くナル。アト<LQVA>コ、急イでアツメロ！","ui\00_message\quest_info\q40000151_00.gmd","\quest\q40000151.arc","q40000151.arc","1"
"0","0","アレがナイ！！","Nowhere to Be Found!!","ui\00_message\quest_info\q40000152_00.gmd","\quest\q40000152.arc","q40000152.arc","0"
"1","eqenhance_title_sub","ドドドドウシヨウ！！！
王の大事なアレ、アレ、<LQIM>がどっかイッタ！　誰カ、何とかシロ！！
無くナッタのハ<LQVA>コダ！","ドドドドウシヨウ！！！
王の大事なアレ、アレ、<LQIM>がどっかイッタ！　誰カ、何とかシロ！！
無くナッタのハ<LQVA>コダ！","ui\00_message\quest_info\q40000152_00.gmd","\quest\q40000152.arc","q40000152.arc","1"
"0","0","ヨコセ、齧るド！！","Aggression","ui\00_message\quest_info\q40000153_00.gmd","\quest\q40000153.arc","q40000153.arc","0"
"1","eqenhance_title_sub","今スグ<LQIM>ヨコセ！！
<LQVA>コダ！！
アレがナイと落ちつかナイ、歯がゾワゾワスル！！
持っテ来タラ、ちゃんと礼ヤル！　齧らナイ！！","今スグ<LQIM>ヨコセ！！
<LQVA>コダ！！
アレがナイと落ちつかナイ、歯がゾワゾワスル！！
持っテ来タラ、ちゃんと礼ヤル！　齧らナイ！！","ui\00_message\quest_info\q40000153_00.gmd","\quest\q40000153.arc","q40000153.arc","1"
"0","0","ニンゲンヨケ","Human Protection","ui\00_message\quest_info\q40000154_00.gmd","\quest\q40000154.arc","q40000154.arc","0"
"1","eqenhance_title_sub","ニンゲン、嫌イ！　最近ココ、ニンゲン臭イ
城の門、ニンゲンヨケの飾リ、モット付ケル！
ブタの死体に<LQIM>詰メル！
<LQVA>コ詰メル！　キットそレでカんペキ","ニンゲン、嫌イ！　最近ココ、ニンゲン臭イ
城の門、ニンゲンヨケの飾リ、モット付ケル！
ブタの死体に<LQIM>詰メル！
<LQVA>コ詰メル！　キットそレでカんペキ","ui\00_message\quest_info\q40000154_00.gmd","\quest\q40000154.arc","q40000154.arc","1"
"0","0","外ノ魔物怖イ","Monsters Beyond","ui\00_message\quest_info\q40000155_00.gmd","\quest\q40000155.arc","q40000155.arc","0"
"1","eqenhance_title_sub","ジブン、弱イ、イジメラレル、外怖イ
デモ<LQIM>欲しイ――
欲しイケド、取リ行ク――怖イ
誰カ<LQVA>コ、分ケてクれる、ウレシイ","ジブン、弱イ、イジメラレル、外怖イ
デモ<LQIM>欲しイ――
欲しイケド、取リ行ク――怖イ
誰カ<LQVA>コ、分ケてクれる、ウレシイ","ui\00_message\quest_info\q40000155_00.gmd","\quest\q40000155.arc","q40000155.arc","1"
"0","0","オデ、偉イ！！","Shaken!!","ui\00_message\quest_info\q40000156_00.gmd","\quest\q40000156.arc","q40000156.arc","0"
"1","eqenhance_title_sub","オデ、次二王が欲しイ言うモノ解ル、当タル！
ソレ、ズバリ<LQIM>！！
ダカラ今のウチ、集めテル
デモ数足らない！　<LQVA>コクレ！！
オデ、褒めラレル。オマエ、コレヤル","オデ、次二王が欲しイ言うモノ解ル、当タル！
ソレ、ズバリ<LQIM>！！
ダカラ今のウチ、集めテル
デモ数足らない！　<LQVA>コクレ！！
オデ、褒めラレル。オマエ、コレヤル","ui\00_message\quest_info\q40000156_00.gmd","\quest\q40000156.arc","q40000156.arc","1"
"0","0","たくわえ、少ナイ","Running Out","ui\00_message\quest_info\q40000157_00.gmd","\quest\q40000157.arc","q40000157.arc","0"
"1","eqenhance_title_sub","<LQIM>たくわえ、少ナイ
<LQVA>ツハ必要。ロイが送ってクル、もっと先ナル
誰カ、外出テ取ってコイ！","<LQIM>たくわえ、少ナイ
<LQVA>ツハ必要。ロイが送ってクル、もっと先ナル
誰カ、外出テ取ってコイ！","ui\00_message\quest_info\q40000157_00.gmd","\quest\q40000157.arc","q40000157.arc","1"
"0","0","今日ノ王へノ捧ゲ物　小遣イアリ","Royal Offering: Coin","ui\00_message\quest_info\q40000158_00.gmd","\quest\q40000158.arc","q40000158.arc","0"
"1","eqenhance_title_sub","王ガ<LQIM>、<LQVA>個を所望ダ
急イでそのアタリでトってコイ！
貢いダ者二は小遣イアリとの事ダ","王ガ<LQIM>、<LQVA>個を所望ダ
急イでそのアタリでトってコイ！
貢いダ者二は小遣イアリとの事ダ","ui\00_message\quest_info\q40000158_00.gmd","\quest\q40000158.arc","q40000158.arc","1"
"0","0","今日ノ王へノ捧ゲ物　報酬アリ","Royal Offering: Toll","ui\00_message\quest_info\q40000159_00.gmd","\quest\q40000159.arc","q40000159.arc","0"
"1","eqenhance_title_sub","王ガ<LQIM>、<LQVA>個を所望ダ
マタどうしてカ解らんガ、ナルベク急ゲ！
貢いダ者二は何か報酬をトラスとの事ダ","王ガ<LQIM>、<LQVA>個を所望ダ
マタどうしてカ解らんガ、ナルベク急ゲ！
貢いダ者二は何か報酬をトラスとの事ダ","ui\00_message\quest_info\q40000159_00.gmd","\quest\q40000159.arc","q40000159.arc","1"
"0","0","＜エリアオーダー＞ホボリック蒐集","Area Order: Hobolic Gathering","ui\00_message\quest_info\q40000160_00.gmd","\quest\q40000160.arc","q40000160.arc","0"
"1","eqenhance_title_sub","あァ、お前ら――あと、ヒト！　ほら、アレだ
アレを集めてこい――<LQIM>ダ！
数はそうだナ、30――いや<LQVA>でイイ
それならまァ、できるダロ？","あァ、お前ら――あと、ヒト！　ほら、アレだ
アレを集めてこい――<LQIM>ダ！
数はそうだナ、30――いや<LQVA>でイイ
それならまァ、できるダロ？","ui\00_message\quest_info\q40000160_00.gmd","\quest\q40000160.arc","q40000160.arc","1"
"0","0","ドラワン周辺の脅威","Threat Surrounding Drawan","ui\00_message\quest_info\q40000161_00.gmd","\quest\q40000161.arc","q40000161.arc","0"
"1","eqenhance_title_sub","オークの砦に近いこの地は危険が多くて――はぁあ
最近気になっているのは<LQEM>なんだ
貴重な家畜や民家への被害もあったし――
逗留中の戦士さん、頼むよ。<LQVA>体退治して助けてくれないかな？","オークの砦に近いこの地は危険が多くて――はぁあ
最近気になっているのは<LQEM>なんだ
貴重な家畜や民家への被害もあったし――
逗留中の戦士さん、頼むよ。<LQVA>体退治して助けてくれないかな？","ui\00_message\quest_info\q40000161_00.gmd","\quest\q40000161.arc","q40000161.arc","1"
"0","0","荒れ地の怪","A Wasteland Mystery","ui\00_message\quest_info\q40000162_00.gmd","\quest\q40000162.arc","q40000162.arc","0"
"1","eqenhance_title_sub","周囲で見かける魔物の中でも特に<LQEM>は厄介だ
戦える者は<LQVA>体ほど退治に協力してもらえるとありがたい
だが自信が無い者はやめておいた方がいい","周囲で見かける魔物の中でも特に<LQEM>は厄介だ
戦える者は<LQVA>体ほど退治に協力してもらえるとありがたい
だが自信が無い者はやめておいた方がいい","ui\00_message\quest_info\q40000162_00.gmd","\quest\q40000162.arc","q40000162.arc","1"
"0","0","オーク軍の斥候","Orc Scouts","ui\00_message\quest_info\q40000163_00.gmd","\quest\q40000163.arc","q40000163.arc","0"
"1","eqenhance_title_sub","たまに、ガルドノックの方から魔物の群れが来るんだよ
最近だと、<LQEM>が<LQVA>体やってきたって聞いたよ
ありゃ、オーク軍の斥候部隊じゃないかね
賞金を賭けるから誰か、倒しておくれ！","たまに、ガルドノックの方から魔物の群れが来るんだよ
最近だと、<LQEM>が<LQVA>体やってきたって聞いたよ
ありゃ、オーク軍の斥候部隊じゃないかね
賞金を賭けるから誰か、倒しておくれ！","ui\00_message\quest_info\q40000163_00.gmd","\quest\q40000163.arc","q40000163.arc","1"
"0","0","あんにゃろう！！","That Bastard!!","ui\00_message\quest_info\q40000164_00.gmd","\quest\q40000164.arc","q40000164.arc","0"
"1","eqenhance_title_sub","ちっくしょうまたかよ！！
<LQEM>の野郎のせいで、一張羅の鎧を台無しにされちまった！
腹の虫が収まらねぇ！
いくらか払うから、野郎<LQVA>匹ぶっ倒してくれ！","ちっくしょうまたかよ！！
<LQEM>の野郎のせいで、一張羅の鎧を台無しにされちまった！
腹の虫が収まらねぇ！
いくらか払うから、野郎<LQVA>匹ぶっ倒してくれ！","ui\00_message\quest_info\q40000164_00.gmd","\quest\q40000164.arc","q40000164.arc","1"
"0","0","安全な採取のために","For a Safe Harvest","ui\00_message\quest_info\q40000165_00.gmd","\quest\q40000165.arc","q40000165.arc","0"
"1","eqenhance_title_sub","鉱石を掘るにも植物を採るにも、身の危険が近いと落ちついて作業できません。特に、この頃は<LQEM>が作業を妨害してきます
どうか<LQVA>体ほど撃退してください","鉱石を掘るにも植物を採るにも、身の危険が近いと落ちついて作業できません。特に、この頃は<LQEM>が作業を妨害してきます
どうか<LQVA>体ほど撃退してください","ui\00_message\quest_info\q40000165_00.gmd","\quest\q40000165.arc","q40000165.arc","1"
"0","0","家畜の天敵","Livestock's Natural Enemy","ui\00_message\quest_info\q40000166_00.gmd","\quest\q40000166.arc","q40000166.arc","0"
"1","eqenhance_title_sub","悔しいことに、夜中にまた家畜が襲われたのです。日中はゴートさんが目を光らせてくれてるけど――
多分<LQEM>にやられたんです
<LQVA>匹、村近くに来る前に退治してくれないでしょうか","悔しいことに、夜中にまた家畜が襲われたのです。日中はゴートさんが目を光らせてくれてるけど――
多分<LQEM>にやられたんです
<LQVA>匹、村近くに来る前に退治してくれないでしょうか","ui\00_message\quest_info\q40000166_00.gmd","\quest\q40000166.arc","q40000166.arc","1"
"0","0","討伐協力を頼む","Call for Extermination","ui\00_message\quest_info\q40000167_00.gmd","\quest\q40000167.arc","q40000167.arc","0"
"1","eqenhance_title_sub","戦える者がいれば、<LQEM>を<LQVA>体討伐してくれないか。わしの方でも見つけ次第、討伐はしてるのだが、さすがに村周囲の守りに近頃は手いっぱいだ
危険は承知だが、どうか頼む","戦える者がいれば、<LQEM>を<LQVA>体討伐してくれないか。わしの方でも見つけ次第、討伐はしてるのだが、さすがに村周囲の守りに近頃は手いっぱいだ
危険は承知だが、どうか頼む","ui\00_message\quest_info\q40000167_00.gmd","\quest\q40000167.arc","q40000167.arc","1"
