"6","q60318010_00_3236","<NPC 2953>から魔軍の襲撃計画について聞く","Report to Angelo","ui\00_message\quest_info\q60318010_00.gmd","\quest\q60318010.arc","q60318010.arc","6"
"0","","なるほど
近接攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","なるほど
近接攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","5"
"0","","なるほど
遠距離攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","なるほど
遠距離攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","6"
"0","","近接攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","近接攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","7"
"0","","遠距離攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","遠距離攻撃主体の兵士ですね
すぐに手配いたしましょう
覚者さまは現地へ向かってください","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","8"
"0","","ああ、私もちょうど橋から
帰ってきたところなんです
――ありがとうございます！
ささやかですが、防衛の成功に貢献できて
わたしも嬉しいです","ああ、私もちょうど橋から
帰ってきたところなんです
――ありがとうございます！
ささやかですが、防衛の成功に貢献できて
わたしも嬉しいです","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","9"
"0","","あっ！　覚者さま
どうか話を聞いてください！","あっ！　覚者さま
どうか話を聞いてください！","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","10"
"0","","《エリ警備塔》の裏手に森がありますよね
あそこに魔軍が集まってきているらしいんです","《エリ警備塔》の裏手に森がありますよね
あそこに魔軍が集まってきているらしいんです","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","11"
"0","","急ぎの伝令から話は聞いたものの
私は橋の前の敵を掃討しにいかないといけなくて
――お願いします、手を貸してください！","急ぎの伝令から話は聞いたものの
私は橋の前の敵を掃討しにいかないといけなくて
――お願いします、手を貸してください！","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","12"
"0","","えっと、ユーミットに事情を話してみてください
彼自身は戦えないけど
きっと救援を呼んでくれるはずです","えっと、ユーミットに事情を話してみてください
彼自身は戦えないけど
きっと救援を呼んでくれるはずです","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","13"
"0","","えっと、ユーミットに事情を話してみてください
彼自身は戦えないけど
きっと救援を呼んでくれるはずです","えっと、ユーミットに事情を話してみてください
彼自身は戦えないけど
きっと救援を呼んでくれるはずです","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","14"
"0","","それから、森にはゴーストが
たくさんいるという噂です
お気をつけて！","それから、森にはゴーストが
たくさんいるという噂です
お気をつけて！","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","15"
"0","","覚者さまでも決断が鈍ることがあるのですね
あまり時間があるとはいえないかと――
しかし、重要なことです
よくお考えになってください","覚者さまでも決断が鈍ることがあるのですね
あまり時間があるとはいえないかと――
しかし、重要なことです
よくお考えになってください","ui\00_message\quest\q60320001.gmd","\quest\q60320001.arc","q60320001.arc","16"
"0","q60320001_00_321","メガドシス高地　救援要請","メガドシス高地　救援要請","ui\00_message\quest_info\q60320001_00.gmd","\quest\q60320001.arc","q60320001.arc","0"
"1","q60320001_00_321","依頼者から事件の詳細を聞き
問題解決に挑む","依頼者から事件の詳細を聞き
問題解決に挑む","ui\00_message\quest_info\q60320001_00.gmd","\quest\q60320001.arc","q60320001.arc","1"
"2","q60320001_00_4284","仲間の派遣要請に向かう","仲間の派遣要請に向かう","ui\00_message\quest_info\q60320001_00.gmd","\quest\q60320001.arc","q60320001.arc","2"
"3","q60320001_00_4285","敵軍討伐のため現地に向かう","敵軍討伐のため現地に向かう","ui\00_message\quest_info\q60320001_00.gmd","\quest\q60320001.arc","q60320001.arc","3"
"4","q60320001_00_4286","敵部隊を討伐する","敵部隊を討伐する","ui\00_message\quest_info\q60320001_00.gmd","\quest\q60320001.arc","q60320001.arc","4"
"5","q60320001_00_4287","依頼者の<NPC 598>に報告する","依頼者の<NPC 598>に報告する","ui\00_message\quest_info\q60320001_00.gmd","\quest\q60320001.arc","q60320001.arc","5"
"0","","――仲間の救援部隊が到着した！","――仲間の救援部隊が到着した！","ui\00_message\examine_message\quest\quest_examine_q60320001.gmd","\quest\q60320001.arc","q60320001.arc","0"
"0","","――敵軍が増援部隊を招集！","――敵軍が増援部隊を招集！","ui\00_message\examine_message\quest\quest_examine_q60320001.gmd","\quest\q60320001.arc","q60320001.arc","1"
"0","","えっ、あ、はい――
僕が困っているように見えた、ですか？","えっ、あ、はい――
僕が困っているように見えた、ですか？","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","0"
"0","","いやはや見抜かれてしまいましたか
実は――目先の報酬に目がくらんで
解放軍の方から、依頼を2つも
請け負ってしまったんです","いやはや見抜かれてしまいましたか
実は――目先の報酬に目がくらんで
解放軍の方から、依頼を2つも
請け負ってしまったんです","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","1"
"0","","腕に自信がありそうな知り合いに
手伝ってくれないかと聞き回ってみたものの
あいにく１人にしか引き受けてもらえず――","腕に自信がありそうな知り合いに
手伝ってくれないかと聞き回ってみたものの
あいにく１人にしか引き受けてもらえず――","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","2"
"0","","え？　お手伝いいただけるのですか？
なんとありがたい！","え？　お手伝いいただけるのですか？
なんとありがたい！","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","3"
"0","","僕が今請け負っている依頼は２つ
“洞窟内の調査”と“物資の調達”です","僕が今請け負っている依頼は２つ
“洞窟内の調査”と“物資の調達”です","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","4"
"0","","物資の調達ですね
なんでもフィールドで見つかる素材を探して
納品して欲しいのだとか――","物資の調達ですね
なんでもフィールドで見つかる素材を探して
納品して欲しいのだとか――","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","5"
"0","","知り合いの兵士には洞窟内の調査を
手伝ってもらうよう伝えておきます
――それじゃあこっちの方、よろしくお願いします！","知り合いの兵士には洞窟内の調査を
手伝ってもらうよう伝えておきます
――それじゃあこっちの方、よろしくお願いします！","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","6"
"0","","“洞窟内の調査”と
“物資の調達”――
どちらをお手伝いいただけるのでしょうか？","“洞窟内の調査”と
“物資の調達”――
どちらをお手伝いいただけるのでしょうか？","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","7"
"0","","物資の調達（納品）","物資の調達（納品）","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","8"
"0","","洞窟内の調査（討伐）","洞窟内の調査（討伐）","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","9"
"0","","――少し考えさせてほしい","――少し考えさせてほしい","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","10"
"0","","洞窟内の調査ですね
なんでも洞窟内にいる魔物を倒して
情報を集めてきて欲しいのだとか――","洞窟内の調査ですね
なんでも洞窟内にいる魔物を倒して
情報を集めてきて欲しいのだとか――","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","11"
"0","","知り合いの兵士には物資の調達を
手伝ってもらうよう伝えておきます
――それじゃあこっちの方、よろしくお願いします！","知り合いの兵士には物資の調達を
手伝ってもらうよう伝えておきます
――それじゃあこっちの方、よろしくお願いします！","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","12"
"0","","お手伝いありがとうございます
追加のお願いまで聞いていただいて
悩みがすべて解消されました。
覚者様がいることを心強く感じます","お手伝いありがとうございます
追加のお願いまで聞いていただいて
悩みがすべて解消されました。
覚者様がいることを心強く感じます","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","13"
"0","","物資の調達ですね
なんでもフィールドでみつかる素材を探して
納品して欲しいのだとか――
よろしくお願いします","物資の調達ですね
なんでもフィールドでみつかる素材を探して
納品して欲しいのだとか――
よろしくお願いします","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","14"
"0","","洞窟内の調査ですね
なんでも洞窟内にいる魔物を倒して
情報を集めてきて欲しいのだとか――
よろしくお願いします","洞窟内の調査ですね
なんでも洞窟内にいる魔物を倒して
情報を集めてきて欲しいのだとか――
よろしくお願いします","ui\00_message\quest\q60320002.gmd","\quest\q60320002.arc","q60320002.arc","15"
