"0","","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","救出対象が魔物に襲われている――急ぎ鎮圧しなければ！","ui\00_message\examine_message\quest\quest_examine_q21017013.gmd","\quest\q21017013.arc","q21017013.arc","1"
"1","1","【危険区域クエスト】
ダンジョン内の危険区域へ繋がる扉の鍵を作り
凶悪な魔物を討伐する","【危険区域クエスト】
ダンジョン内の危険区域へ繋がる扉の鍵を作り
凶悪な魔物を討伐する","ui\00_message\quest_info\q21017024_00.gmd","\quest\q21017024.arc","q21017024.arc","1"
"2","2","<NAME AREA>のダンジョン内部は、特別な
鍵を持った者だけが入れる場所があるらしい","<NAME AREA>のダンジョン内部は、特別な
鍵を持った者だけが入れる場所があるらしい","ui\00_message\quest_info\q21017024_00.gmd","\quest\q21017024.arc","q21017024.arc","2"
"3","3","な、なんであの魔物がキンガルに――
くそ！　キンガルに派遣されたから
侵食の脅威からは離れられると思ったのに！
あいつを倒せば実力向上は必至だって――？
そんなの、俺には関係ないね！","な、なんであの魔物がキンガルに――
くそ！　キンガルに派遣されたから
侵食の脅威からは離れられると思ったのに！
あいつを倒せば実力向上は必至だって――？
そんなの、俺には関係ないね！","ui\00_message\quest_info\q21017024_00.gmd","\quest\q21017024.arc","q21017024.arc","3"
"4","4","遭遇した凶悪な魔物を討伐する","Defeat the encountered fiendish demons","ui\00_message\quest_info\q21017024_00.gmd","\quest\q21017024.arc","q21017024.arc","4"
"0","0","弱り目に盗み目","弱り目に盗み目","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","0"
"1","1","【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","【敵群討伐クエスト】
依頼者から話を聞き
敵の群れを討伐する","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","1"
"2","2","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","2"
"3","3","この戦時下じゃ、食料は一番の貴重品だ
なのに、ネズミやら魔物やらオークやら
こっそり忍び込んではくすねて行きやがる
戦いは、戦場だけじゃねえ
台所でも起きてるってことなのさ","この戦時下じゃ、食料は一番の貴重品だ
なのに、ネズミやら魔物やらオークやら
こっそり忍び込んではくすねて行きやがる
戦いは、戦場だけじゃねえ
台所でも起きてるってことなのさ","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","3"
"4","4","指定された場所で魔物の群れを探す(残り３)","指定された場所で魔物の群れを探す(残り３)","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","4"
"5","5","遭遇した魔物群を討伐する","Defeat the encountered demon group","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","5"
"6","6","残る魔物の群れを探す(残り２)","残る魔物の群れを探す(残り２)","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","6"
"7","7","遭遇した魔物群を討伐する","Defeat the encountered demon group","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","7"
"8","8","残る魔物の群れを探す(残り１)","残る魔物の群れを探す(残り１)","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","8"
"9","9","遭遇した魔物群を討伐する","Defeat the encountered demon group","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","9"
"10","10","依頼者に報告する","Report to the requester","ui\00_message\quest_info\q22018000_00.gmd","\quest\q22018000.arc","q22018000.arc","10"
"0","0","ああ、あんたは――
他の国から来た覚者、だったか","ああ、あんたは――
他の国から来た覚者、だったか","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","0"
"0","0","なんか不思議だな、下っ端の俺たちには
覚者なんてものも、この国以外の土地も
縁が無いモンだと思っていたんだけどな","なんか不思議だな、下っ端の俺たちには
覚者なんてものも、この国以外の土地も
縁が無いモンだと思っていたんだけどな","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","1"
"0","0","腹が減っているのかい？
悪いけど、食料は無くなっちまったんだ――
昨晩のうちに、近くに潜んでいたオーク共の
残党に根こそぎ盗まれちまったみたいで","腹が減っているのかい？
悪いけど、食料は無くなっちまったんだ――
昨晩のうちに、近くに潜んでいたオーク共の
残党に根こそぎ盗まれちまったみたいで","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","2"
"0","0","本当に気分が落ち込むよ――
ただでさえ少ない食料を
こうしてかすめ取られるなんてさ","本当に気分が落ち込むよ――
ただでさえ少ない食料を
こうしてかすめ取られるなんてさ","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","3"
"0","0","なぁ――あんた、随分と腕が立つって噂じゃないか
もしよかったら、作戦の合間にでも
奴らを見つけてぶちのめしてきてくれないか？","なぁ――あんた、随分と腕が立つって噂じゃないか
もしよかったら、作戦の合間にでも
奴らを見つけてぶちのめしてきてくれないか？","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","4"
"0","0","奴らの足跡は、＜<STG 1002>＞の方へ
続いていた――おそらくそこが根城だと思う
俺たちみんなの恨み、晴らしてきてくれ！","奴らの足跡は、＜<STG 1002>＞の方へ
続いていた――おそらくそこが根城だと思う
俺たちみんなの恨み、晴らしてきてくれ！","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","5"
"0","0","こんなことになったのは、俺の管理のせいでもある
償えるなら、なんでもしたいが――
それで飢えが収まるわけじゃない
だから、せめて再発の阻止くらいはしたいんだ","こんなことになったのは、俺の管理のせいでもある
償えるなら、なんでもしたいが――
それで飢えが収まるわけじゃない
だから、せめて再発の阻止くらいはしたいんだ","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","6"
"0","0","奴らの足跡は、＜<STG 1002>＞の方へ
続いていた――おそらくそこが根城だと思う
食料を奪われた恨み、晴らしてきてくれ！","奴らの足跡は、＜<STG 1002>＞の方へ
続いていた――おそらくそこが根城だと思う
食料を奪われた恨み、晴らしてきてくれ！","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","7"
"0","0","まさか――やってきてくれたのか
やっぱり、犯人はオークたちだったんだな
盗まれた食料は持ち帰らなくて正解だよ
何を入れられたかわかったモンじゃないしな","まさか――やってきてくれたのか
やっぱり、犯人はオークたちだったんだな
盗まれた食料は持ち帰らなくて正解だよ
何を入れられたかわかったモンじゃないしな","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","8"
"0","0","日々落ち込むばかりだが――
あんたのおかげで、少し明るい気持ちになったよ
食料なら、なんとか切り詰めて乗り越えるさ","日々落ち込むばかりだが――
あんたのおかげで、少し明るい気持ちになったよ
食料なら、なんとか切り詰めて乗り越えるさ","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","9"
"0","0","本当にありがとうな！","本当にありがとうな！","ui\00_message\quest\q22018000.gmd","\quest\q22018000.arc","q22018000.arc","10"
"0","0","悪鬼軍の青田刈り","悪鬼軍の青田刈り","ui\00_message\quest_info\q22018001_00.gmd","\quest\q22018001.arc","q22018001.arc","0"
"1","1","【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","【死亡チェッククエスト】
依頼者の願いを聞き入れ
一度も復活することなく狂暴な敵を討伐する","ui\00_message\quest_info\q22018001_00.gmd","\quest\q22018001.arc","q22018001.arc","1"
"2","2","<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","<NAME AREA>にいる何者かが、魔物との勝負で
腕試しをしているようだ","ui\00_message\quest_info\q22018001_00.gmd","\quest\q22018001.arc","q22018001.arc","2"
"3","3","残念ながらこの険しいアッカーシェランで
生き抜こうともがいているのは
人間とオークだけではない
我々は、野に生きる魔物たちをも
踏み越えていかなければならないのだ","残念ながらこの険しいアッカーシェランで
生き抜こうともがいているのは
人間とオークだけではない
我々は、野に生きる魔物たちをも
踏み越えていかなければならないのだ","ui\00_message\quest_info\q22018001_00.gmd","\quest\q22018001.arc","q22018001.arc","3"
"4","4","指定された場所へ行き、狂暴な魔物を見つける","指定された場所へ行き、狂暴な魔物を見つける","ui\00_message\quest_info\q22018001_00.gmd","\quest\q22018001.arc","q22018001.arc","4"
