"0","","異質なる大石塊、アーク
おそらくこれは、この地にあってはならぬもの","異質なる大石塊、アーク
おそらくこれは、この地にあってはならぬもの","ui\00_message\pawn\talk\stage\feature3014\persona04.gmd","\pw_talk\pt_feature3014_persona04.arc","pt_feature3014_persona04.arc","4"
"0","0","抗侵薬の手持ちは十分でしょうか？
これだけ侵食魔が居ては、
万が一ということもありますからね","抗侵薬の手持ちは十分でしょうか？
これだけ侵食魔が居ては、
万が一ということもありますからね","ui\00_message\pawn\talk\stage\feature3023\persona05.gmd","\pw_talk\pt_feature3023_persona05.arc","pt_feature3023_persona05.arc","4"
"0","0","滝の音が聞こえますね、覚者さま！
こんなところに住めるなんて
楽しそうだなぁ","滝の音が聞こえますね、覚者さま！
こんなところに住めるなんて
楽しそうだなぁ","ui\00_message\pawn\talk\stage\feature3023\persona06.gmd","\pw_talk\pt_feature3023_persona06.arc","pt_feature3023_persona06.arc","0"
"0","0","ちょっと住むだけならいいけど
ずっとここにいると飽きちゃいそうです","ちょっと住むだけならいいけど
ずっとここにいると飽きちゃいそうです","ui\00_message\pawn\talk\stage\feature3023\persona06.gmd","\pw_talk\pt_feature3023_persona06.arc","pt_feature3023_persona06.arc","1"
"0","0","フィンダムの人の角ってカッコいいですよね！
ぼくも欲しいなぁ――
がんばったら、生えてこないかなぁ","フィンダムの人の角ってカッコいいですよね！
ぼくも欲しいなぁ――
がんばったら、生えてこないかなぁ","ui\00_message\pawn\talk\stage\feature3023\persona06.gmd","\pw_talk\pt_feature3023_persona06.arc","pt_feature3023_persona06.arc","2"
"0","0","うーん
ぼくらが依頼をかっこよく片付けちゃったら
もっと仲良くしてくれるかも――？","うーん
ぼくらが依頼をかっこよく片付けちゃったら
もっと仲良くしてくれるかも――？","ui\00_message\pawn\talk\stage\feature3023\persona06.gmd","\pw_talk\pt_feature3023_persona06.arc","pt_feature3023_persona06.arc","3"
"0","0","覚者さま、持ち物の準備は大丈夫ですか？
特に、抗侵薬は絶対持っていきましょうね！
この辺りは侵食魔がいっぱいですよ！","覚者さま、持ち物の準備は大丈夫ですか？
特に、抗侵薬は絶対持っていきましょうね！
この辺りは侵食魔がいっぱいですよ！","ui\00_message\pawn\talk\stage\feature3023\persona06.gmd","\pw_talk\pt_feature3023_persona06.arc","pt_feature3023_persona06.arc","4"
"0","0","洞窟の中に住むっていうのは合理的ですぜ
ほら、魔赤島の拠点みたいな
もんじゃないですかい？","洞窟の中に住むっていうのは合理的ですぜ
ほら、魔赤島の拠点みたいな
もんじゃないですかい？","ui\00_message\pawn\talk\stage\feature3023\persona07.gmd","\pw_talk\pt_feature3023_persona07.arc","pt_feature3023_persona07.arc","0"
"0","0","ずーっとここにいろって言われたら
退屈しちまいますよ、俺は","ずーっとここにいろって言われたら
退屈しちまいますよ、俺は","ui\00_message\pawn\talk\stage\feature3023\persona07.gmd","\pw_talk\pt_feature3023_persona07.arc","pt_feature3023_persona07.arc","1"
"0","0","はぁ、それにしてもこっちの大陸の人らは
独特な服を着てるんですね
俺はオシャレにゃあ疎いんですが――
何だか凝ってるなってこたぁわかりますよ","はぁ、それにしてもこっちの大陸の人らは
独特な服を着てるんですね
俺はオシャレにゃあ疎いんですが――
何だか凝ってるなってこたぁわかりますよ","ui\00_message\pawn\talk\stage\feature3023\persona07.gmd","\pw_talk\pt_feature3023_persona07.arc","pt_feature3023_persona07.arc","2"
"0","0","ま、こっちもこっちで大変みたいですからね
初めは少しばかり警戒されるのも当然でしょう
いくつか困りごとを手伝ってやりましょうや","ま、こっちもこっちで大変みたいですからね
初めは少しばかり警戒されるのも当然でしょう
いくつか困りごとを手伝ってやりましょうや","ui\00_message\pawn\talk\stage\feature3023\persona07.gmd","\pw_talk\pt_feature3023_persona07.arc","pt_feature3023_persona07.arc","3"
"0","0","侵食魔ってやつぁ哀れなもんですね――
あのキノコみてぇなのに乗っ取られてんでしょう？
俺たちは抗侵薬を持って用心しときやしょう","侵食魔ってやつぁ哀れなもんですね――
あのキノコみてぇなのに乗っ取られてんでしょう？
俺たちは抗侵薬を持って用心しときやしょう","ui\00_message\pawn\talk\stage\feature3023\persona07.gmd","\pw_talk\pt_feature3023_persona07.arc","pt_feature3023_persona07.arc","4"
"0","0","ねぇ、マスター
滝があるせいか、すこし空気が
しっとりしていると思わない？","ねぇ、マスター
滝があるせいか、すこし空気が
しっとりしていると思わない？","ui\00_message\pawn\talk\stage\feature3023\persona08.gmd","\pw_talk\pt_feature3023_persona08.arc","pt_feature3023_persona08.arc","0"
"0","0","この拠点の人たち、他の拠点とは違った
独特な雰囲気を持っているわね","この拠点の人たち、他の拠点とは違った
独特な雰囲気を持っているわね","ui\00_message\pawn\talk\stage\feature3023\persona08.gmd","\pw_talk\pt_feature3023_persona08.arc","pt_feature3023_persona08.arc","1"
"0","0","もう、マスターったら！
そんなにフィンダムの方の服装がお好みなの？","もう、マスターったら！
そんなにフィンダムの方の服装がお好みなの？","ui\00_message\pawn\talk\stage\feature3023\persona08.gmd","\pw_talk\pt_feature3023_persona08.arc","pt_feature3023_persona08.arc","2"
"0","0","マスター、彼らの悩み事を解決してあげましょう
そうすれば、きっともっと仲良くなれるはずよ","マスター、彼らの悩み事を解決してあげましょう
そうすれば、きっともっと仲良くなれるはずよ","ui\00_message\pawn\talk\stage\feature3023\persona08.gmd","\pw_talk\pt_feature3023_persona08.arc","pt_feature3023_persona08.arc","3"
"0","0","ねぇ、外には侵食魔がうようよしているでしょう
対策は万全にしていきましょ
回復薬だけじゃなく、抗侵薬も持っていかなきゃ","ねぇ、外には侵食魔がうようよしているでしょう
対策は万全にしていきましょ
回復薬だけじゃなく、抗侵薬も持っていかなきゃ","ui\00_message\pawn\talk\stage\feature3023\persona08.gmd","\pw_talk\pt_feature3023_persona08.arc","pt_feature3023_persona08.arc","4"
"0","0","突然魔物が飛びだしてくるかもしれませんよ
ほら、その岩の後とか――！","突然魔物が飛びだしてくるかもしれませんよ
ほら、その岩の後とか――！","ui\00_message\pawn\talk\stage\feature3024\persona01.gmd","\pw_talk\pt_feature3024_persona01.arc","pt_feature3024_persona01.arc","0"
"0","0","燐光虫とは、星のように輝く虫だとか
なぜ光るのでしょう","燐光虫とは、星のように輝く虫だとか
なぜ光るのでしょう","ui\00_message\pawn\talk\stage\feature3024\persona01.gmd","\pw_talk\pt_feature3024_persona01.arc","pt_feature3024_persona01.arc","1"
"0","0","この洞窟は、“縦”にも深さがあるそうです
落下しないよう注意しましょう","この洞窟は、“縦”にも深さがあるそうです
落下しないよう注意しましょう","ui\00_message\pawn\talk\stage\feature3024\persona01.gmd","\pw_talk\pt_feature3024_persona01.arc","pt_feature3024_persona01.arc","2"
"0","0","入り組んだ構造ですね
植物や影に隠れて見えにくい
通路がありそうです","入り組んだ構造ですね
植物や影に隠れて見えにくい
通路がありそうです","ui\00_message\pawn\talk\stage\feature3024\persona01.gmd","\pw_talk\pt_feature3024_persona01.arc","pt_feature3024_persona01.arc","3"
"0","0","何か使えるものがあるかもしれませんね","何か使えるものがあるかもしれませんね","ui\00_message\pawn\talk\stage\feature3024\persona01.gmd","\pw_talk\pt_feature3024_persona01.arc","pt_feature3024_persona01.arc","4"
"0","0","近くに鉱石を採掘できる場所が
あるかもしれません
ピッケルの予備はお持ちですか？","近くに鉱石を採掘できる場所が
あるかもしれません
ピッケルの予備はお持ちですか？","ui\00_message\pawn\talk\stage\feature3024\persona01.gmd","\pw_talk\pt_feature3024_persona01.arc","pt_feature3024_persona01.arc","5"
"0","0","洞窟は特に、魔獣や鬼の住処になることが
多いそうです――","洞窟は特に、魔獣や鬼の住処になることが
多いそうです――","ui\00_message\pawn\talk\stage\feature3024\persona02.gmd","\pw_talk\pt_feature3024_persona02.arc","pt_feature3024_persona02.arc","0"
"0","0","星のように光る虫――
綺麗なような、気持ち悪いような――
ふ、複雑です","星のように光る虫――
綺麗なような、気持ち悪いような――
ふ、複雑です","ui\00_message\pawn\talk\stage\feature3024\persona02.gmd","\pw_talk\pt_feature3024_persona02.arc","pt_feature3024_persona02.arc","1"
"0","0","覚者さま、この洞窟はいろいろな所に
穴があいてるみたいです
お、落ちないようにしないと――","覚者さま、この洞窟はいろいろな所に
穴があいてるみたいです
お、落ちないようにしないと――","ui\00_message\pawn\talk\stage\feature3024\persona02.gmd","\pw_talk\pt_feature3024_persona02.arc","pt_feature3024_persona02.arc","2"
"0","0","洞窟内にもかなり植物が生えていますね","洞窟内にもかなり植物が生えていますね","ui\00_message\pawn\talk\stage\feature3024\persona02.gmd","\pw_talk\pt_feature3024_persona02.arc","pt_feature3024_persona02.arc","3"
"0","0","き、気を付けていきましょう
何が出るか――！","き、気を付けていきましょう
何が出るか――！","ui\00_message\pawn\talk\stage\feature3024\persona02.gmd","\pw_talk\pt_feature3024_persona02.arc","pt_feature3024_persona02.arc","4"
"0","0","こういう場所ですし、ピッケルがあれば
鉱石を掘れるかも――","こういう場所ですし、ピッケルがあれば
鉱石を掘れるかも――","ui\00_message\pawn\talk\stage\feature3024\persona02.gmd","\pw_talk\pt_feature3024_persona02.arc","pt_feature3024_persona02.arc","5"
"0","0","おお、鉱脈があるかもしれませんね！
ピッケルがあれば掘れそうです","おお、鉱脈があるかもしれませんね！
ピッケルがあれば掘れそうです","ui\00_message\pawn\talk\stage\feature3024\persona03.gmd","\pw_talk\pt_feature3024_persona03.arc","pt_feature3024_persona03.arc","0"
"0","0","まさに自然洞窟！　という雰囲気ですね
植物で隠れた脇路なども多く、
探索意欲が湧こうというものです！","まさに自然洞窟！　という雰囲気ですね
植物で隠れた脇路なども多く、
探索意欲が湧こうというものです！","ui\00_message\pawn\talk\stage\feature3024\persona03.gmd","\pw_talk\pt_feature3024_persona03.arc","pt_feature3024_persona03.arc","1"
"0","0","マスター、せっかくですから燐光虫を
何匹か捕まえていきましょう！
使い道があるかもしれませんよ","マスター、せっかくですから燐光虫を
何匹か捕まえていきましょう！
使い道があるかもしれませんよ","ui\00_message\pawn\talk\stage\feature3024\persona03.gmd","\pw_talk\pt_feature3024_persona03.arc","pt_feature3024_persona03.arc","2"
