#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,q40000266_00_266,掃除の敵,A Clean Sweep,ui\00_message\quest_info\q40000266_00.gmd,\quest\q40000266.arc,q40000266.arc,0
0,q40000294_00_294,美食家のスパイス探し,Search for gourmet spices,ui\00_message\quest_info\q40000294_00.gmd,\quest\q40000294.arc,q40000294.arc,0
1,q40000294_00_294,"300年閉ざされていたザンドラ禁域には、あまり世間で流通していない食材が数多く眠っているのだ
今私が欲する<LQIM>は<LQVA>個砕いて焙煎すると、至高のスパイスになるという！
報酬は十分支払う。ささ、急いで手に入れてくれ！","The Zandor Forbidden Zone, closed for 300 years, contains many ingredients not widely circulated. The <LQIM> I seek, if crushed and roasted to <LQVA> units, becomes an exquisite spice! I will pay generously. Please hurry and get it!",ui\00_message\quest_info\q40000294_00.gmd,\quest\q40000294.arc,q40000294.arc,1
0,q40000295_00_295,相当のモノ好き仲間へ,To a fellow enthusiast,ui\00_message\quest_info\q40000295_00.gmd,\quest\q40000295.arc,q40000295.arc,0
1,q40000295_00_295,"よう！　わざわざ禁域にまできたお前さんに頼みごとだ
もしこの辺りで<LQIM>ってアイテムを見つけたら、<LQVA>個俺に送ってくれないか？
いやぁ、錬金術の都跡なんて、珍品コレクターからしたらパラダイスみたいな場所だよな！","Hey! I have a favor to ask of you, someone who has come all the way to the Forbidden Zone. If you find an item called <LQIM> around here, could you send <LQVA> to me? The ruins of the Alchemy City are like paradise for a rare item collector!",ui\00_message\quest_info\q40000295_00.gmd,\quest\q40000295.arc,q40000295.arc,1
1,q40000296_00_297,"私はさる場所で癒し手をしている者です
禁域――失われた地に伝わる<LQIM>を生命快癒の薬とできないか思案しております
もし訪れる方がいるのでしたら、<LQVA>個を送付いただけないでしょうか","I’m someone who works as a healer at a certain location. In the Forbidden Zone—the lost land—I’m considering using <LQIM> as a healing medicine. If anyone is visiting, could you send <LQVA> units?",ui\00_message\quest_info\q40000296_00.gmd,\quest\q40000296.arc,q40000296.arc,1
0,q40000297_00_296,頼まれてくれるかい？,Will you do this for me?,ui\00_message\quest_info\q40000297_00.gmd,\quest\q40000297.arc,q40000297.arc,0
1,q40000297_00_296,"錬金術師達の地、ザンドラ禁域――。直接行って調べたいけど、動けないからここで頼ませてもらうことにしたよ
文献にある<LQIM>って品をもし手に入れたら<LQVA>個送ってくれないかな？
悪いけど他言無用で頼むよ","From the alchemists’ land, Zandor Forbidden Zone—though I wish to go directly, I can’t move, so I’m asking you. If you obtain <LQIM> from the literature, please send <LQVA> units. I apologize, but keep this confidential.",ui\00_message\quest_info\q40000297_00.gmd,\quest\q40000297.arc,q40000297.arc,1
0,q40000298_00_298,禁域探訪者への連絡：取得物に関して,Notice to Forbidden Zone Explorers: Regarding Acquired Items,ui\00_message\quest_info\q40000298_00.gmd,\quest\q40000298.arc,q40000298.arc,0
1,q40000298_00_298,"ザンドラ禁域を訪れる者へ
<LQIM>という品を入手した場合は<LQVA>個収集し神殿へ提出ください
理由は開示されません","To those visiting the Zandor Forbidden Zone, if you acquire an item called <LQIM>, please collect <LQVA> units and submit them to the temple. The reason will not be disclosed.",ui\00_message\quest_info\q40000298_00.gmd,\quest\q40000298.arc,q40000298.arc,1
1,q40000299_00_299,"ザンドラ禁域を訪れる者へ
<LQIM>という品を確認した場合は細心の注意を払い<LQVA>個確保の上、至急神殿へ転送ください
また、原則として同対象の個人的持ち出しを禁じます","To those visiting the Zandor Forbidden Zone, if you encounter the item called <LQIM>, collect <LQVA> units with utmost care and send them to the temple immediately. Additionally, personal removal of the item is prohibited.",ui\00_message\quest_info\q40000299_00.gmd,\quest\q40000299.arc,q40000299.arc,1
1,q40000300_00_300,"禁域の祠守りとして、覚者様への依頼でございます
禁域にて入手可能な<LQIM>を、<LQVA>個納品いただけませぬでしょうか
祠の管理・維持に何かと要り用となりますゆえ――","As a guardian of the shrine, I request your assistance. Please deliver <LQVA> units of <LQIM> obtained in the Forbidden Zone. It is needed for shrine management and maintenance.",ui\00_message\quest_info\q40000300_00.gmd,\quest\q40000300.arc,q40000300.arc,1
0,q40200001_00_301,こらしめてやってください,Please take care of them,ui\00_message\quest_info\q40200001_00.gmd,\quest\q40200001.arc,q40200001.arc,0
1,q40200001_00_301,"近くで<LQEM>を見かけました
万が一、拠点に入ってこられては厄介です
手の空いた方で構いません、<LQVA>匹ほどこらしめて拠点に近づかないようにしてやってください","I spotted <LQEM> nearby. It would be troublesome if they enter the base. Anyone who is free, please handle <LQVA> of them to prevent them from approaching the base.",ui\00_message\quest_info\q40200001_00.gmd,\quest\q40200001.arc,q40200001.arc,1
0,q40200002_00_302,清潔なベッドシーツのため,For clean bed sheets,ui\00_message\quest_info\q40200002_00.gmd,\quest\q40200002.arc,q40200002.arc,0
1,q40200002_00_302,"ベッドシーツを干したはいいけど、<LQEM>に汚されないか心配だわ
この辺りで見かけたら<LQVA>体ほど追い払っておいて","I hung out the bed sheets, but I’m worried they might get soiled by <LQEM>. If you see any around here, please drive off <LQVA> of them.",ui\00_message\quest_info\q40200002_00.gmd,\quest\q40200002.arc,q40200002.arc,1
0,q40200003_00_303,火種泥棒,Kindling thief,ui\00_message\quest_info\q40200003_00.gmd,\quest\q40200003.arc,q40200003.arc,0
1,q40200003_00_303,"ランタン火種がシケちまわないように軽く風を通してたらよ、
目を離した隙に<LQEM>の奴が盗んでいきやがった
近場で見かけたら<LQVA>匹ほど蹴飛ばしといてくれ
しかし、食えるわけでもねぇのに一体どうすんだろうな","I was airing out the lantern kindling to prevent it from getting damp, and in the blink of an eye, <LQEM> stole it. If you see any nearby, please kick away <LQVA>. I wonder what they’ll do with it since they can’t even eat it.",ui\00_message\quest_info\q40200003_00.gmd,\quest\q40200003.arc,q40200003.arc,1
0,q40200004_00_304,花の敵討ち,Vengeance for the flowers,ui\00_message\quest_info\q40200004_00.gmd,\quest\q40200004.arc,q40200004.arc,0
1,q40200004_00_304,"美しい花を株ごと持ち帰って近くで育てていたのですが――
今朝見に行くと、踏みつけられてしおれていました――
あの足跡はおそらく<LQEM>です
<LQVA>体ほど退治してくださいませんか","I brought home beautiful flowers and was growing them nearby, but this morning they were trampled and wilted. Those footprints are likely from <LQEM>. Could you defeat <LQVA> of them?",ui\00_message\quest_info\q40200004_00.gmd,\quest\q40200004.arc,q40200004.arc,1
0,q40200005_00_305,物資運搬路の安全確保,Securing transportation route safety,ui\00_message\quest_info\q40200005_00.gmd,\quest\q40200005.arc,q40200005.arc,0
1,q40200005_00_305,"レスタニアから取り寄せた道具を運ぶ道のりも楽じゃねぇんだよ
荷物を狙ってか襲撃を受けるのもしょっちゅうよ
最近は特に<LQEM>に手こずることが多くなってきてな
見かけたら<LQVA>匹倒してきてくれ","Transporting tools from Restania is no easy task. We’re frequently attacked, especially by <LQEM> lately. If you see any, please defeat <LQVA> of them.",ui\00_message\quest_info\q40200005_00.gmd,\quest\q40200005.arc,q40200005.arc,1
0,q40200006_00_306,魔赤島生物の行動調査,Behavior investigation of Magma Island creatures,ui\00_message\quest_info\q40200006_00.gmd,\quest\q40200006.arc,q40200006.arc,0
1,q40200006_00_306,"魔赤島の生物の行動を調査する
各自<LQEM>を<LQVA>体ほど討伐し、その際に気付いたことを報告してくれ
なお、各自の報告はまとめて神殿に送る
気を抜かないようにな！","Investigate the behavior of creatures on Magma Island. Defeat <LQEM> and report your observations of their reactions, actions, and habits. Summarize and send your reports to the temple. Stay alert!",ui\00_message\quest_info\q40200006_00.gmd,\quest\q40200006.arc,q40200006.arc,1
0,q40200007_00_307,群れの半数,Half of the herd,ui\00_message\quest_info\q40200007_00.gmd,\quest\q40200007.arc,q40200007.arc,0
1,q40200007_00_307,"<LQEM>の大きな群れと遭遇したが、半数しか倒せないまま
逃げられてしまった
残りは<LQVA>匹だったはずだ
見かけたら掃討を頼みたい","I encountered a large herd of <LQEM>, but could only defeat half. They escaped. There should be <LQVA> remaining. If you see them, please clean them up.",ui\00_message\quest_info\q40200007_00.gmd,\quest\q40200007.arc,q40200007.arc,1
0,q40200008_00_308,討伐協力依頼,Request for extermination cooperation,ui\00_message\quest_info\q40200008_00.gmd,\quest\q40200008.arc,q40200008.arc,0
1,q40200008_00_308,"<LQEM>は倒しても倒してもキリが無い
恐らく討伐を上回る早さで襲来しているのだろう
そちらの方でも<LQVA>体倒しておいてくれないか
白騎団の我が部下たちがいれば、この程度の討伐すぐにカタがつくのだが――","<LQEM> keep appearing endlessly. They’re likely arriving faster than we can exterminate them. Can you defeat <LQVA> as well? If my white knights were here, we could handle it quickly.",ui\00_message\quest_info\q40200008_00.gmd,\quest\q40200008.arc,q40200008.arc,1
0,q40200009_00_309,衛生環境の維持のため,For maintaining tranquility,ui\00_message\quest_info\q40200009_00.gmd,\quest\q40200009.arc,q40200009.arc,0
1,q40200009_00_309,"拠点近くで<LQEM>をよく見かけるのが気がかりだわ――
住環境の衛生には細心の注意を払っておきたいもの
一人あたり<LQVA>体の討伐をお願い","To keep the peace of our land, we need to address the problem with <LQEM>. Their number is increasing. Please defeat <LQVA> and report your actions.",ui\00_message\quest_info\q40200009_00.gmd,\quest\q40200009.arc,q40200009.arc,1
1,q40200010_00_310,"よし、エリアマスターとして討伐の依頼だ！
<LQEM>の群れが頻繁に目撃されている
少しでも安全に調査を進めるべく、数を減らしておくに越したことはない
念のため<LQVA>匹ほど討伐してくれ","Alright, as the Area Master, I have a request for you! <LQEM> have been frequently sighted. To ensure a safer investigation, it’s best to reduce their numbers. Please defeat <LQVA> of them.",ui\00_message\quest_info\q40200010_00.gmd,\quest\q40200010.arc,q40200010.arc,1
0,q40200011_00_311,薬効検証のため,For medicinal testing,ui\00_message\quest_info\q40200011_00.gmd,\quest\q40200011.arc,q40200011.arc,0
1,q40200011_00_311,"まだはっきりとは言えないものの
<LQIM>を加工すれば医薬品として使えるかもしれないわ
効果を検証したいから、<LQVA>個調達をお願い","Although it’s not confirmed yet, <LQIM> might be usable as medicine. I want to test its effects, so please procure <LQVA> of them.",ui\00_message\quest_info\q40200011_00.gmd,\quest\q40200011.arc,q40200011.arc,1
0,q40200012_00_312,土産の材料,Material for souvenirs,ui\00_message\quest_info\q40200012_00.gmd,\quest\q40200012.arc,q40200012.arc,0
