#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,"覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい","覚者よ
新たな力を受け入れる器となったか――
我が元へ来るがいい",ui\00_message\quest\q60200001.gmd,\quest\q60200001.arc,q60200001.arc,5
0,,"甘いお菓子は“チョコレート”っていうの
《厳選カカオ》を持ってきてくれたら
レシピを教えてあげるわ","甘いお菓子は“チョコレート”っていうの
《厳選カカオ》を持ってきてくれたら
レシピを教えてあげるわ",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,4
0,,"敵を倒すことで入手できるみたいだから
頑張って取ってきてね！","敵を倒すことで入手できるみたいだから
頑張って取ってきてね！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,5
0,,"お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ――
装備をゲットして、一気に集めてもいいわね！","お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ――
装備をゲットして、一気に集めてもいいわね！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,6
0,,"今なら、チョコレートの材料の
≪厳選カカオ≫を敵を倒すことで
入手できるみたい――","今なら、チョコレートの材料の
≪厳選カカオ≫を敵を倒すことで
入手できるみたい――",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,7
0,,"お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ
頑張って取ってきてね！","お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ
頑張って取ってきてね！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,8
0,,"≪厳選カカオ≫の入手方法はバッチリね！
これでチョコレートを作ることができそう","≪厳選カカオ≫の入手方法はバッチリね！
これでチョコレートを作ることができそう",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,9
0,,"それじゃ、チョコレートのレシピをあげるわ
想いをこめて作ってみて！","それじゃ、チョコレートのレシピをあげるわ
想いをこめて作ってみて！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,10
0,,"レシピはクエストの報酬から受け取ってね！
一度受け取ればすぐに作れるようになるの
保管ボックスを確認しなくて大丈夫","レシピはクエストの報酬から受け取ってね！
一度受け取ればすぐに作れるようになるの
保管ボックスを確認しなくて大丈夫",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,11
0,,"あ、それと報酬を確認したら
また私の所に戻ってきてね
ここからがこのお祭りの本番なのよ！","あ、それと報酬を確認したら
また私の所に戻ってきてね
ここからがこのお祭りの本番なのよ！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,12
0,,"覚者としての生活はいかがかね？
――ム、戦いばかりではいかん、いかん！
人生には愛とユーモアが必要不可欠だ！","覚者としての生活はいかがかね？
――ム、戦いばかりではいかん、いかん！
人生には愛とユーモアが必要不可欠だ！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,13
0,,"さぁ！
シェリーちゃんが張り切って準備したお祭りを
存分に楽しんでくれ――！","さぁ！
シェリーちゃんが張り切って準備したお祭りを
存分に楽しんでくれ――！",ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,14
0,,"――チッ
なんだよ、他の奴に渡すのかよ","――チッ
なんだよ、他の奴に渡すのかよ",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,0
0,,"＜良いモノ＞って聞いたら
気になるだろうがよ","＜良いモノ＞って聞いたら
気になるだろうがよ",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,1
0,,"嘘でしょう！？
俺にくれるんじゃないんですか！？","嘘でしょう！？
俺にくれるんじゃないんですか！？",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,2
0,,"次の機会では俺が貰えるって信じてるんで
待ってますから！
次は――来年ですかね――","次の機会では俺が貰えるって信じてるんで
待ってますから！
次は――来年ですかね――",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,3
0,,さっき、何渡してたの？,さっき、何渡してたの？,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,4
0,,"＜珍しいモノ＞って何だったのかが気になるよ
もしかして新手の錬金物質――？
それとも未知の植物かな","＜珍しいモノ＞って何だったのかが気になるよ
もしかして新手の錬金物質――？
それとも未知の植物かな",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,5
0,,"覚者さん
誰かに＜素敵なモノ＞を
渡したんだね","覚者さん
誰かに＜素敵なモノ＞を
渡したんだね",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,6
0,,"ということは、愛や感謝の気持ちを
伝えられたんだ！　いいなぁ！
今度はわたしも、誰かに渡してみたいな――","ということは、愛や感謝の気持ちを
伝えられたんだ！　いいなぁ！
今度はわたしも、誰かに渡してみたいな――",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,7
0,,"えー、隊長！
私にくれるんじゃないの！？","えー、隊長！
私にくれるんじゃないの！？",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,8
0,,"――ま、仕方ない！
今度別のものでもおごってよ","――ま、仕方ない！
今度別のものでもおごってよ",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,9
0,,"さて、カカオもゲットしたし、
次はお祭りの大本命――
意中のお相手にチョコレートを渡す時ね！","さて、カカオもゲットしたし、
次はお祭りの大本命――
意中のお相手にチョコレートを渡す時ね！",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,10
0,,"――その前に
チョコレートは準備できてる？
準備がまだなら《クラフトルーム》で作ってきて！","――その前に
チョコレートは準備できてる？
準備がまだなら《クラフトルーム》で作ってきて！",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,11
0,,"そうそう、≪厳選カカオ≫の他に
≪癒しの薬≫が1つ必要よ
レシピは消耗品の<体力回復>にあるわ","そうそう、≪厳選カカオ≫の他に
≪癒しの薬≫が1つ必要よ
レシピは消耗品の<体力回復>にあるわ",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,12
0,,"愛に溢れた《特製チョコレート》が完成したら
私に声をかけてね！","愛に溢れた《特製チョコレート》が完成したら
私に声をかけてね！",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,13
0,,"チョコレートを作るには
≪厳選カカオ≫と≪癒しの薬≫が必要よ","チョコレートを作るには
≪厳選カカオ≫と≪癒しの薬≫が必要よ",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,14
0,,"《クラフトルーム》で作ることができるわ
レシピは消耗品の<体力回復>のところにあるから
愛をこめて作ってね！","《クラフトルーム》で作ることができるわ
レシピは消耗品の<体力回復>のところにあるから
愛をこめて作ってね！",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,15
0,,準備できたら、私に声をかけて！,準備できたら、私に声をかけて！,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,16
0,,"チョコレートが準備できたみたいね！
いよいよ意中のお相手にチョコレートを渡す時――
お相手はもう決まってる？","チョコレートが準備できたみたいね！
いよいよ意中のお相手にチョコレートを渡す時――
お相手はもう決まってる？",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,17
0,,"決まっていないなら
「チョコレート」とSayで呟いてみて！
みんなの意気込みが聞けるはずよ
それを参考にしてみてもいいんじゃないかしら","決まっていないなら
「チョコレート」とSayで呟いてみて！
みんなの意気込みが聞けるはずよ
それを参考にしてみてもいいんじゃないかしら",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,18
0,,"でも、一度だれかに渡しちゃうと
他の人へのプレゼントはできなくなるから
渡すお相手は慎重に選んだ方がいいわ！
八方美人はよくないもの","でも、一度だれかに渡しちゃうと
他の人へのプレゼントはできなくなるから
渡すお相手は慎重に選んだ方がいいわ！
八方美人はよくないもの",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,19
0,,"迷うようなら、神殿にいる人たちから
誰がおすすめかを聞いて回ってみてね
意外な一面を知ることが出来るかも！","迷うようなら、神殿にいる人たちから
誰がおすすめかを聞いて回ってみてね
意外な一面を知ることが出来るかも！",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,20
0,,"――さぁ
勇気を出して渡してみて！","――さぁ
勇気を出して渡してみて！",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,21
0,,"決まっていないなら
「チョコレート」とSayで呟いてみて
みんなの意気込みを教えてくれるはずよ","決まっていないなら
「チョコレート」とSayで呟いてみて
みんなの意気込みを教えてくれるはずよ",ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,22
