#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ","しかしまぁ、見るからに感電しそうな湖です
対策なり治療法なりがなきゃ、難儀しそうだ",ui\00_message\pawn\talk\stage\feature0006\persona07.gmd,\pw_talk\pt_feature0006_persona07.arc,pt_feature0006_persona07.arc,4
0,,"フィンダムの魔物って、色合いが綺麗よね
こういった自然の中で生きてきたからかしら","フィンダムの魔物って、色合いが綺麗よね
こういった自然の中で生きてきたからかしら",ui\00_message\pawn\talk\stage\feature0014\persona08.gmd,\pw_talk\pt_feature0014_persona08.arc,pt_feature0014_persona08.arc,2
0,,"綺麗な森なのに人がいない、と言えばいいのか
人がいないからこそ森が綺麗、と言えばいいのか
どちらなんでしょうね","綺麗な森なのに人がいない、と言えばいいのか
人がいないからこそ森が綺麗、と言えばいいのか
どちらなんでしょうね",ui\00_message\pawn\talk\stage\feature0014\persona08.gmd,\pw_talk\pt_feature0014_persona08.arc,pt_feature0014_persona08.arc,3
0,,"ねぇ、こんなにきれいな場所なんですもの
侵食魔なんて似合わないわ――
この自然はどうにかして守らないと","ねぇ、こんなにきれいな場所なんですもの
侵食魔なんて似合わないわ――
この自然はどうにかして守らないと",ui\00_message\pawn\talk\stage\feature0014\persona08.gmd,\pw_talk\pt_feature0014_persona08.arc,pt_feature0014_persona08.arc,4
0,,"遠くに見える山といい、緑の草木といい
雄大な景色ですね――","遠くに見える山といい、緑の草木といい
雄大な景色ですね――",ui\00_message\pawn\talk\stage\feature0015\persona01.gmd,\pw_talk\pt_feature0015_persona01.arc,pt_feature0015_persona01.arc,0
0,,"すり鉢状になった、高低差のある地形ですね
足を滑らせないようにお気をつけください","すり鉢状になった、高低差のある地形ですね
足を滑らせないようにお気をつけください",ui\00_message\pawn\talk\stage\feature0015\persona01.gmd,\pw_talk\pt_feature0015_persona01.arc,pt_feature0015_persona01.arc,1
0,,"風景は綺麗ですが
いつ魔物が飛び出してくるかわかりません
警戒を怠らないようにしなければ","風景は綺麗ですが
いつ魔物が飛び出してくるかわかりません
警戒を怠らないようにしなければ",ui\00_message\pawn\talk\stage\feature0015\persona01.gmd,\pw_talk\pt_feature0015_persona01.arc,pt_feature0015_persona01.arc,2
0,,"白っぽい岩壁が目立ちますね
石灰質の土壌なのでしょうか","白っぽい岩壁が目立ちますね
石灰質の土壌なのでしょうか",ui\00_message\pawn\talk\stage\feature0015\persona01.gmd,\pw_talk\pt_feature0015_persona01.arc,pt_feature0015_persona01.arc,3
0,,"この辺りには侵食魔は少ないようです
それよりも、ピクシーをよく見かけます
――あの羽根もフィンダムの自然の中では
あまり目立たないものですね","この辺りには侵食魔は少ないようです
それよりも、ピクシーをよく見かけます
――あの羽根もフィンダムの自然の中では
あまり目立たないものですね",ui\00_message\pawn\talk\stage\feature0015\persona01.gmd,\pw_talk\pt_feature0015_persona01.arc,pt_feature0015_persona01.arc,4
0,,"遠くに大きな青い樹が見えます
いい眺めですね――","遠くに大きな青い樹が見えます
いい眺めですね――",ui\00_message\pawn\talk\stage\feature0015\persona02.gmd,\pw_talk\pt_feature0015_persona02.arc,pt_feature0015_persona02.arc,0
0,,"結構、高低差があります
高いところからあんまり下を覗くと
怖くなるかも――","結構、高低差があります
高いところからあんまり下を覗くと
怖くなるかも――",ui\00_message\pawn\talk\stage\feature0015\persona02.gmd,\pw_talk\pt_feature0015_persona02.arc,pt_feature0015_persona02.arc,1
0,,"やっぱり、レスタニアとは色々違いますね
自然も、景色も、魔物も――","やっぱり、レスタニアとは色々違いますね
自然も、景色も、魔物も――",ui\00_message\pawn\talk\stage\feature0015\persona02.gmd,\pw_talk\pt_feature0015_persona02.arc,pt_feature0015_persona02.arc,2
0,,"あ、あの、覚者さま！
落ちたら大変ですから
あまり崖側には近寄らない方が――","あ、あの、覚者さま！
落ちたら大変ですから
あまり崖側には近寄らない方が――",ui\00_message\pawn\talk\stage\feature0015\persona02.gmd,\pw_talk\pt_feature0015_persona02.arc,pt_feature0015_persona02.arc,3
0,,"もっと侵食魔だらけかと思ってたけど
ここら辺にはそんなにいないみたい――
よかった――","もっと侵食魔だらけかと思ってたけど
ここら辺にはそんなにいないみたい――
よかった――",ui\00_message\pawn\talk\stage\feature0015\persona02.gmd,\pw_talk\pt_feature0015_persona02.arc,pt_feature0015_persona02.arc,4
0,,"マスター、辺りを見渡してみてください！
なんとも雄大な景色が広がっています！","マスター、辺りを見渡してみてください！
なんとも雄大な景色が広がっています！",ui\00_message\pawn\talk\stage\feature0015\persona03.gmd,\pw_talk\pt_feature0015_persona03.arc,pt_feature0015_persona03.arc,0
0,,"中心地に向かって低くなる地形のようですね
なぜこのような地形となったのでしょう","中心地に向かって低くなる地形のようですね
なぜこのような地形となったのでしょう",ui\00_message\pawn\talk\stage\feature0015\persona03.gmd,\pw_talk\pt_feature0015_persona03.arc,pt_feature0015_persona03.arc,1
0,,"自然の美しい国なのですね、フィンダムは！
――風の匂いも、レスタニアとは
どこか異なるように感じます","自然の美しい国なのですね、フィンダムは！
――風の匂いも、レスタニアとは
どこか異なるように感じます",ui\00_message\pawn\talk\stage\feature0015\persona03.gmd,\pw_talk\pt_feature0015_persona03.arc,pt_feature0015_persona03.arc,2
0,,"マスター、崖はかなりの高低差です
落下すれば怪我はまぬがれません
足元には十分ご注意を！","マスター、崖はかなりの高低差です
落下すれば怪我はまぬがれません
足元には十分ご注意を！",ui\00_message\pawn\talk\stage\feature0015\persona03.gmd,\pw_talk\pt_feature0015_persona03.arc,pt_feature0015_persona03.arc,3
0,,"大量の侵食魔に襲撃されるかと
身構えていたのですが――
この辺りには少ないようですね","大量の侵食魔に襲撃されるかと
身構えていたのですが――
この辺りには少ないようですね",ui\00_message\pawn\talk\stage\feature0015\persona03.gmd,\pw_talk\pt_feature0015_persona03.arc,pt_feature0015_persona03.arc,4
0,,"独特ともいえる雄大な光景――
足を止めて眺める価値はある","独特ともいえる雄大な光景――
足を止めて眺める価値はある",ui\00_message\pawn\talk\stage\feature0015\persona04.gmd,\pw_talk\pt_feature0015_persona04.arc,pt_feature0015_persona04.arc,0
0,,"高所から崖沿いに降りられる様子
足元には十分な注意を","高所から崖沿いに降りられる様子
足元には十分な注意を",ui\00_message\pawn\talk\stage\feature0015\persona04.gmd,\pw_talk\pt_feature0015_persona04.arc,pt_feature0015_persona04.arc,1
0,,"レスタニアとの違いを知ることで
レスタニアの特色をも学ぶ、良き機会と考える","レスタニアとの違いを知ることで
レスタニアの特色をも学ぶ、良き機会と考える",ui\00_message\pawn\talk\stage\feature0015\persona04.gmd,\pw_talk\pt_feature0015_persona04.arc,pt_feature0015_persona04.arc,2
0,,"白き岩壁は石灰質の土壌によるものと思われる
柔らかい性質ゆえ、水や風の影響を受けやすい","白き岩壁は石灰質の土壌によるものと思われる
柔らかい性質ゆえ、水や風の影響を受けやすい",ui\00_message\pawn\talk\stage\feature0015\persona04.gmd,\pw_talk\pt_feature0015_persona04.arc,pt_feature0015_persona04.arc,3
0,,"周辺にはピクシーが多い様子
侵食による被害は軽微かと――","周辺にはピクシーが多い様子
侵食による被害は軽微かと――",ui\00_message\pawn\talk\stage\feature0015\persona04.gmd,\pw_talk\pt_feature0015_persona04.arc,pt_feature0015_persona04.arc,4
0,,"ああ、主殿――ご覧ください！
かなたに見える山々の稜線、白き岩肌
そして中心に茂る大樹――
一種、完成された光景ともいえるでしょうね","ああ、主殿――ご覧ください！
かなたに見える山々の稜線、白き岩肌
そして中心に茂る大樹――
一種、完成された光景ともいえるでしょうね",ui\00_message\pawn\talk\stage\feature0015\persona05.gmd,\pw_talk\pt_feature0015_persona05.arc,pt_feature0015_persona05.arc,0
0,,"おっと、崖のそばを歩かれる時には
細心の注意を――
これだけの高低差、落下すればただでは済みません","おっと、崖のそばを歩かれる時には
細心の注意を――
これだけの高低差、落下すればただでは済みません",ui\00_message\pawn\talk\stage\feature0015\persona05.gmd,\pw_talk\pt_feature0015_persona05.arc,pt_feature0015_persona05.arc,1
0,,"この地は伸びやかで、野性的な印象ですね
レスタニアとはまた違った魅力に溢れています","この地は伸びやかで、野性的な印象ですね
レスタニアとはまた違った魅力に溢れています",ui\00_message\pawn\talk\stage\feature0015\persona05.gmd,\pw_talk\pt_feature0015_persona05.arc,pt_feature0015_persona05.arc,2
0,,"どうやら石灰質の土壌のようですね
青々とした緑に、白い岩肌が覗くのも趣きがあります","どうやら石灰質の土壌のようですね
青々とした緑に、白い岩肌が覗くのも趣きがあります",ui\00_message\pawn\talk\stage\feature0015\persona05.gmd,\pw_talk\pt_feature0015_persona05.arc,pt_feature0015_persona05.arc,3
0,,"この辺りは侵食の影響は少ないようです
さっきも、元気そうなピクシーが
跳ねているのを見ましたよ","この辺りは侵食の影響は少ないようです
さっきも、元気そうなピクシーが
跳ねているのを見ましたよ",ui\00_message\pawn\talk\stage\feature0015\persona05.gmd,\pw_talk\pt_feature0015_persona05.arc,pt_feature0015_persona05.arc,4
0,,"わぁ――景色がきれいですね
あの大きな樹が一際立派です！","わぁ――景色がきれいですね
あの大きな樹が一際立派です！",ui\00_message\pawn\talk\stage\feature0015\persona06.gmd,\pw_talk\pt_feature0015_persona06.arc,pt_feature0015_persona06.arc,0
0,,"さっき、どのくらい高いんだろうって
崖を覗いてみたら思ったよりも高かったんです
落っこちないように気を付けなきゃ――","さっき、どのくらい高いんだろうって
崖を覗いてみたら思ったよりも高かったんです
落っこちないように気を付けなきゃ――",ui\00_message\pawn\talk\stage\feature0015\persona06.gmd,\pw_talk\pt_feature0015_persona06.arc,pt_feature0015_persona06.arc,1
0,,"フィンダムとレスタニアって、ぱっと見ただけでも
かなり違うんですね――
ぼくはどっちも好きだなぁ","フィンダムとレスタニアって、ぱっと見ただけでも
かなり違うんですね――
ぼくはどっちも好きだなぁ",ui\00_message\pawn\talk\stage\feature0015\persona06.gmd,\pw_talk\pt_feature0015_persona06.arc,pt_feature0015_persona06.arc,2
0,,山の感じはダウ渓谷にちょっと似てるかな――,山の感じはダウ渓谷にちょっと似てるかな――,ui\00_message\pawn\talk\stage\feature0015\persona06.gmd,\pw_talk\pt_feature0015_persona06.arc,pt_feature0015_persona06.arc,3
0,,"ここら辺ってピクシーが多いんですね
侵食魔はあんまりいないみたいで一安心です","ここら辺ってピクシーが多いんですね
侵食魔はあんまりいないみたいで一安心です",ui\00_message\pawn\talk\stage\feature0015\persona06.gmd,\pw_talk\pt_feature0015_persona06.arc,pt_feature0015_persona06.arc,4
0,,"へぇ――こいつは中々の眺めですぜ、覚者様！
首をぐるっと回してご覧になってください","へぇ――こいつは中々の眺めですぜ、覚者様！
首をぐるっと回してご覧になってください",ui\00_message\pawn\talk\stage\feature0015\persona07.gmd,\pw_talk\pt_feature0015_persona07.arc,pt_feature0015_persona07.arc,0
