#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"灯りの準備は問題ないんで？
見通し悪ぃと何かと厄介ですよ",,ui\00_message\pawn\talk\stage\feature3001\persona07.gmd,\pw_talk\pt_feature3001_persona07.arc,pt_feature3001_persona07.arc,4
0,,"くっ――、この青い静寂は
我々ポーンの意識を乱します",,ui\00_message\pawn\talk\stage\feature3011\persona05.gmd,\pw_talk\pt_feature3011_persona05.arc,pt_feature3011_persona05.arc,0
0,,助けを待つ者の元へ急ぎましょう！,,ui\00_message\pawn\talk\stage\feature3011\persona05.gmd,\pw_talk\pt_feature3011_persona05.arc,pt_feature3011_persona05.arc,1
0,,"異界への送還、他人事ではない――
私も気を付けましょう",,ui\00_message\pawn\talk\stage\feature3011\persona05.gmd,\pw_talk\pt_feature3011_persona05.arc,pt_feature3011_persona05.arc,2
0,,"異界の狭間は、覚者さまの力によって
強く影響を受けるとか――
敵の力も増幅されるようですね",,ui\00_message\pawn\talk\stage\feature3011\persona05.gmd,\pw_talk\pt_feature3011_persona05.arc,pt_feature3011_persona05.arc,3
0,,"虚ろなるポーンはもはやただの敵
覚者さま、情けは無用です",,ui\00_message\pawn\talk\stage\feature3011\persona05.gmd,\pw_talk\pt_feature3011_persona05.arc,pt_feature3011_persona05.arc,4
0,,"異界の狭間かぁ
あんまりここには戻りたくないですね",,ui\00_message\pawn\talk\stage\feature3011\persona06.gmd,\pw_talk\pt_feature3011_persona06.arc,pt_feature3011_persona06.arc,0
0,,覚者さま！　早く仲間を助けてあげましょう,,ui\00_message\pawn\talk\stage\feature3011\persona06.gmd,\pw_talk\pt_feature3011_persona06.arc,pt_feature3011_persona06.arc,1
0,,"ぼくも、ここへ送られないように
ちゃんとしなくちゃ",,ui\00_message\pawn\talk\stage\feature3011\persona06.gmd,\pw_talk\pt_feature3011_persona06.arc,pt_feature3011_persona06.arc,2
0,,"この異界は、訪れる覚者さまが強いほど
同調して敵も強力になるんです",,ui\00_message\pawn\talk\stage\feature3011\persona06.gmd,\pw_talk\pt_feature3011_persona06.arc,pt_feature3011_persona06.arc,3
0,,"うわぁ
変になったポーンがたくさんいます
彼らも可哀そうだな――",,ui\00_message\pawn\talk\stage\feature3011\persona06.gmd,\pw_talk\pt_feature3011_persona06.arc,pt_feature3011_persona06.arc,4
0,,"相変わらず静かな所ですよ、ここは
長く居たいとこじゃありませんね",,ui\00_message\pawn\talk\stage\feature3011\persona07.gmd,\pw_talk\pt_feature3011_persona07.arc,pt_feature3011_persona07.arc,0
0,,"さ、奥を目指しましょう！
あいつを助けてやらねぇと",,ui\00_message\pawn\talk\stage\feature3011\persona07.gmd,\pw_talk\pt_feature3011_persona07.arc,pt_feature3011_persona07.arc,1
0,,"異界送りだきゃあ避けねぇと
俺もヒトの事言えませんが",,ui\00_message\pawn\talk\stage\feature3011\persona07.gmd,\pw_talk\pt_feature3011_persona07.arc,pt_feature3011_persona07.arc,2
0,,早く用をすませて地上に戻るとしましょう,,ui\00_message\pawn\talk\stage\feature3011\persona07.gmd,\pw_talk\pt_feature3011_persona07.arc,pt_feature3011_persona07.arc,3
0,,"ここにいるポーンは狂っちまってます
使命も目的も、何も覚えちゃいねぇでしょう",,ui\00_message\pawn\talk\stage\feature3011\persona07.gmd,\pw_talk\pt_feature3011_persona07.arc,pt_feature3011_persona07.arc,4
0,,"異界の狭間、苦手なの
なんていうかあたし自身の存在が
曖昧になる気がして――",,ui\00_message\pawn\talk\stage\feature3011\persona08.gmd,\pw_talk\pt_feature3011_persona08.arc,pt_feature3011_persona08.arc,0
0,,"マスター、あの子が待ってるわ
少しでも早く助けに行きましょう",,ui\00_message\pawn\talk\stage\feature3011\persona08.gmd,\pw_talk\pt_feature3011_persona08.arc,pt_feature3011_persona08.arc,1
0,,"あたしも異界に堕ちないよう
気を付けなくちゃね
さまよう彼らみたいになったら洒落にならないわ",,ui\00_message\pawn\talk\stage\feature3011\persona08.gmd,\pw_talk\pt_feature3011_persona08.arc,pt_feature3011_persona08.arc,2
0,,"マスターの強さが異界全体に影響するみたい
これも、覚者とポーンの試練なのかしら",,ui\00_message\pawn\talk\stage\feature3011\persona08.gmd,\pw_talk\pt_feature3011_persona08.arc,pt_feature3011_persona08.arc,3
0,,"さまようポーン達に気遣いは必要ないわ
マスターの手で倒してあげてくださいね",,ui\00_message\pawn\talk\stage\feature3011\persona08.gmd,\pw_talk\pt_feature3011_persona08.arc,pt_feature3011_persona08.arc,4
0,,"ここは緑が美しく、遺構の造りも自然と
調和し、とても綺麗ですね
森に親しむ者たちが作ったのでしょうね",,ui\00_message\pawn\talk\stage\feature3012\persona01.gmd,\pw_talk\pt_feature3012_persona01.arc,pt_feature3012_persona01.arc,0
0,,"森の魔物たちが相当数
入り込んでいるかもしれません
ご注意ください",,ui\00_message\pawn\talk\stage\feature3012\persona01.gmd,\pw_talk\pt_feature3012_persona01.arc,pt_feature3012_persona01.arc,1
0,,"人の町とは違う、古い町跡――
ここが賑わっていた時代を見てみたいです",,ui\00_message\pawn\talk\stage\feature3012\persona01.gmd,\pw_talk\pt_feature3012_persona01.arc,pt_feature3012_persona01.arc,2
0,,"こういった遺跡の扉は、文化がちがうため
通常の小鍵では開かないかもしれませんね
見慣れぬ床パネルもありますし",,ui\00_message\pawn\talk\stage\feature3012\persona01.gmd,\pw_talk\pt_feature3012_persona01.arc,pt_feature3012_persona01.arc,3
0,,"美しい装飾があちこちにありますね
私のクラフトに取り入れたいものです",,ui\00_message\pawn\talk\stage\feature3012\persona01.gmd,\pw_talk\pt_feature3012_persona01.arc,pt_feature3012_persona01.arc,4
0,,"綺麗な遺跡ですね
すごく――緑が輝いていて",,ui\00_message\pawn\talk\stage\feature3012\persona02.gmd,\pw_talk\pt_feature3012_persona02.arc,pt_feature3012_persona02.arc,0
0,,"森の魔物が棲みついているようです
ご注意ください",,ui\00_message\pawn\talk\stage\feature3012\persona02.gmd,\pw_talk\pt_feature3012_persona02.arc,pt_feature3012_persona02.arc,1
0,,"植物や虫をあしらった模様が
いたるところにありますね",,ui\00_message\pawn\talk\stage\feature3012\persona02.gmd,\pw_talk\pt_feature3012_persona02.arc,pt_feature3012_persona02.arc,2
0,,"こういう遺跡で不思議な扉を見ました
床パネルが、ホタル石みたいに光っていました",,ui\00_message\pawn\talk\stage\feature3012\persona02.gmd,\pw_talk\pt_feature3012_persona02.arc,pt_feature3012_persona02.arc,3
0,,"こんな繊細な装飾――！
すごい技術です",,ui\00_message\pawn\talk\stage\feature3012\persona02.gmd,\pw_talk\pt_feature3012_persona02.arc,pt_feature3012_persona02.arc,4
0,,"すがすがしい遺跡ですね、マスター！
地下墓地や水路の後だと、特に！",,ui\00_message\pawn\talk\stage\feature3012\persona03.gmd,\pw_talk\pt_feature3012_persona03.arc,pt_feature3012_persona03.arc,0
0,,"爽やかな緑に森の空気！
魔物さえいなければ、ピクニックでも
したい気分です",,ui\00_message\pawn\talk\stage\feature3012\persona03.gmd,\pw_talk\pt_feature3012_persona03.arc,pt_feature3012_persona03.arc,1
0,,"おお、かなり精巧な石細工が！
次回クラフトの参考にするとしましょう",,ui\00_message\pawn\talk\stage\feature3012\persona03.gmd,\pw_talk\pt_feature3012_persona03.arc,pt_feature3012_persona03.arc,2
0,,"あまり見かけぬ扉もありますね
床パネルに何か仕掛けがありそうです",,ui\00_message\pawn\talk\stage\feature3012\persona03.gmd,\pw_talk\pt_feature3012_persona03.arc,pt_feature3012_persona03.arc,3
0,,"相当昔の遺跡のようですが
時を経てなおこの美しさ――！",,ui\00_message\pawn\talk\stage\feature3012\persona03.gmd,\pw_talk\pt_feature3012_persona03.arc,pt_feature3012_persona03.arc,4
0,,"この遺跡――
緑と石材の調和は、他地域では見られぬ構造",,ui\00_message\pawn\talk\stage\feature3012\persona04.gmd,\pw_talk\pt_feature3012_persona04.arc,pt_feature3012_persona04.arc,0
0,,"見通しは良好
ただし、細い通路の通行時は注意を",,ui\00_message\pawn\talk\stage\feature3012\persona04.gmd,\pw_talk\pt_feature3012_persona04.arc,pt_feature3012_persona04.arc,1
0,,"森の獣が多数、遺跡に侵入した痕跡あり
警戒は怠りなく",,ui\00_message\pawn\talk\stage\feature3012\persona04.gmd,\pw_talk\pt_feature3012_persona04.arc,pt_feature3012_persona04.arc,2
0,,"要所の扉は、仕掛けにより動作すると予想
床板との関連が濃厚",,ui\00_message\pawn\talk\stage\feature3012\persona04.gmd,\pw_talk\pt_feature3012_persona04.arc,pt_feature3012_persona04.arc,3
0,,"石材に彫刻された文字は、レスタニアで
広く使われているものとは異なる様子",,ui\00_message\pawn\talk\stage\feature3012\persona04.gmd,\pw_talk\pt_feature3012_persona04.arc,pt_feature3012_persona04.arc,4
0,,"何とも美しい遺跡ではありませんか
樹木と建造物のコントラスト
どこを取っても絵画のようです",,ui\00_message\pawn\talk\stage\feature3012\persona05.gmd,\pw_talk\pt_feature3012_persona05.arc,pt_feature3012_persona05.arc,0
0,,"いにしえの民――
当時はさぞ豊かな暮らしが営まれていたのでしょう
ありし日に思いを馳せるのも、一興です",,ui\00_message\pawn\talk\stage\feature3012\persona05.gmd,\pw_talk\pt_feature3012_persona05.arc,pt_feature3012_persona05.arc,1
0,,"人里離れた森林深くです
こういった遺跡に獣や小鬼が入り込むのは
避けられませんね",,ui\00_message\pawn\talk\stage\feature3012\persona05.gmd,\pw_talk\pt_feature3012_persona05.arc,pt_feature3012_persona05.arc,2
0,,"変わった扉がありますね
どうも床のパネルと何やら連動している様子
文化が違えば、仕掛けも異なるのでしょう",,ui\00_message\pawn\talk\stage\feature3012\persona05.gmd,\pw_talk\pt_feature3012_persona05.arc,pt_feature3012_persona05.arc,3
0,,"魔物さえいなければ、素晴らしい庭園です
白竜神殿の一角に移設したいほどに",,ui\00_message\pawn\talk\stage\feature3012\persona05.gmd,\pw_talk\pt_feature3012_persona05.arc,pt_feature3012_persona05.arc,4
0,,"この遺跡は緑が気持ちいいですね！
地下もわくわくするけど、やっぱり外はいいなぁ",,ui\00_message\pawn\talk\stage\feature3012\persona06.gmd,\pw_talk\pt_feature3012_persona06.arc,pt_feature3012_persona06.arc,0
0,,"ここでどんな人達が、どんな暮らしを
していたんでしょう
遺跡じゃない時を見てみたかったなぁ",,ui\00_message\pawn\talk\stage\feature3012\persona06.gmd,\pw_talk\pt_feature3012_persona06.arc,pt_feature3012_persona06.arc,1
0,,"周りは森ですし、獣や魔物は多そうですね
雨宿りできそうだし",,ui\00_message\pawn\talk\stage\feature3012\persona06.gmd,\pw_talk\pt_feature3012_persona06.arc,pt_feature3012_persona06.arc,2
0,,"扉、珍しい形ですね！
踊り場の床タイルも何か意味がありそうです",,ui\00_message\pawn\talk\stage\feature3012\persona06.gmd,\pw_talk\pt_feature3012_persona06.arc,pt_feature3012_persona06.arc,3
0,,"ここを掃除して、たくさん人を呼べば
また町に戻ったりしないでしょうか",,ui\00_message\pawn\talk\stage\feature3012\persona06.gmd,\pw_talk\pt_feature3012_persona06.arc,pt_feature3012_persona06.arc,4
0,,"なかなかいい遺跡じゃありませんか、ここは
森と馴染んで溶けてるみてぇです",,ui\00_message\pawn\talk\stage\feature3012\persona07.gmd,\pw_talk\pt_feature3012_persona07.arc,pt_feature3012_persona07.arc,0
0,,"どんな連中がここで暮らしてたんでしょうね
他とずいぶん文化も違うようです",,ui\00_message\pawn\talk\stage\feature3012\persona07.gmd,\pw_talk\pt_feature3012_persona07.arc,pt_feature3012_persona07.arc,1
0,,"ま、いろんな魔物が入り込んでるでしょう
こんな森の奥ですからねぇ",,ui\00_message\pawn\talk\stage\feature3012\persona07.gmd,\pw_talk\pt_feature3012_persona07.arc,pt_feature3012_persona07.arc,2
0,,"所どころに見慣れねぇ扉がありますね
床のタイルとなんか関係ありそうですが",,ui\00_message\pawn\talk\stage\feature3012\persona07.gmd,\pw_talk\pt_feature3012_persona07.arc,pt_feature3012_persona07.arc,3
0,,"それにしても、相当古い遺跡みたいですよ
その割にゃ、柱や門構えなんかはえらく
小奇麗ですけどね",,ui\00_message\pawn\talk\stage\feature3012\persona07.gmd,\pw_talk\pt_feature3012_persona07.arc,pt_feature3012_persona07.arc,4
0,,"とっても素敵な遺跡ね
お手入れしたら、さぞ美しい庭園に
なるんじゃないかしら",,ui\00_message\pawn\talk\stage\feature3012\persona08.gmd,\pw_talk\pt_feature3012_persona08.arc,pt_feature3012_persona08.arc,0
0,,"緑がきらきらして、白い石壁に映えますね
魔物の邪魔がなければ
マスターとここでゆっくりできるのに",,ui\00_message\pawn\talk\stage\feature3012\persona08.gmd,\pw_talk\pt_feature3012_persona08.arc,pt_feature3012_persona08.arc,1
0,,"レスタニア南部の森は獰猛な獣が多いらしいの
ここも間違いなく、何かの巣になっているわ",,ui\00_message\pawn\talk\stage\feature3012\persona08.gmd,\pw_talk\pt_feature3012_persona08.arc,pt_feature3012_persona08.arc,2
0,,"扉の前に、可愛らしい床タイルがありますね
乗ったら色が変わるみたい",,ui\00_message\pawn\talk\stage\feature3012\persona08.gmd,\pw_talk\pt_feature3012_persona08.arc,pt_feature3012_persona08.arc,3
0,,"あちこちに生活の形跡があるわ
いにしえの民――彼らのものなのかしら",,ui\00_message\pawn\talk\stage\feature3012\persona08.gmd,\pw_talk\pt_feature3012_persona08.arc,pt_feature3012_persona08.arc,4
0,,"ここは緑が美しく、遺構の造りも自然と
調和し、とても綺麗ですね
森に親しむ者たちが作ったのでしょうね",,ui\00_message\pawn\talk\stage\feature3013\persona01.gmd,\pw_talk\pt_feature3013_persona01.arc,pt_feature3013_persona01.arc,0
0,,"美しい装飾があちこちにありますね
私のクラフトに取り入れたいものです",,ui\00_message\pawn\talk\stage\feature3013\persona01.gmd,\pw_talk\pt_feature3013_persona01.arc,pt_feature3013_persona01.arc,1
0,,"綺麗な遺跡ですね
すごく――緑が輝いていて",,ui\00_message\pawn\talk\stage\feature3013\persona02.gmd,\pw_talk\pt_feature3013_persona02.arc,pt_feature3013_persona02.arc,0
0,,"こんな繊細な装飾――！
すごい技術です",,ui\00_message\pawn\talk\stage\feature3013\persona02.gmd,\pw_talk\pt_feature3013_persona02.arc,pt_feature3013_persona02.arc,1
0,,"すがすがしい遺跡ですね、マスター！
地下墓地や水路の後だと、特に！",,ui\00_message\pawn\talk\stage\feature3013\persona03.gmd,\pw_talk\pt_feature3013_persona03.arc,pt_feature3013_persona03.arc,0
0,,"相当昔の遺跡のようですが
時を経てなおこの美しさ――！",,ui\00_message\pawn\talk\stage\feature3013\persona03.gmd,\pw_talk\pt_feature3013_persona03.arc,pt_feature3013_persona03.arc,1
0,,"この遺跡――
緑と石材の調和は、他地域では見られぬ構造",,ui\00_message\pawn\talk\stage\feature3013\persona04.gmd,\pw_talk\pt_feature3013_persona04.arc,pt_feature3013_persona04.arc,0
0,,"石材に彫刻された文字は、レスタニアで
広く使われているものとは異なる様子",,ui\00_message\pawn\talk\stage\feature3013\persona04.gmd,\pw_talk\pt_feature3013_persona04.arc,pt_feature3013_persona04.arc,1
