#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
1,TUTORIAL_STEP_480,"<COL ffdc78>ミッション開始時のスタート位置は２箇所あり、
ランダムでそれぞれ４人ずつに分かれます</COL>

うまく戦力を分散させるため、エントリーボードを
作成する際には募集するジョブと人数を考えて
戦略を立てましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step278.gmd,\tguide\tutorial_guide_278.arc,tutorial_guide_278.arc,1
0,TUTORIAL_STEP_826,"<COL ffdc78>《ドラゴンアビリティ：精霊竜》</COL>は
闇の眷属""アバドーン""に対して力を発揮します

竜防具に付与された《精霊竜》のポイントの
パーティーメンバーの合計が一定値を満たすことが
発動の条件となります",,ui\00_message\tutorial_guide\steps\tutorial_guide_step432.gmd,\tguide\tutorial_guide_432.arc,tutorial_guide_432.arc,0
1,TUTORIAL_STEP_825,"＜ビーストスレイヤー＞

アバドーンの弱点部位に一定量のダメージを与えると
敵に大ダメージを与える追撃が発生します

LV UP毎に追撃のダメージがより増加",,ui\00_message\tutorial_guide\steps\tutorial_guide_step432.gmd,\tguide\tutorial_guide_432.arc,tutorial_guide_432.arc,1
2,TUTORIAL_STEP_824,"＜精霊竜の反撃＞

敵が攻撃を放ったタイミングで
攻撃してきた部位や周囲の弱点部位を攻撃すると
<COL 78f5ff>《精霊竜の反撃アイコン》</COL>が増加し
アイコンが満了になると破壊可能部位への
ダメージが大幅に増加します

LV UP毎にダメージがより増加",,ui\00_message\tutorial_guide\steps\tutorial_guide_step432.gmd,\tguide\tutorial_guide_432.arc,tutorial_guide_432.arc,2
3,TUTORIAL_STEP_866,"＜精霊竜の抱擁＞

大ダメージを受けるアバドーンの攻撃
<COL 78f5ff>《キラーアルベ》</COL>のダメージを軽減する
残り体力が少ない場合は発動しません

LV UP毎にダメージをさらに軽減",,ui\00_message\tutorial_guide\steps\tutorial_guide_step432.gmd,\tguide\tutorial_guide_432.arc,tutorial_guide_432.arc,3
0,TUTORIAL_STEP_829,"<COL ffdc78>《ドラゴンアビリティ：火竜》</COL>は
闇の眷属""バフォメット""に対して力を発揮します

竜防具に付与された《火竜》のポイントの
パーティーメンバーの合計が一定値を満たすことが
発動の条件となります",,ui\00_message\tutorial_guide\steps\tutorial_guide_step433.gmd,\tguide\tutorial_guide_433.arc,tutorial_guide_433.arc,0
1,TUTORIAL_STEP_827,"＜デーモンスレイヤー＞

バフォメットの弱点部位に一定量のダメージを与えると
敵に大ダメージを与える追撃が発生します

LV UP毎に追撃のダメージがより増加",,ui\00_message\tutorial_guide\steps\tutorial_guide_step433.gmd,\tguide\tutorial_guide_433.arc,tutorial_guide_433.arc,1
2,TUTORIAL_STEP_828,"＜火竜の魔防壁＞

敵の《魔法攻撃力上昇》に合わせて
魔法攻撃のダメージを無効化するバリアを展開します

バリア展開中は筋力／魔力／疲労攻力／チャンス攻力
が増加するが、魔法攻撃を受けるか時間経過により
バリアの耐久値は減少していきます

LV UP毎にステータスアップ効果
バリアの耐久値がより上昇",,ui\00_message\tutorial_guide\steps\tutorial_guide_step433.gmd,\tguide\tutorial_guide_433.arc,tutorial_guide_433.arc,2
3,TUTORIAL_STEP_867,"＜火竜の浄化＞

<COL 78f5ff>《闇炎》</COL>の状態異常にかかった際に
回復までの時間を短縮します

※回復までの時間は、付与される毎にやや増減します

LV UP毎に回復までの時間がさらに短縮",,ui\00_message\tutorial_guide\steps\tutorial_guide_step433.gmd,\tguide\tutorial_guide_433.arc,tutorial_guide_433.arc,3
0,TUTORIAL_STEP_830,"<COL ffdc78>《ドラゴンアビリティ：白竜》</COL>は
闇の眷属""黒騎士""に対して力を発揮します

竜防具に付与された《白竜》のポイントの
パーティーメンバーの合計が一定値を満たすことが
発動の条件となります",,ui\00_message\tutorial_guide\steps\tutorial_guide_step434.gmd,\tguide\tutorial_guide_434.arc,tutorial_guide_434.arc,0
1,TUTORIAL_STEP_832,"＜ゴーストスレイヤー＞

黒騎士の弱点部位に一定量のダメージを与えると
敵に大ダメージを与える追撃が発生します

LV UP毎に追撃のダメージがより増加",,ui\00_message\tutorial_guide\steps\tutorial_guide_step434.gmd,\tguide\tutorial_guide_434.arc,tutorial_guide_434.arc,1
2,TUTORIAL_STEP_831,"＜白竜の防壁＞

敵の《物理攻撃力上昇》に合わせて
物理攻撃のダメージを無効化するバリアを展開します

バリア展開中は筋力／魔力／疲労攻力／チャンス攻力
が増加するが物理攻撃を受けるか時間経過により
バリアの耐久値は減少していきます

LV UP毎にステータスアップ効果／
バリアの耐久値がより上昇",,ui\00_message\tutorial_guide\steps\tutorial_guide_step434.gmd,\tguide\tutorial_guide_434.arc,tutorial_guide_434.arc,2
3,TUTORIAL_STEP_868,"＜白竜の刃＞

敵の《鎧硬化》に合わせて
吹き飛ばし力が増加し鎧硬化状態を解除しやすくなる

鎧硬化状態を解除すると、敵が体勢を崩している間
筋力／魔力／疲労攻力／チャンス攻力が増加する
追加効果が発動します

LV UP毎にステータスアップ効果がより上昇",,ui\00_message\tutorial_guide\steps\tutorial_guide_step434.gmd,\tguide\tutorial_guide_434.arc,tutorial_guide_434.arc,3
0,TUTORIAL_STEP_833,"黒竜との戦いでは、これまでの闇の眷属との戦いで
力を発揮した様々なドラゴンアビリティの効果が
必要となります

全てのドラゴンアビリティの発動が可能な
<COL ffdc78>《ドラゴンアビリティ：対黒竜》</COL>の力を宿した
竜防具を準備し、黒竜との決戦に備えましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step435.gmd,\tguide\tutorial_guide_435.arc,tutorial_guide_435.arc,0
1,TUTORIAL_STEP_834,"高難度となる黒竜との決戦では<COL ffdc78>《破滅の力》</COL>と
よばれる力が黒竜に蓄積していきます

破滅の力は黒竜の特定の攻撃を受けることで
上昇していきます。最大まで高まった破滅の力による
黒竜の一撃は、覚者たちを殲滅するには
十分すぎるほどの威力となるでしょう

<COL ffdc78>黒竜の竜力がむき出しとなった部位</COL>を攻撃することで
破滅の力を減少させることが可能です
この点を上手く利用できるよう立ち回りましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step435.gmd,\tguide\tutorial_guide_435.arc,tutorial_guide_435.arc,1
2,TUTORIAL_STEP_835,"《対黒竜》でのみ発動可能なドラゴンアビリティ

＜ドラゴンスレイヤー＞
黒竜の弱点部位、または黒竜により召喚された竜晶に
一定量のダメージを与えると
大ダメージを与える追撃が発生します

LV UP毎に追撃のダメージがより増加",,ui\00_message\tutorial_guide\steps\tutorial_guide_step435.gmd,\tguide\tutorial_guide_435.arc,tutorial_guide_435.arc,2
3,TUTORIAL_STEP_869,"＜黄金竜の一撃＞

黄金竜の攻撃により、敵の特定の攻撃を中断します
攻撃を中断すると破滅の力の蓄積量が減少します

LV UP毎に破滅の力の減少量がより増加",,ui\00_message\tutorial_guide\steps\tutorial_guide_step435.gmd,\tguide\tutorial_guide_435.arc,tutorial_guide_435.arc,3
0,TUTORIAL_STEP_839,"<COL 78f5ff>《ワイルドハント》</COL>は
通常では存在しない強さや大きさの魔物の
討伐依頼を受け、フィールドに出て
探索・討伐するコンテンツです

白竜神殿の宿場区にいる
リサに話しかけることで確認できるリストから
好きな依頼を受注できます

<COL ffdc78>討伐・クリアによる経験値取得はありませんが
大量のプレイポイントが手に入ります</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step437.gmd,\tguide\tutorial_guide_437.arc,tutorial_guide_437.arc,0
1,TUTORIAL_STEP_840,"ワイルドハントには<COL 78f5ff>《ランク》</COL>があり
高いほど難易度が上がりますが
貰える報酬も多くなります

　Sランク：もっとも高いランク
　Aランク：高いランク
　Bランク：通常のランク

<COL ffdc78>特にSランクはワイルドハントをたくさんクリアし
リサからの信頼を得ないと滅多に受けられません</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step437.gmd,\tguide\tutorial_guide_437.arc,tutorial_guide_437.arc,1
2,TUTORIAL_STEP_841,"ワイルドハントの討伐は
フィールドを探索してターゲットを
探し出すところから始まります

ミニマップに表示されるマーカーの範囲内に
ターゲットがいるので、周囲を注意深く
探索してみましょう

<COL ffdc78>ランクが高くなるほど候補となるマーカーが増え
探し出すことが困難になります</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step437.gmd,\tguide\tutorial_guide_437.arc,tutorial_guide_437.arc,2
3,TUTORIAL_STEP_842,"＜ボーナスターゲット＞

マーカーの中には、討伐対象ではない
強力な魔物が潜んでいることがあります

<COL ffdc78>討伐しなくてもクエストの進行に影響はありませんが
討伐するとプレイポイントを獲得できます</COL>

ボーナスターゲットと出会った時は
画面上部に青いテキストが表示されます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step437.gmd,\tguide\tutorial_guide_437.arc,tutorial_guide_437.arc,3
0,TUTORIAL_STEP_843,"＜ワイルドハントの依頼＞

1日につき2件のワイルドハントが依頼されます
<COL ffdc78>依頼は最大9件までストックできるようになっています</COL>
ログインしていない間にも依頼は貯まっていくので
溢れさせないように注意しましょう

またストックが最大の状態で次の日を迎えた場合は
ストックの更新はされず依頼の内容は変わりません",,ui\00_message\tutorial_guide\steps\tutorial_guide_step438.gmd,\tguide\tutorial_guide_438.arc,tutorial_guide_438.arc,0
1,TUTORIAL_STEP_844,"＜リサの信頼度＞

依頼を繰り返し達成することで
リサの<COL 78f5ff>《信頼度》</COL>が上昇します

信頼度は★で表示され、最大で★★★★になります",,ui\00_message\tutorial_guide\steps\tutorial_guide_step438.gmd,\tguide\tutorial_guide_438.arc,tutorial_guide_438.arc,1
2,TUTORIAL_STEP_863,"信頼度を上げるメリットとしては
<COL ffdc78>高ランクの依頼を受けやすくなるほか
１日に依頼される件数が最大３件まで増える</COL>ことが
挙げられます

しかし
<COL ffdc78>依頼を最大までストックしたまま次の日を迎える</COL>と
信頼を損なってしまうので注意しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step438.gmd,\tguide\tutorial_guide_438.arc,tutorial_guide_438.arc,2
3,TUTORIAL_STEP_845,"＜パーティープレイ時の注意＞

ワイルドハントはパーティでも遊ぶことができますが
<COL ffdc78>魔物が潜む範囲マーカーの位置を
知ることができるのは、依頼を受注している
パーティーリーダーのみです</COL>

ミニマップのフリーマーカー機能などを活用して
パーティーメンバーに指示を出しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step438.gmd,\tguide\tutorial_guide_438.arc,tutorial_guide_438.arc,3
1,TUTORIAL_STEP_847,"各戦闘エリアにいる敵を討伐すると
進行マーカーが出現します
進行マーカーに集合すると自軍旗がセットされ、
<COL ffdc78>人数制限のあるワープゲート</COL>が解放されます

ワープゲートには行き先となるステージ名が表示され、
選択時に<COL ffdc78>あと何人が移動できるか</COL>が確認できます
一定数の覚者がワープするとゲート自体が消滅します

誰をワープさせるのか、パーティーメンバー間で
協力してギミックを使用しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step439.gmd,\tguide\tutorial_guide_439.arc,tutorial_guide_439.arc,1
2,TUTORIAL_STEP_848,"自軍旗を守るメンバーと、各地に出現する魔物を
討伐するメンバーで二手に分かれ
ミッションの目標を達成しましょう

全てのエリアでの戦闘が終わると
最奥に座す黒騎士に挑むことになります",,ui\00_message\tutorial_guide\steps\tutorial_guide_step439.gmd,\tguide\tutorial_guide_439.arc,tutorial_guide_439.arc,2
3,TUTORIAL_STEP_860,"WM開催中には魔軍四将が出現することがあります

四将の討伐は<COL ffdc78>大量のDPが獲得できるほか
ショップに並ぶ商品の条件解放にも
つながる</COL>ので、戦況が変わった際には
ぜひ挑戦してみましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step439.gmd,\tguide\tutorial_guide_439.arc,tutorial_guide_439.arc,3
