0,TUTORIAL_STEP_686,"カスタムメイド工房での<COL ffdc78>《武具のリミット解除》</COL>は
下記の２つを揃えることで
何度でも行うことができます

　①★４まで強化された武器や防具
　②素材やリムなどの必要な費用

また、付与される性能は
<COL ffdc78>リミット解除を試すたびに上書きされる</COL>ため
成功時に付与される性能例を
確認しながら行いましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step384.gmd,\tguide\tutorial_guide_384.arc,tutorial_guide_384.arc,0
0,TUTORIAL_STEP_122,"ファイターは地上での接近戦に長けた
攻撃ジョブの花形です。剣と盾を装備し、
盾で身を守ることもできます　　

＜基本操作＞
　【<KC ATTACK1>】連撃　　（剣による連続攻撃）
　【<KC ATTACK2>】斬り崩し（長押しで溜め攻撃）
　【<KC WEAPON_SUB>】ガード",,ui\00_message\tutorial_guide\steps\tutorial_guide_step73.gmd,\tguide\tutorial_guide_73.arc,tutorial_guide_73.arc,0
0,TUTORIAL_STEP_124,"プリーストは味方支援の専門家です
回復、能力上昇や敵の弱点探知といった
サポートに秀でます

＜基本操作＞
　【<KC ATTACK1>】ヒールオーラ（自身に回復陣）
　【<KC ATTACK2>】ブラストビット（魔法球攻撃）
　【<KC SKILL_NORMAL1>】セイントオーラ（自身に攻撃用の聖撃陣）",,ui\00_message\tutorial_guide\steps\tutorial_guide_step74.gmd,\tguide\tutorial_guide_74.arc,tutorial_guide_74.arc,0
0,TUTORIAL_STEP_123,"ハンターは弓による射撃を得意とする
遠隔攻撃の名手です。空の敵、大型敵相手の
弱点狙撃で特に真価を発揮します

＜基本操作＞
　【<KC HOLD_BOW>】弓構え
　構えながら【<KC SHOOT>】弓射ち
　【<KC RELOAD>】矢の装填
　【<KC ATTACK1>】前蹴り",,ui\00_message\tutorial_guide\steps\tutorial_guide_step75.gmd,\tguide\tutorial_guide_75.arc,tutorial_guide_75.arc,0
1,TUTORIAL_STEP_256,"また、矢の装填ゲージの水色と青の部分は装填の
<COL ffdc78>《ジャストタイミング》</COL>を示しています
そのタイミングで<PADM>【<ICON STG_TOUCH>ボタン】<KEYM>【<ICON KB_R>】</KEYM>を押すと<COL ffdc78>
《達人装填》</COL>となりスキが短縮、威力が上昇します

　青（Ｇｒｅａｔ！！）
　　　　スキ短縮、 弓射ちの初撃が３本に

　水色（Ｇｏｏｄ！）
　　　　スキ短縮",,ui\00_message\tutorial_guide\steps\tutorial_guide_step75.gmd,\tguide\tutorial_guide_75.arc,tutorial_guide_75.arc,1
0,TUTORIAL_STEP_125,"シールドセージは、大盾で受けた敵の力を自身の
力に変えて最前線で仲間を守る、パーティーの
砦役です。属性魔法の使い手でもあります

＜基本操作＞
　【<KC WEAPON_SUB>】シールドロック（ガード）
　【<KC ATTACK1>】シールドブロウ（盾連撃）
　【<KC WEAPON_MAIN>】アトラクト（敵の注目を集める）
　※抜刀中は戦闘行動中とスキ以外はオートガード",,ui\00_message\tutorial_guide\steps\tutorial_guide_step76.gmd,\tguide\tutorial_guide_76.arc,tutorial_guide_76.arc,0
0,TUTORIAL_STEP_126,"シーカーは、ダガ―による連撃やシーカーロープを
使った空中攻撃などトリッキーで手数豊富な
軽業の使い手です

＜基本操作＞
　【<KC ATTACK1>】連撃（ダガ―攻撃）
　【<KC ATTACK2>】百裂斬り（ダガ―高速攻撃）
　【<KC ROLLING>】転身（回避移動）",,ui\00_message\tutorial_guide\steps\tutorial_guide_step77.gmd,\tguide\tutorial_guide_77.arc,tutorial_guide_77.arc,0
0,TUTORIAL_STEP_128,"ウォリアーは、鋼の肉体と重い両手武器で敵を
粉砕する闘士です。敵の攻撃に耐えるほど、
その破壊力は輝きを増します

＜基本操作／攻撃＞
　【<KC ATTACK1>】破斬（連続斬り）
　【<KC ATTACK2>】魔人斬り（長押しの溜め斬り）",,ui\00_message\tutorial_guide\steps\tutorial_guide_step78.gmd,\tguide\tutorial_guide_78.arc,tutorial_guide_78.arc,0
0,TUTORIAL_STEP_129,"ソーサラーは、多彩で強力な攻撃魔法により
敵の弱点属性を突ける、火力と広範囲戦闘に
優れた術師です

＜基本操作＞
　【<KC ATTACK1>】マジックボール（魔法弾）
　【<KC ATTACK2>】マジックトラップ（設置魔法罠）",,ui\00_message\tutorial_guide\steps\tutorial_guide_step79.gmd,\tguide\tutorial_guide_79.arc,tutorial_guide_79.arc,0
0,TUTORIAL_STEP_6,"<COL ffdc78>《メインクエスト》</COL>は
覚者としてあなたが紡ぐ、この地レスタニアと
そこで生きる人々の物語を体験するクエストです","The <COL ffdc78>""Main Quest""</COL>
is an adventure where you, the Arisen,
will experience the story of this
land Lestania and the people living
here.",ui\00_message\tutorial_guide\steps\tutorial_guide_step8.gmd,\tguide\tutorial_guide_8.arc,tutorial_guide_8.arc,0
1,TUTORIAL_STEP_34,"進行中のクエスト詳細は、いつでも【<KC UI_GAME_MENU>】
ゲームメニュー《クエスト》の<COL ffdc78>《クエストログ》</COL>
で見ることができます

概要、現在の目的、成功報酬などを
知りたい場合はここで確認しましょう","The [<KC UI_GAME_MENU>] Game Menu
will show you details about
quests in progress under
""Quest"" in the <COL ffdc78>""Quest Log""</COL>.

If you want to see the quest
summary, current objective,
completion reward, etc, you
can view it here.",ui\00_message\tutorial_guide\steps\tutorial_guide_step8.gmd,\tguide\tutorial_guide_8.arc,tutorial_guide_8.arc,1
2,TUTORIAL_STEP_195,"<COL ffdc78>メインクエストで指定の魔物討伐が目的の
場合、対象敵はミニマップに赤の丸で示されます</COL>

また過去のクエスト経緯は
《謁見の間》にいる神官ジョゼフが
報告書形式で管理しています

これまでの出来事を振り返りたい場合は
彼を訪ねましょう","<COL ffdc78>When the Main Quest's objective
is to defeat monsters, the
target enemies will be marked
on the minimap with a red circle.</COL>

Also, a history of previous
quests is available from Priest
Joseph in the ""Audience Room"".

If you wish to look back on
previous exploits, give him
a visit.",ui\00_message\tutorial_guide\steps\tutorial_guide_step8.gmd,\tguide\tutorial_guide_8.arc,tutorial_guide_8.arc,2
0,TUTORIAL_STEP_127,"エレメントアーチャ―は、魔道弓と魔矢により
攻撃と味方支援両方を行い、さらには一度に
複数の相手を狙える神秘の狙撃手です

＜基本操作／攻撃＞
<PADM>　【<KC WEAPON_SUB>】闘波の構え（攻撃矢構え）<KEYM>　【<KC HOLD_BOW>】闘波の構え（攻撃矢構え）</KEYM>
<PADM>　【<KC WEAPON_SUB>】＋【右スティック】<KEYM>　【<KC HOLD_BOW>】＋【<ICON MOUSE>移動】</KEYM>
　　　　　　闘波の魔眼（複数敵ロックオン）
　構えながら【<KC SHOOT>】闘波の矢
　【<KC ATTACK1>】前蹴り",,ui\00_message\tutorial_guide\steps\tutorial_guide_step80.gmd,\tguide\tutorial_guide_80.arc,tutorial_guide_80.arc,0
0,TUTORIAL_STEP_101,"キャラクターの外見や声を変えたい時は
神殿内<COL ffdc78>《美容院》</COL>のモーリスを訪れましょう

<COL ffdc78>外見の変更には《黄金石》が必要です</COL>
髪型やメイクのほか、顔のパーツ、体型など
自由に変更できます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step81.gmd,\tguide\tutorial_guide_81.arc,tutorial_guide_81.arc,0
1,TUTORIAL_STEP_237,"また声や、ポーンの発言頻度、口調
についてもここで変更できます

こちらは何度でも自由に変更可能です

あなたやポーンの容姿、声などを
イメージチェンジしたい場合におすすめです",,ui\00_message\tutorial_guide\steps\tutorial_guide_step81.gmd,\tguide\tutorial_guide_81.arc,tutorial_guide_81.arc,1
2,TUTORIAL_STEP_690,"性別・名前の変更は同施設内にある
<COL ffdc78>《転生》</COL>から可能です

変更には《黄金石》が必要となります
性別だけでなく容姿や声なども同時に設定し
なりたい姿に生まれ変わることができます


※覚者の名前は変更する事ができません
　 ご注意ください",,ui\00_message\tutorial_guide\steps\tutorial_guide_step81.gmd,\tguide\tutorial_guide_81.arc,tutorial_guide_81.arc,2
0,TUTORIAL_STEP_102,"この世界の主要通貨は<COL ffdc78>《</COL><ICON G><COL ffdc78>：ゴールド》</COL>です
ゴールドを所持していれば、神殿や各地の村
などにある店でアイテム売買が可能です

　＜アイテム売買＞
店舗ＮＰＣの会話メニュー《ショップ》を選択
　　【<KC UI_START>】アイテム購入／売却の切替
　　【<KC UI_Y>】アイテム情報の切替
　　【<KC UI_X>】装備品試着の切替",,ui\00_message\tutorial_guide\steps\tutorial_guide_step86.gmd,\tguide\tutorial_guide_86.arc,tutorial_guide_86.arc,0
1,TUTORIAL_STEP_238,"また、他にも覚者にとって重要となる
以下２種の通貨があります

＜<ICON RIM>：リム＞
　　リム転移やポーン雇用に用いる異界の通貨

＜<ICON BO>：ブラッドオーブ＞
　　白竜に捧げ《竜力の継承》を受けることが
　　できるほか、貴重アイテムと物々交換できる",,ui\00_message\tutorial_guide\steps\tutorial_guide_step86.gmd,\tguide\tutorial_guide_86.arc,tutorial_guide_86.arc,1
2,TUTORIAL_STEP_239,"それ以外にも特別な取引きに使える
特殊通貨が存在します

＜<COL ffdc78>黄金石</COL>＞
　　復活、パスポート・コース、トレジャーズロット
　　美容院など、さまざまな特典に利用できる

＜<COL ffdc78>シルバーチケット</COL>＞
　　トレジャーズロットなどに利用できる",,ui\00_message\tutorial_guide\steps\tutorial_guide_step86.gmd,\tguide\tutorial_guide_86.arc,tutorial_guide_86.arc,2
3,TUTORIAL_STEP_406,"ＮＰＣや取引アイテムにより
どの通貨がどれくらい必要となるかは
異なります

いつ誰と何を取引するか
計画的に利用しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step86.gmd,\tguide\tutorial_guide_86.arc,tutorial_guide_86.arc,3
0,TUTORIAL_STEP_97,"【<KC UI_GAME_MENU>】ゲームメニュー《キャラクター》の
<COL ffdc78>《ステータス・装備》</COL>から
装備品の付け替えや詳細確認ができます

装備品は頭や腕、胴など部位ごとに装着でき、
あなたの強さや体力に大きく影響します

《武具屋》などのショップで購入できます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step87.gmd,\tguide\tutorial_guide_87.arc,tutorial_guide_87.arc,0
1,TUTORIAL_STEP_235,"装備できる品はジョブやレベル、性別により
制限があります

<COL ffdc78>ジョブとレベルに見合った武器や防具を
身に付けることが重要です</COL>

各品のパラメータをよく確認し
万全の装備で冒険に出かけましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step87.gmd,\tguide\tutorial_guide_87.arc,tutorial_guide_87.arc,1
0,TUTORIAL_STEP_115,"<COL ffdc78>《保管ボックス》</COL>は、入手したアイテムを
管理・保存しておく場所です

携帯できるアイテム数には限りがあるため、
大切なものやすぐに使わないアイテムは
こちらに保管するといいでしょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step88.gmd,\tguide\tutorial_guide_88.arc,tutorial_guide_88.arc,0
1,TUTORIAL_STEP_243,"ボックス内では保管アイテムの出し入れ、
整理や売却が行えます

<COL ffdc78>またクエストクリアなど、各コンテンツで得た
報酬の受け取り場所にもなります</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step88.gmd,\tguide\tutorial_guide_88.arc,tutorial_guide_88.arc,1
2,TUTORIAL_STEP_306,"また、<OPCS>の効果により
《保管ボックス》がさらに便利になります

<COL ffdc78>保管できるアイテム枠が拡張される上、
地方拠点で《拠点用保管ボックス》が
利用できるようになります</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step88.gmd,\tguide\tutorial_guide_88.arc,tutorial_guide_88.arc,2
0,TUTORIAL_STEP_117,"神殿中央にそびえる石柱<COL ffdc78>《竜の礎（いしずえ）》</COL>は
瞬間移動<COL ffdc78>《リム転移》</COL>を行うためのものです

<COL ffdc78>《竜の礎》は神殿各区画のリムストーンと
通じており、《リムストーンへ転移》を使えば
施設への移動に便利です</COL>",,ui\00_message\tutorial_guide\steps\tutorial_guide_step91.gmd,\tguide\tutorial_guide_91.arc,tutorial_guide_91.arc,0
1,TUTORIAL_STEP_244,"覚者はみな、冒険の旅先どこからでも
【<KC UI_GAME_MENU>】ゲームメニュー《ワールド》の
<COL ffdc78>《リム転移》</COL>により、竜の礎へ帰還できます

さらに、レスタニア各地には子器である
《拠点の礎》が存在し、一度訪れた場所へは
《リム》を支払うことで瞬時に移動できます",,ui\00_message\tutorial_guide\steps\tutorial_guide_step91.gmd,\tguide\tutorial_guide_91.arc,tutorial_guide_91.arc,1
0,TUTORIAL_STEP_103,"<COL ffdc78>《宿屋》</COL>で休息すると、
傷ついた体を癒すことができます

体力やスタミナは最大値まで回復し
状態異常も解消します

宿屋はレスタニア各地の拠点で利用できます
旅先で場所を知っておくと安心です",,ui\00_message\tutorial_guide\steps\tutorial_guide_step92.gmd,\tguide\tutorial_guide_92.arc,tutorial_guide_92.arc,0
