"0","","ジョブマスター：シーカー","Job Master: Seeker","ui\00_message\npc\npc_class_name.gmd","\npc\npc_common.arc","npc_common.arc","94"
"0","","海岸部の情報収集であれば、
ローテスへの立ち寄りを勧める","If it's information gathering along the coast,
I recommend making a stop at Rotes.","ui\00_message\pawn\talk\stage\feature0002\persona04.gmd","\pw_talk\pt_feature0002_persona04.arc","pt_feature0002_persona04.arc","4"
"0","","青き海原、揺れるさざ波――
ふ――、アンダーウェア一枚で
浜辺を駆けるも一興かと","The vast expanse of the azure sea, 
its waves gently lapping against the shore... 
Ah, to run along the beach clad only in my 
undergarments, what a delightful prospect!","ui\00_message\pawn\talk\stage\feature0002\persona05.gmd","\pw_talk\pt_feature0002_persona05.arc","pt_feature0002_persona05.arc","0"
"0","","ブリアと言えば、ハ―ピー達が有名ですが
しかし彼女らの子守歌で
居眠りしたくはありませんね","Breya is indeed famous for its Harpies,
but I wouldn't want to doze off to their lullaby.","ui\00_message\pawn\talk\stage\feature0002\persona05.gmd","\pw_talk\pt_feature0002_persona05.arc","pt_feature0002_persona05.arc","1"
"0","","時おり流れ来る小竜の亡骸や
船の残骸を調べれば、役に立つものが
見つかるかもしれません","Occasionally, the remains of small dragons and 
shipwrecks drift ashore. 
Examining these remnants might yield valuable 
insights or items of use.","ui\00_message\pawn\talk\stage\feature0002\persona05.gmd","\pw_talk\pt_feature0002_persona05.arc","pt_feature0002_persona05.arc","2"
"0","","ローテスから灯台までを往復すれば
結構な運動量になりそうです","If you go from Rotes to the lighthouse and back
it's going to be quite a workout!","ui\00_message\pawn\talk\stage\feature0002\persona05.gmd","\pw_talk\pt_feature0002_persona05.arc","pt_feature0002_persona05.arc","3"
"0","","一般的な貝類や砂の調達に
まさにこの辺りはうってつけかと","For the procurement of common shells and sand, 
this area is perfect.","ui\00_message\pawn\talk\stage\feature0002\persona05.gmd","\pw_talk\pt_feature0002_persona05.arc","pt_feature0002_persona05.arc","4"
"0","","覚者さま、海は広いですね！！
思いっきり泳いだら気持ちいいだろうなぁ
――ヒュージブルさえいなければ","Master Arisen, the sea is vast, isn't it!!
It must feel great to swim to your heart's content...
if only the Brine wasn't there.","ui\00_message\pawn\talk\stage\feature0002\persona06.gmd","\pw_talk\pt_feature0002_persona06.arc","pt_feature0002_persona06.arc","0"
"0","","浜辺をぐるっと歩いてみませんか？
裏の浜とか、面白そうな場所も
あるんじゃないでしょうか","Why don't you take a stroll around the beach? 
There might be interesting places, 
like a hidden beach, don't you think?","ui\00_message\pawn\talk\stage\feature0002\persona06.gmd","\pw_talk\pt_feature0002_persona06.arc","pt_feature0002_persona06.arc","1"
"0","","船が漂流してたら見に行ってみましょうよ！
お宝を積んでるかもしれませんよ","If a boat drifted ashore, let's go take a look!
You never know, it might be loaded with treasure.","ui\00_message\pawn\talk\stage\feature0002\persona06.gmd","\pw_talk\pt_feature0002_persona06.arc","pt_feature0002_persona06.arc","2"
"0","","貝殻や砂山を漁るの、楽しいですね！
すごく海にきたーっていう感じがします","Collecting shells & building sand castles is fun!
It really gives you the feeling of being seaside.","ui\00_message\pawn\talk\stage\feature0002\persona06.gmd","\pw_talk\pt_feature0002_persona06.arc","pt_feature0002_persona06.arc","3"
"0","","ブリア海岸はいいところですね！
こののんびりした感じ、好きだなぁ","The Breya Coast is a nice place!
I love this laid-back feeling.","ui\00_message\pawn\talk\stage\feature0002\persona06.gmd","\pw_talk\pt_feature0002_persona06.arc","pt_feature0002_persona06.arc","4"
"0","","海はやっぱいいモンですね
小せぇ不安とか、どうでもよくなりますよ","The ocean is a great place to be.
All those little worries become irrelevant.","ui\00_message\pawn\talk\stage\feature0002\persona07.gmd","\pw_talk\pt_feature0002_persona07.arc","pt_feature0002_persona07.arc","0"
"0","","灯台の上までいってみちゃどうです
結構遠くまで見渡せそうですぜ","How about going up to the top of the lighthouse?
It seems like you can see quite far from there.","ui\00_message\pawn\talk\stage\feature0002\persona07.gmd","\pw_talk\pt_feature0002_persona07.arc","pt_feature0002_persona07.arc","1"
"0","","漂流船ってなぁ、どこから流れて
くるんでしょうね
港洞の洋撃船でもねぇようですし","Where do you think those drifting ships come from?
It doesn't seem like they're like the 
Western Expedition ships in Cave Harbor.","ui\00_message\pawn\talk\stage\feature0002\persona07.gmd","\pw_talk\pt_feature0002_persona07.arc","pt_feature0002_persona07.arc","2"
"0","","海岸は見通しがききますねぇ
谷以外はそれほど視界を遮るモンも
ありませんし","The coast has very good visibility.
Except for the valley, there isn't much
to obstruct the field of vision.","ui\00_message\pawn\talk\stage\feature0002\persona07.gmd","\pw_talk\pt_feature0002_persona07.arc","pt_feature0002_persona07.arc","3"
"0","","南の浜はリンドブルムやら
厄介なヤツも出るようです
ローテス側たぁえらい差ですねぇ","On the southern beach, 
there are troublesome creatures like Lindwurms. 
The difference on the Rotes' side is 
quite significant.","ui\00_message\pawn\talk\stage\feature0002\persona07.gmd","\pw_talk\pt_feature0002_persona07.arc","pt_feature0002_persona07.arc","4"
"0","","ブリアの浜辺をマスターと並んで歩くのって
なんだか素敵――ふふ","Walking alongside Master on Breya's beach
feels somehow wonderful... hehe.","ui\00_message\pawn\talk\stage\feature0002\persona08.gmd","\pw_talk\pt_feature0002_persona08.arc","pt_feature0002_persona08.arc","0"
"0","","難破船があったら乗り込んでみない？
ちょっとしたモノが見つかるかも――","If you find a shipwreck, why don't you go aboard?
You might find a little something--","ui\00_message\pawn\talk\stage\feature0002\persona08.gmd","\pw_talk\pt_feature0002_persona08.arc","pt_feature0002_persona08.arc","1"
"0","","潮風が強いと少し髪がねとつくわ
日陰が少ないから肌も焼けちゃうし","When the sea breeze is strong, 
my hair gets a little sticky. 
And because there's not much shade, 
my skin gets burnt too.","ui\00_message\pawn\talk\stage\feature0002\persona08.gmd","\pw_talk\pt_feature0002_persona08.arc","pt_feature0002_persona08.arc","2"
"0","","たまには海岸で貝殻拾いや
ただのお散歩もいいですね
冒険にも多少のゆとりがなくっちゃ","Sometimes it's nice to pick up seashells on the 
beach and just go for a leisurely walk.
You need a little bit of flexibility for 
adventures too.","ui\00_message\pawn\talk\stage\feature0002\persona08.gmd","\pw_talk\pt_feature0002_persona08.arc","pt_feature0002_persona08.arc","3"
"0","","灯台があると、船にも人にも
旅する者にとってはよき標になりますね","A lighthouse is a good beacon for both ships 
and travelers!","ui\00_message\pawn\talk\stage\feature0002\persona08.gmd","\pw_talk\pt_feature0002_persona08.arc","pt_feature0002_persona08.arc","4"
"0","","森の空気は気もちいいですね
――エイプのねぐら付近を除けば、ですが","The forest air is pleasant
--except near the Ape den.","ui\00_message\pawn\talk\stage\feature0003\persona01.gmd","\pw_talk\pt_feature0003_persona01.arc","pt_feature0003_persona01.arc","0"
"0","","ミスリウには洞窟も多いようです
森と洞窟となれば、魔物が多いのも
うなずけます","There seem to be many caves in Mysree.
With forests and caves, 
it's no wonder there are so many demons.","ui\00_message\pawn\talk\stage\feature0003\persona01.gmd","\pw_talk\pt_feature0003_persona01.arc","pt_feature0003_persona01.arc","1"
"0","","木材やキノコがあちこちにあります
伐採ナイフは多めに持っておくといいかも
しれません","There is wood and mushrooms scattered around.
It might be good to have extra lumber knives.","ui\00_message\pawn\talk\stage\feature0003\persona01.gmd","\pw_talk\pt_feature0003_persona01.arc","pt_feature0003_persona01.arc","2"
"0","","大きな樹は登れそうですね
上になにかあるかもしれません","The big tree looks like it could be climbed.
There might be something up there.","ui\00_message\pawn\talk\stage\feature0003\persona01.gmd","\pw_talk\pt_feature0003_persona01.arc","pt_feature0003_persona01.arc","3"
"0","","オオカミやフォレストゴブリンは
群れで襲ってきます
囲まれないよう目を光らせなければ","Wolves and forest goblins hunt in packs.
You have to keep an eye out to avoid 
being surrounded.","ui\00_message\pawn\talk\stage\feature0003\persona01.gmd","\pw_talk\pt_feature0003_persona01.arc","pt_feature0003_persona01.arc","4"
"0","","鬱蒼と樹が茂ったところは
見通しが悪くて、少しだけ怖いです――","The place where the dense trees grow
is difficult to see through and a little scary.","ui\00_message\pawn\talk\stage\feature0003\persona02.gmd","\pw_talk\pt_feature0003_persona02.arc","pt_feature0003_persona02.arc","0"
"0","","この辺り、洞窟がたくさんあるみたいです
きっと魔物もいっぱいいるはず――","There seem to be many caves around here.
There must be a lot of enemies too.","ui\00_message\pawn\talk\stage\feature0003\persona02.gmd","\pw_talk\pt_feature0003_persona02.arc","pt_feature0003_persona02.arc","1"
"0","","キノコがあちこちに生えてます
木材も、これだけあれば困りませんね","Mushrooms are growing everywhere,
and with this much lumber, we won't run out.","ui\00_message\pawn\talk\stage\feature0003\persona02.gmd","\pw_talk\pt_feature0003_persona02.arc","pt_feature0003_persona02.arc","2"
"0","","あの樹の上、登れそうですよ
――でも落ちたらかなりの高さです","It looks like you can climb up that tree
-- but if you fall, it's pretty high up!","ui\00_message\pawn\talk\stage\feature0003\persona02.gmd","\pw_talk\pt_feature0003_persona02.arc","pt_feature0003_persona02.arc","3"
"0","","ところどころ、気味悪い廃屋があります
できるだけ近づかないほうが――","The creepy abandoned buildings here and there...
It's better not to get too close if possible.","ui\00_message\pawn\talk\stage\feature0003\persona02.gmd","\pw_talk\pt_feature0003_persona02.arc","pt_feature0003_persona02.arc","4"
"0","","ミスリウ森林は豊かですね！
キノコに木材、獣に木の実！
採取だけで生きていけそうです","The Mysree Forest is rich! 
Mushrooms, lumber, nuts and beasts! 
It seems possible to live solely by gathering.","ui\00_message\pawn\talk\stage\feature0003\persona03.gmd","\pw_talk\pt_feature0003_persona03.arc","pt_feature0003_persona03.arc","0"
"0","","マスター、ポーン郷やリンウッドなど、
休める場所がたくさんありますね
探索し甲斐があるというもの！","Master, there are many places to rest, 
such as the Pawn Cathedral and Lynwood. 
It's worth exploring!","ui\00_message\pawn\talk\stage\feature0003\persona03.gmd","\pw_talk\pt_feature0003_persona03.arc","pt_feature0003_persona03.arc","1"
