"0","","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","さて、次はいよいよ
第二防衛区画の攻略を始めるとしよう！","ui\00_message\quest\q10310601.gmd","\quest\q10310601.arc","q10310601.arc","87"
"6","q10310701_00_3948","ソネルと合流する","Rendezvous with Sonel","ui\00_message\quest_info\q10310701_00.gmd","\quest\q10310701.arc","q10310701.arc","6"
"7","q10310701_00_4162","ソネルに話しかける","Speak with Sonel","ui\00_message\quest_info\q10310701_00.gmd","\quest\q10310701.arc","q10310701.arc","7"
"0","","さぁ、隊長
いろいろ回り道もしたが――","さぁ、隊長
いろいろ回り道もしたが――","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","0"
"0","","ついに奪還作戦最後の大仕事だ","ついに奪還作戦最後の大仕事だ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","1"
"0","","入手した情報によると
城外を占領している敵の大将は
最終防衛区画にいる","入手した情報によると
城外を占領している敵の大将は
最終防衛区画にいる","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","2"
"0","","第二の門から突破する方法もあるが
当然、敵も本気で防備を固めているだろう
奴らも、もう後がないからね","第二の門から突破する方法もあるが
当然、敵も本気で防備を固めているだろう
奴らも、もう後がないからね","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","3"
"0","","それを見越して――
“ある作戦”を考えてある","それを見越して――
“ある作戦”を考えてある","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","4"
"0","","隊長と第一防衛区画の攻略を始めた時から
ずっと練っていたものでね","隊長と第一防衛区画の攻略を始めた時から
ずっと練っていたものでね","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","5"
"0","","例の《鍵》は、それに欠かせなかったのさ","例の《鍵》は、それに欠かせなかったのさ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","6"
"0","","さぁ、奪還は目の前――
ボクの魔力は十分に戻ったが
隊長の力が必要だ","さぁ、奪還は目の前――
ボクの魔力は十分に戻ったが
隊長の力が必要だ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","7"
"0","","ここまで来れば
最早返事を聞くまでもないか","ここまで来れば
最早返事を聞くまでもないか","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","8"
"0","","残る最終防衛区画には
未だ多くの敵と、それらを束ねるボスがいる","残る最終防衛区画には
未だ多くの敵と、それらを束ねるボスがいる","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","9"
"0","","“計画”は完璧だが、油断は禁物
しっかり準備をしてきてくれ","“計画”は完璧だが、油断は禁物
しっかり準備をしてきてくれ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","10"
"0","","この作戦は激戦が予想される――
しかし、潜入任務ではないからね
隊長のポーン達の力も最大限借りたい","この作戦は激戦が予想される――
しかし、潜入任務ではないからね
隊長のポーン達の力も最大限借りたい","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","11"
"0","","ボクの準備は完了している
いつでも声をかけてくれ","ボクの準備は完了している
いつでも声をかけてくれ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","12"
"0","","どうやら、その時が来たようだね","どうやら、その時が来たようだね","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","13"
"0","","一度出発したら後戻りはできないが
大丈夫かな？","一度出発したら後戻りはできないが
大丈夫かな？","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","14"
"0","","最後の作戦に出発する","最後の作戦に出発する","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","15"
"0","","作戦の準備に戻る","Return to strategy preparation","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","16"
"0","","よし、行こう
ようやくこの《鍵》を使う時が来たね","よし、行こう
ようやくこの《鍵》を使う時が来たね","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","17"
"0","","まずは、地下牢の奥にある裏門まで向かおう
さ、付いて来てくれ","まずは、地下牢の奥にある裏門まで向かおう
さ、付いて来てくれ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","18"
"0","","“計画”は完璧だが、油断は禁物
しっかり準備をしてきてくれ","“計画”は完璧だが、油断は禁物
しっかり準備をしてきてくれ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","19"
"0","","この作戦は激戦が予想される――
しかし、潜入任務ではないからね
隊長のポーン達の力も最大限借りたい","この作戦は激戦が予想される――
しかし、潜入任務ではないからね
隊長のポーン達の力も最大限借りたい","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","20"
"0","","ボクの準備は完了している
いつでも声をかけてくれ","ボクの準備は完了している
いつでも声をかけてくれ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","21"
"0","","準備はいいかな？
実はね、王家の人間が使える“城外へ続く道”は
一ヵ所じゃないんだ！
さあ行こう！","準備はいいかな？
実はね、王家の人間が使える“城外へ続く道”は
一ヵ所じゃないんだ！
さあ行こう！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","22"
"0","","どうだい、この場所！　この景色！
ここは城外のオークどもの陣裏手
この坂を駆け下りれば一気に奇襲がかけられる","どうだい、この場所！　この景色！
ここは城外のオークどもの陣裏手
この坂を駆け下りれば一気に奇襲がかけられる","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","23"
"0","","敵の虚を突いて迅速に
オークのボスを討ち取る！
そこから先は掃討戦、さあ行くぞ！","敵の虚を突いて迅速に
オークのボスを討ち取る！
そこから先は掃討戦、さあ行くぞ！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","24"
"0","","いや――実に見事な勝利だった！
よくぞここまで共に戦ってくれた！","いや――実に見事な勝利だった！
よくぞここまで共に戦ってくれた！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","25"
"0","","キミのお陰で展望城城外、完全奪還だ！","キミのお陰で展望城城外、完全奪還だ！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","26"
"0","","解放軍のみんなも喜ぶことだろう
この城の参謀官として僕も鼻が高いよ！","解放軍のみんなも喜ぶことだろう
この城の参謀官として僕も鼻が高いよ！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","27"
"0","","ありがとう隊長――いや友よ！
展望城の参謀官ソネル、キミという友人を
得られたことを心から光栄に思うよ！","ありがとう隊長――いや友よ！
展望城の参謀官ソネル、キミという友人を
得られたことを心から光栄に思うよ！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","28"
"0","","思えばあっという間の数日間だった――
隊長と地下牢で話したのが
すごく昔の出来事のように思えるよ","思えばあっという間の数日間だった――
隊長と地下牢で話したのが
すごく昔の出来事のように思えるよ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","29"
"0","","敵だらけの陣地へ何度も潜入し
時には静かに、時には大胆に――
あらゆる局面を乗り越えて来た","敵だらけの陣地へ何度も潜入し
時には静かに、時には大胆に――
あらゆる局面を乗り越えて来た","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","30"
"0","","そして、そのすべての瞬間に隊長がいてくれた","そして、そのすべての瞬間に隊長がいてくれた","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","31"
"0","","参謀官として、今までいくつもの作戦を立て
そのすべてを実行してきたが――","参謀官として、今までいくつもの作戦を立て
そのすべてを実行してきたが――","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","32"
"0","","これほど記憶に残るものはないだろう
それは、断言できる","これほど記憶に残るものはないだろう
それは、断言できる","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","33"
"0","","まぁ、他のやつは
単純に忘れてしまったんだけどね！","まぁ、他のやつは
単純に忘れてしまったんだけどね！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","34"
"0","","あっ","あっ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","35"
"0","","あっはっ","あっはっ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","36"
"0","","あっはっはっ","あっはっはっ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","37"
"0","","あっはっはっはっ","あっはっはっはっ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","38"
"0","","あっはっはっはっは！","あっはっはっはっは！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","39"
"0","","今日はとてもいい日だ
晩ごはんは食堂のシチューで決まりさ","今日はとてもいい日だ
晩ごはんは食堂のシチューで決まりさ","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","40"
"0","","隊長との城外奪還任務、これにて完了だ！","隊長との城外奪還任務、これにて完了だ！","ui\00_message\quest\q10310701.gmd","\quest\q10310701.arc","q10310701.arc","41"
"0","q10310702_00_46","奪還を終えて――","奪還を終えて――","ui\00_message\quest_info\q10310702_00.gmd","\quest\q10310702.arc","q10310702.arc","0"
"1","q10310702_00_46","展望城城外を取り戻したソネルが
“見せたいものがある”というので付き合う","展望城城外を取り戻したソネルが
“見せたいものがある”というので付き合う","ui\00_message\quest_info\q10310702_00.gmd","\quest\q10310702.arc","q10310702.arc","1"
"2","q10310702_00_4058","ソネルに話しかける","Speak with Sonel","ui\00_message\quest_info\q10310702_00.gmd","\quest\q10310702.arc","q10310702.arc","2"
"3","q10310702_00_4059","“隊長の部屋”を探す","“隊長の部屋”を探す","ui\00_message\quest_info\q10310702_00.gmd","\quest\q10310702.arc","q10310702.arc","3"
